,GAME_ID,PLAYER_NAME,PTS_home_KobeBryant,FG_PCT_home_KobeBryant,FT_PCT_home_KobeBryant,FG3_PCT_home_KobeBryant,AST_home_KobeBryant,REB_home_KobeBryant,PTS_away_KobeBryant,FG_PCT_away_KobeBryant,FT_PCT_away_KobeBryant,FG3_PCT_away_KobeBryant,AST_away_KobeBryant,REB_away_KobeBryant,MIN_KobeBryant,FGM_KobeBryant,FGA_KobeBryant,FG_PCT_KobeBryant,FG3M_KobeBryant,FG3A_KobeBryant,FG3_PCT_KobeBryant,FTM_KobeBryant,FTA_KobeBryant,FT_PCT_KobeBryant,OREB_KobeBryant,DREB_KobeBryant,REB_KobeBryant,AST_KobeBryant,STL_KobeBryant,BLK_KobeBryant,TO_KobeBryant,PF_KobeBryant,PLUS_MINUS_KobeBryant,PTS_KobeBryant
3580,21200669,Kobe Bryant,0.5473684210526316,0.5669856459330143,0.49931224209078406,0.43230403800475053,0.6666666666666666,0.6226415094339622,0.5376344086021505,0.4330900243309002,0.8891481913652276,0.6053639846743295,0.40476190476190477,0.2786885245901639,0.5698895027624309,0.20833333333333334,0.24,0.417,0.0,0.16666666666666666,0.0,0.16,0.10256410256410256,1.0,0.25,0.21739130434782608,0.25806451612903225,0.4583333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.4222222222222222,0.22580645161290322
3581,21200653,Kobe Bryant,0.4842105263157895,0.7105263157894735,0.38376891334250346,0.48931116389548684,0.5384615384615384,0.49056603773584906,0.43010752688172044,0.4817518248175182,0.7304550758459744,0.31928480204342274,0.47619047619047616,0.3114754098360656,0.642817679558011,0.3333333333333333,0.24,0.667,0.0,0.0,0.0,0.2,0.15384615384615385,0.833,0.0,0.391304347826087,0.2903225806451613,0.5833333333333334,0.1,0.1,0.25,0.16666666666666666,0.6,0.3387096774193548
3582,21200641,Kobe Bryant,0.45263157894736844,0.672248803827751,0.36451169188445653,0.509501187648456,0.46153846153846156,0.5283018867924528,0.3010752688172043,0.42335766423357657,0.7817969661610268,0.27330779054916987,0.2857142857142857,0.16393442622950818,0.5756906077348066,0.2916666666666667,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.2903225806451613,0.5833333333333334,0.3,0.1,0.25,0.0,0.6444444444444445,0.22580645161290322
3583,21200621,Kobe Bryant,0.49473684210526314,0.5574162679425837,0.7248968363136177,0.36579572446555814,0.358974358974359,0.660377358490566,0.3978494623655914,0.4355231143552311,0.7082847141190198,0.5261813537675607,0.2619047619047619,0.22950819672131148,0.6392265193370166,0.4583333333333333,0.46,0.478,0.0,0.041666666666666664,0.0,0.28,0.20512820512820512,0.875,0.0,0.13043478260869565,0.0967741935483871,0.125,0.1,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.46774193548387094
3584,21200612,Kobe Bryant,0.37894736842105264,0.3875598086124401,0.5419532324621733,0.6282660332541568,0.4358974358974359,0.4339622641509434,0.2903225806451613,0.36253041362530414,0.6452742123687281,0.2247765006385696,0.2619047619047619,0.4918032786885246,0.6955801104972376,0.2916666666666667,0.44,0.318,0.0,0.25,0.0,0.08,0.07692307692307693,0.667,0.0,0.17391304347826086,0.12903225806451613,0.20833333333333334,0.0,0.0,0.25,0.3333333333333333,0.34444444444444444,0.25806451612903225
3585,21200601,Kobe Bryant,0.5157894736842106,0.6961722488038276,0.4332874828060522,0.3562945368171021,0.48717948717948717,0.4339622641509434,0.5053763440860215,0.45255474452554767,0.8331388564760793,0.425287356321839,0.38095238095238093,0.2786885245901639,0.7107734806629834,0.4166666666666667,0.64,0.313,0.21428571428571427,0.5,0.25,0.12,0.07692307692307693,1.0,0.0,0.17391304347826086,0.12903225806451613,0.20833333333333334,0.2,0.1,0.5,0.16666666666666666,0.4777777777777778,0.41935483870967744
3586,21200583,Kobe Bryant,0.3263157894736842,0.416267942583732,0.5089408528198074,0.5403800475059382,0.358974358974359,0.4716981132075472,0.46236559139784944,0.5742092457420924,0.6954492415402568,0.19667943805874843,0.42857142857142855,0.2459016393442623,0.7113259668508287,0.3333333333333333,0.5,0.32,0.2857142857142857,0.375,0.444,0.08,0.05128205128205128,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.041666666666666664,0.1,0.0,0.5,0.6666666666666666,0.37777777777777777,0.3548387096774194
3587,21200569,Kobe Bryant,0.47368421052631576,0.5813397129186603,0.3892709766162311,0.4097387173396674,0.5641025641025641,0.5471698113207547,0.34408602150537637,0.27250608272506077,0.5227537922987164,0.31928480204342274,0.2619047619047619,0.5573770491803278,0.6077348066298341,0.5,0.38,0.632,0.21428571428571427,0.20833333333333334,0.6,0.16,0.10256410256410256,1.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.25,0.1,0.0,0.08333333333333333,0.3333333333333333,0.7333333333333333,0.5
3588,21200555,Kobe Bryant,0.5684210526315789,0.7727272727272726,0.6437414030261348,0.6175771971496437,0.6153846153846154,0.4528301886792453,0.3978494623655914,0.40145985401459844,0.9031505250875146,0.2426564495530013,0.47619047619047616,0.3114754098360656,0.4635359116022099,0.375,0.28,0.643,0.21428571428571427,0.16666666666666666,0.75,0.08,0.10256410256410256,0.5,0.0,0.08695652173913043,0.06451612903225806,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6888888888888889,0.3709677419354839
3589,21200539,Kobe Bryant,0.4421052631578947,0.3373205741626792,0.687757909215956,0.2541567695961995,0.38461538461538464,0.5471698113207547,0.6451612903225806,0.6326034063260341,0.6254375729288215,0.39591315453384424,0.5714285714285714,0.5409836065573771,0.5809392265193369,0.3333333333333333,0.46,0.348,0.14285714285714285,0.3333333333333333,0.25,0.4,0.3333333333333333,0.769,0.0,0.17391304347826086,0.12903225806451613,0.125,0.2,0.0,0.08333333333333333,0.3333333333333333,0.2111111111111111,0.45161290322580644
3590,21200522,Kobe Bryant,0.5157894736842106,0.5526315789473684,0.828060522696011,0.5700712589073633,0.4358974358974359,0.5849056603773585,0.5268817204301075,0.5279805352798052,0.5332555425904317,0.37803320561941256,0.42857142857142855,0.32786885245901637,0.6417127071823204,0.4166666666666667,0.48,0.417,0.21428571428571427,0.3333333333333333,0.375,0.16,0.1794871794871795,0.5710000000000001,0.0,0.17391304347826086,0.12903225806451613,0.20833333333333334,0.0,0.0,0.08333333333333333,0.5,0.43333333333333335,0.43548387096774194
3591,21200514,Kobe Bryant,0.6947368421052632,0.7057416267942584,0.701513067400275,0.5225653206650831,0.46153846153846156,0.4716981132075472,0.6021505376344086,0.5523114355231142,0.9101516919486582,0.5772669220945084,0.5,0.2786885245901639,0.6867403314917127,0.3333333333333333,0.44,0.364,0.14285714285714285,0.3333333333333333,0.25,0.08,0.05128205128205128,1.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.2916666666666667,0.3,0.0,0.4166666666666667,0.5,0.3111111111111111,0.3225806451612903
3592,21200503,Kobe Bryant,0.4842105263157895,0.4928229665071768,0.5928473177441541,0.39548693586698325,0.5641025641025641,0.5849056603773585,0.6021505376344086,0.46228710462287104,0.5939323220536756,0.47892720306513414,0.6904761904761905,0.39344262295081966,0.6994475138121548,0.4583333333333333,0.52,0.423,0.21428571428571427,0.3333333333333333,0.375,0.16,0.10256410256410256,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.2916666666666667,0.0,0.0,0.16666666666666666,0.3333333333333333,0.34444444444444444,0.46774193548387094
3593,21200488,Kobe Bryant,0.5052631578947369,0.5813397129186603,0.6698762035763411,0.509501187648456,0.48717948717948717,0.5660377358490566,0.4946236559139785,0.5231143552311436,0.67561260210035,0.30651340996168586,0.35714285714285715,0.26229508196721313,0.7234806629834254,0.625,0.5,0.6,0.07142857142857142,0.25,0.1669999999999999,0.28,0.20512820512820512,0.875,0.0,0.0,0.0,0.125,0.5,0.0,0.08333333333333333,0.5,0.5444444444444444,0.6129032258064516
3594,21200463,Kobe Bryant,0.42105263157894735,0.3277511961722485,0.5419532324621733,0.16152019002375295,0.23076923076923078,0.660377358490566,0.5053763440860215,0.5620437956204378,0.5915985997666278,0.4648786717752235,0.5476190476190477,0.5081967213114754,0.7030386740331491,0.5833333333333334,0.58,0.483,0.07142857142857142,0.25,0.1669999999999999,0.28,0.2564102564102564,0.7,0.3333333333333333,0.08695652173913043,0.1935483870967742,0.0,0.1,0.0,0.25,0.3333333333333333,0.43333333333333335,0.5806451612903226
3595,21200435,Kobe Bryant,0.47368421052631576,0.49760765550239233,0.45942228335625857,0.346793349168646,0.5384615384615384,0.660377358490566,0.3333333333333333,0.4087591240875912,0.7082847141190198,0.2017879948914432,0.47619047619047616,0.39344262295081966,0.5082872928176796,0.375,0.36,0.5,0.07142857142857142,0.25,0.1669999999999999,0.32,0.28205128205128205,0.727,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.16666666666666666,0.2,0.0,0.08333333333333333,0.5,0.7111111111111111,0.43548387096774194
3596,21200419,Kobe Bryant,0.7052631578947368,0.5311004784688994,0.656121045392022,0.6472684085510688,0.5897435897435898,0.5849056603773585,0.6236559139784946,0.6034063260340632,0.6499416569428238,0.48403575989782893,0.5952380952380952,0.29508196721311475,0.7295580110497237,0.5416666666666666,0.48,0.542,0.35714285714285715,0.375,0.556,0.36,0.28205128205128205,0.818,0.0,0.17391304347826086,0.12903225806451613,0.25,0.0,0.2,0.16666666666666666,0.3333333333333333,0.4,0.6451612903225806
