,GAME_ID,PLAYER_NAME,PTS_home_JamesHarden,FG_PCT_home_JamesHarden,FT_PCT_home_JamesHarden,FG3_PCT_home_JamesHarden,AST_home_JamesHarden,REB_home_JamesHarden,PTS_away_JamesHarden,FG_PCT_away_JamesHarden,FT_PCT_away_JamesHarden,FG3_PCT_away_JamesHarden,AST_away_JamesHarden,REB_away_JamesHarden,MIN_JamesHarden,FGM_JamesHarden,FGA_JamesHarden,FG_PCT_JamesHarden,FG3M_JamesHarden,FG3A_JamesHarden,FG3_PCT_JamesHarden,FTM_JamesHarden,FTA_JamesHarden,FT_PCT_JamesHarden,OREB_JamesHarden,DREB_JamesHarden,REB_JamesHarden,AST_JamesHarden,STL_JamesHarden,BLK_JamesHarden,TO_JamesHarden,PF_JamesHarden,PLUS_MINUS_JamesHarden,PTS_JamesHarden
5320,41300176,James Harden,0.42105263157894735,0.4066985645933016,0.874828060522696,0.4453681710213776,0.15384615384615385,0.32075471698113206,0.45161290322580644,0.5036496350364961,0.6989498249708285,0.4699872286079183,0.35714285714285715,0.39344262295081966,0.6944751381215469,0.375,0.3,0.6,0.2857142857142857,0.25,0.667,0.48,0.3076923076923077,1.0,0.0,0.17391304347826086,0.12903225806451613,0.25,0.4,0.0,0.3333333333333333,0.5,0.5555555555555556,0.5483870967741935
5321,41300175,James Harden,0.5157894736842106,0.5167464114832535,0.6946354883081156,0.38004750593824227,0.38461538461538464,0.5849056603773585,0.45161290322580644,0.4574209245742092,0.6954492415402568,0.4597701149425288,0.23809523809523808,0.22950819672131148,0.6767955801104972,0.20833333333333334,0.3,0.3329999999999999,0.07142857142857142,0.2916666666666667,0.143,0.24,0.1794871794871795,0.857,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.2916666666666667,0.3,0.1,0.16666666666666666,0.3333333333333333,0.5888888888888889,0.27419354838709675
5322,41300174,James Harden,0.6736842105263158,0.569377990430622,0.6327372764786795,0.46674584323040363,0.4358974358974359,0.5094339622641509,0.6881720430107527,0.5888077858880778,0.6627771295215868,0.5019157088122604,0.2857142857142857,0.47540983606557374,0.7033149171270717,0.375,0.42,0.429,0.21428571428571427,0.4583333333333333,0.273,0.28,0.20512820512820512,0.875,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.25,0.1,0.0,0.4166666666666667,0.6666666666666666,0.4111111111111111,0.45161290322580644
5323,41300173,James Harden,0.6,0.47607655502392343,0.8033012379642366,0.4394299287410926,0.3333333333333333,0.5660377358490566,0.6989247311827957,0.4452554744525547,0.8413068844807469,0.49425287356321845,0.38095238095238093,0.5409836065573771,0.8226519337016575,0.5416666666666666,0.7,0.371,0.21428571428571427,0.4583333333333333,0.273,0.32,0.23076923076923078,0.889,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.25,0.2,0.0,0.08333333333333333,0.5,0.6,0.5967741935483871
5324,41300172,James Harden,0.4842105263157895,0.4210526315789473,0.7248968363136177,0.2232779097387173,0.20512820512820512,0.4716981132075472,0.6021505376344086,0.5596107055961069,0.8704784130688448,0.4444444444444445,0.4523809523809524,0.3770491803278688,0.7240331491712706,0.25,0.38,0.316,0.14285714285714285,0.20833333333333334,0.4,0.16,0.10256410256410256,1.0,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.1,0.0,0.4166666666666667,1.0,0.4888888888888889,0.2903225806451613
5325,41300171,James Harden,0.6421052631578947,0.3660287081339712,0.5185694635488308,0.2719714964370545,0.20512820512820512,0.7924528301886793,0.7096774193548387,0.4549878345498783,0.7012835472578764,0.425287356321839,0.23809523809523808,0.5573770491803278,0.7455801104972376,0.3333333333333333,0.56,0.286,0.21428571428571427,0.5833333333333334,0.214,0.32,0.2564102564102564,0.8,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.25,0.1,0.0,0.3333333333333333,0.5,0.4,0.43548387096774194
5326,21301209,James Harden,0.47368421052631576,0.45454545454545453,0.7634112792297111,0.21615201900237527,0.2564102564102564,0.6226415094339622,0.45161290322580644,0.46715328467153255,0.8704784130688448,0.3001277139208174,0.47619047619047616,0.3770491803278688,0.5831491712707182,0.16666666666666666,0.32,0.25,0.0,0.16666666666666666,0.0,0.32,0.20512820512820512,1.0,0.0,0.08695652173913043,0.06451612903225806,0.2916666666666667,0.1,0.0,0.08333333333333333,0.6666666666666666,0.5444444444444444,0.25806451612903225
5327,21301194,James Harden,0.5473684210526316,0.5167464114832535,0.7180192572214581,0.4394299287410926,0.38461538461538464,0.3584905660377358,0.5161290322580645,0.47931873479318704,0.7782963827304551,0.5223499361430396,0.38095238095238093,0.3114754098360656,0.7187845303867403,0.4166666666666667,0.44,0.455,0.21428571428571427,0.3333333333333333,0.375,0.4,0.2564102564102564,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.5416666666666666,0.2,0.0,0.3333333333333333,0.3333333333333333,0.6,0.532258064516129
5328,21301183,James Harden,0.5578947368421052,0.4282296650717703,0.5529573590096286,0.29691211401425177,0.358974358974359,0.6226415094339622,0.5806451612903226,0.4574209245742092,0.7082847141190198,0.561941251596424,0.42857142857142855,0.5245901639344263,0.7649171270718231,0.2916666666666667,0.28,0.5,0.2857142857142857,0.20833333333333334,0.8,0.6,0.48717948717948717,0.789,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.4166666666666667,0.6,0.0,0.4166666666666667,0.8333333333333334,0.4444444444444444,0.532258064516129
5329,21301171,James Harden,0.6736842105263158,0.569377990430622,0.8033012379642366,0.46674584323040363,0.5897435897435898,0.5094339622641509,0.6451612903225806,0.45985401459854014,0.8133022170361727,0.47892720306513414,0.5714285714285714,0.4426229508196721,0.42707182320441983,0.041666666666666664,0.18,0.111,0.0,0.16666666666666666,0.0,0.32,0.20512820512820512,1.0,0.0,0.17391304347826086,0.12903225806451613,0.25,0.1,0.0,0.08333333333333333,0.0,0.26666666666666666,0.16129032258064516
5330,21301161,James Harden,0.7473684210526316,0.4928229665071768,0.7248968363136177,0.520190023752969,0.7692307692307693,0.3018867924528302,0.956989247311828,0.8053527980535281,0.7502917152858809,0.5402298850574713,0.6904761904761905,0.6229508196721312,0.5265193370165745,0.4166666666666667,0.3,0.667,0.21428571428571427,0.25,0.5,0.4,0.28205128205128205,0.909,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.5,0.0,0.1,0.08333333333333333,0.5,0.7666666666666667,0.532258064516129
5331,21301153,James Harden,0.7473684210526316,0.48325358851674616,0.5529573590096286,0.4287410926365795,0.41025641025641024,0.6226415094339622,0.7419354838709677,0.5620437956204378,0.6406067677946325,0.5772669220945084,0.5714285714285714,0.5573770491803278,0.7162983425414364,0.375,0.46,0.391,0.21428571428571427,0.4166666666666667,0.3,0.44,0.3076923076923077,0.917,0.0,0.17391304347826086,0.12903225806451613,0.4166666666666667,0.4,0.0,0.4166666666666667,0.5,0.4888888888888889,0.5161290322580645
5332,21301139,James Harden,0.5473684210526316,0.3971291866028707,0.8143053645116919,0.4976247030878859,0.3333333333333333,0.5283018867924528,0.5483870967741935,0.48905109489051096,0.8833138856476079,0.5351213282247765,0.47619047619047616,0.4098360655737705,0.7132596685082873,0.375,0.44,0.409,0.2857142857142857,0.3333333333333333,0.5,0.68,0.5128205128205128,0.85,0.0,0.391304347826087,0.2903225806451613,0.2916666666666667,0.2,0.0,0.4166666666666667,0.3333333333333333,0.5333333333333333,0.6290322580645161
5333,21301118,James Harden,0.5052631578947369,0.4688995215311002,0.6478679504814306,0.4750593824228028,0.3076923076923077,0.3584905660377358,0.5053763440860215,0.4087591240875912,0.6884480746791132,0.44189016602809705,0.35714285714285715,0.4426229508196721,0.6566298342541437,0.2916666666666667,0.34,0.412,0.14285714285714285,0.25,0.3329999999999999,0.4,0.3076923076923077,0.833,0.0,0.2608695652173913,0.1935483870967742,0.16666666666666666,0.2,0.0,0.08333333333333333,0.6666666666666666,0.32222222222222224,0.41935483870967744
