,GAME_ID,PLAYER_NAME,PTS_home_DraymondGreen,FG_PCT_home_DraymondGreen,FT_PCT_home_DraymondGreen,FG3_PCT_home_DraymondGreen,AST_home_DraymondGreen,REB_home_DraymondGreen,PTS_away_DraymondGreen,FG_PCT_away_DraymondGreen,FT_PCT_away_DraymondGreen,FG3_PCT_away_DraymondGreen,AST_away_DraymondGreen,REB_away_DraymondGreen,MIN_DraymondGreen,FGM_DraymondGreen,FGA_DraymondGreen,FG_PCT_DraymondGreen,FG3M_DraymondGreen,FG3A_DraymondGreen,FG3_PCT_DraymondGreen,FTM_DraymondGreen,FTA_DraymondGreen,FT_PCT_DraymondGreen,OREB_DraymondGreen,DREB_DraymondGreen,REB_DraymondGreen,AST_DraymondGreen,STL_DraymondGreen,BLK_DraymondGreen,TO_DraymondGreen,PF_DraymondGreen,PLUS_MINUS_DraymondGreen,PTS_DraymondGreen
15977,21200365,Draymond Green,0.4631578947368421,0.4282296650717703,0.7977991746905089,0.39548693586698325,0.4358974358974359,0.5094339622641509,0.43010752688172044,0.537712895377129,1.0,0.425287356321839,0.4523809523809524,0.21311475409836064,0.392817679558011,0.08333333333333333,0.08,0.5,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.08333333333333333,0.3,0.0,0.08333333333333333,0.16666666666666666,0.6222222222222222,0.0967741935483871
15978,21200337,Draymond Green,0.35789473684210527,0.26794258373205737,0.6176066024759285,0.22802850356294535,0.3333333333333333,0.5283018867924528,0.6344086021505376,0.6058394160583941,0.8541423570595099,0.5325670498084292,0.6666666666666666,0.5573770491803278,0.33756906077348064,0.08333333333333333,0.16,0.25,0.0,0.0,0.0,0.04,0.02564102564102564,1.0,0.25,0.21739130434782608,0.25806451612903225,0.041666666666666664,0.2,0.1,0.08333333333333333,0.5,0.4777777777777778,0.08064516129032258
15979,21200330,Draymond Green,0.42105263157894735,0.5263157894736841,0.624484181568088,0.509501187648456,0.46153846153846156,0.6792452830188679,0.3118279569892473,0.3017031630170316,0.8938156359393232,0.44699872286079184,0.35714285714285715,0.47540983606557374,0.22955801104972373,0.0,0.08,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.0,0.1,0.0,0.0,0.6666666666666666,0.3888888888888889,0.0
15980,21200314,Draymond Green,0.37894736842105264,0.5215311004784687,0.7248968363136177,0.37767220902612825,0.2564102564102564,0.39622641509433965,0.44086021505376344,0.5279805352798052,0.8331388564760793,0.47892720306513414,0.38095238095238093,0.3442622950819672,0.49696132596685083,0.08333333333333333,0.1,0.4,0.07142857142857142,0.08333333333333333,0.5,0.08,0.05128205128205128,1.0,0.0,0.30434782608695654,0.22580645161290322,0.08333333333333333,0.2,0.0,0.0,0.6666666666666666,0.37777777777777777,0.11290322580645161
15981,21200299,Draymond Green,0.3894736842105263,0.277511961722488,0.6987620357634111,0.4109263657957244,0.3333333333333333,0.41509433962264153,0.5161290322580645,0.5012165450121655,0.8483080513418904,0.5108556832694765,0.5714285714285714,0.4262295081967213,0.3168508287292818,0.0,0.16,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.0,0.1,0.1,0.3333333333333333,0.0,0.5333333333333333,0.0
15982,21200283,Draymond Green,0.4,0.40191387559808606,0.46217331499312236,0.4275534441805225,0.38461538461538464,0.37735849056603776,0.4838709677419355,0.45255474452554767,0.7841306884480747,0.5223499361430396,0.42857142857142855,0.6065573770491803,0.38646408839779006,0.125,0.2,0.3,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.041666666666666664,0.0,0.1,0.08333333333333333,1.0,0.5555555555555556,0.0967741935483871
15983,21200272,Draymond Green,0.45263157894736844,0.40191387559808606,0.6409903713892711,0.39548693586698325,0.38461538461538464,0.5094339622641509,0.5698924731182796,0.6447688564476886,0.7666277712952159,0.6053639846743295,0.47619047619047616,0.4426229508196721,0.45994475138121543,0.125,0.18,0.3329999999999999,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.2608695652173913,0.3225806451612903,0.125,0.3,0.0,0.16666666666666666,0.5,0.6666666666666666,0.0967741935483871
15984,21200261,Draymond Green,0.4,0.44497607655502364,0.5557083906464925,0.339667458432304,0.358974358974359,0.5094339622641509,0.5161290322580645,0.5036496350364961,0.7596266044340724,0.47892720306513414,0.47619047619047616,0.2459016393442623,0.19281767955801105,0.041666666666666664,0.08,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.0,0.1,0.3,0.0,0.3333333333333333,0.43333333333333335,0.03225806451612903
15985,21200250,Draymond Green,0.3684210526315789,0.4784688995215311,0.6176066024759285,0.48931116389548684,0.38461538461538464,0.49056603773584906,0.4946236559139785,0.45985401459854014,0.8541423570595099,0.4444444444444445,0.5952380952380952,0.3770491803278688,0.16685082872928175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0967741935483871,0.0,0.0,0.0,0.0,0.5,0.3888888888888889,0.0
15986,21200242,Draymond Green,0.4631578947368421,0.5215311004784687,0.9270976616231086,0.5344418052256532,0.358974358974359,0.4528301886792453,0.3870967741935484,0.5182481751824815,0.7666277712952159,0.4648786717752235,0.38095238095238093,0.26229508196721313,0.18397790055248617,0.041666666666666664,0.06,0.3329999999999999,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.03225806451612903,0.0,0.1,0.0,0.0,0.3333333333333333,0.5333333333333333,0.03225806451612903
15987,21200221,Draymond Green,0.49473684210526314,0.6100478468899521,0.6822558459422283,0.5273159144893111,0.5384615384615384,0.49056603773584906,0.5268817204301075,0.5012165450121655,0.7572928821470245,0.6079182630906769,0.5,0.32786885245901637,0.2668508287292818,0.041666666666666664,0.06,0.3329999999999999,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.041666666666666664,0.0,0.0,0.0,0.3333333333333333,0.5333333333333333,0.03225806451612903
15988,21200190,Draymond Green,0.3894736842105263,0.3971291866028707,0.7634112792297111,0.339667458432304,0.2564102564102564,0.5849056603773585,0.3118279569892473,0.3357664233576642,0.6931155192532088,0.23627075351213284,0.5,0.3114754098360656,0.28066298342541435,0.08333333333333333,0.12,0.3329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.041666666666666664,0.0,0.0,0.0,0.5,0.5222222222222223,0.06451612903225806
15989,21200179,Draymond Green,0.45263157894736844,0.5239234449760765,0.4044016506189822,0.31235154394299286,0.3333333333333333,0.41509433962264153,0.3763440860215054,0.46715328467153255,0.7409568261376897,0.5261813537675607,0.42857142857142855,0.4098360655737705,0.35165745856353586,0.0,0.06,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.1935483870967742,0.041666666666666664,0.0,0.0,0.08333333333333333,0.8333333333333334,0.4777777777777778,0.0
15990,21200170,Draymond Green,0.45263157894736844,0.6602870813397127,0.7097661623108666,0.5546318289786223,0.41025641025641024,0.49056603773584906,0.3978494623655914,0.5158150851581506,0.6884480746791132,0.33333333333333337,0.5238095238095238,0.2459016393442623,0.23259668508287293,0.041666666666666664,0.04,0.5,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.17391304347826086,0.12903225806451613,0.0,0.1,0.0,0.0,0.16666666666666666,0.4888888888888889,0.04838709677419355
15991,21200151,Draymond Green,0.4421052631578947,0.41387559808612434,0.5983493810178816,0.5653206650831353,0.41025641025641024,0.49056603773584906,0.5268817204301075,0.39172749391727485,0.6884480746791132,0.47892720306513414,0.35714285714285715,0.6885245901639344,0.4229281767955801,0.08333333333333333,0.08,0.5,0.07142857142857142,0.08333333333333333,0.5,0.16,0.10256410256410256,1.0,0.0,0.30434782608695654,0.22580645161290322,0.041666666666666664,0.3,0.0,0.08333333333333333,0.6666666666666666,0.5333333333333333,0.14516129032258066
15992,21200143,Draymond Green,0.631578947368421,0.5956937799043062,0.7881705639614855,0.7719714964370545,0.5897435897435898,0.4339622641509434,0.5698924731182796,0.6763990267639903,0.7876312718786463,0.3997445721583653,0.4523809523809524,0.2459016393442623,0.4143646408839779,0.16666666666666666,0.12,0.667,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.21739130434782608,0.16129032258064516,0.0,0.1,0.0,0.16666666666666666,0.8333333333333334,0.5666666666666667,0.14516129032258066
15993,21200126,Draymond Green,0.4105263157894737,0.41387559808612434,0.7152682255845941,0.46199524940617576,0.28205128205128205,0.32075471698113206,0.5376344086021505,0.6326034063260341,0.6406067677946325,0.16985951468710092,0.40476190476190477,0.4918032786885246,0.17679558011049723,0.0,0.02,0.0,0.0,0.041666666666666664,0.0,0.12,0.10256410256410256,0.75,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.08333333333333333,0.0,0.0,0.0,0.5,0.4777777777777778,0.04838709677419355
15994,21200118,Draymond Green,0.3473684210526316,0.49760765550239233,0.779917469050894,0.33016627078384797,0.38461538461538464,0.5094339622641509,0.34408602150537637,0.46228710462287104,0.67561260210035,0.3882503192848021,0.40476190476190477,0.14754098360655737,0.15110497237569062,0.08333333333333333,0.06,0.667,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.08333333333333333,0.0,0.03225806451612903,0.0,0.0,0.1,0.0,0.0,0.5,0.08064516129032258
15995,21200089,Draymond Green,0.4421052631578947,0.2990430622009569,0.46217331499312236,0.4275534441805225,0.38461538461538464,0.6981132075471698,0.5483870967741935,0.3284671532846715,0.5250875145857643,0.2656449553001277,0.6190476190476191,0.7377049180327869,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34444444444444444,0.0
15996,21200080,Draymond Green,0.4421052631578947,0.34210526315789475,0.656121045392022,0.339667458432304,0.358974358974359,0.7735849056603774,0.22580645161290322,0.22141119221411196,0.5332555425904317,0.3575989782886335,0.19047619047619047,0.4426229508196721,0.21685082872928177,0.0,0.04,0.0,0.0,0.041666666666666664,0.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.0,0.1,0.0,0.08333333333333333,0.5,0.4111111111111111,0.016129032258064516
15997,21200065,Draymond Green,0.49473684210526314,0.672248803827751,0.6409903713892711,0.33016627078384797,0.5128205128205128,0.5094339622641509,0.43010752688172044,0.42092457420924567,0.5554259043173863,0.4393358876117497,0.38095238095238093,0.3114754098360656,0.1171270718232044,0.0,0.04,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.1,0.0,0.08333333333333333,0.16666666666666666,0.5222222222222223,0.0
15998,21200048,Draymond Green,0.3684210526315789,0.4784688995215311,0.5818431911966987,0.25059382422802845,0.1282051282051282,0.49056603773584906,0.3870967741935484,0.367396593673966,0.8331388564760793,0.3652618135376756,0.40476190476190477,0.29508196721311475,0.050552486187845296,0.0,0.02,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.5111111111111111,0.0
15999,21200036,Draymond Green,0.5368421052631579,0.4114832535885167,0.6822558459422283,0.5653206650831353,0.3333333333333333,0.3018867924528302,0.6236559139784946,0.5888077858880778,0.6709451575262544,0.31928480204342274,0.42857142857142855,0.45901639344262296,0.08397790055248618,0.0,0.04,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.4777777777777778,0.0
16000,21200026,Draymond Green,0.3684210526315789,0.4617224880382775,0.5955983493810179,0.5938242280285035,0.3333333333333333,0.3584905660377358,0.5161290322580645,0.5085158150851582,0.7946324387397901,0.5900383141762453,0.42857142857142855,0.32786885245901637,0.01906077348066298,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.45555555555555555,0.0
