,GAME_ID,PLAYER_NAME,PTS_home_DamianLillard,FG_PCT_home_DamianLillard,FT_PCT_home_DamianLillard,FG3_PCT_home_DamianLillard,AST_home_DamianLillard,REB_home_DamianLillard,PTS_away_DamianLillard,FG_PCT_away_DamianLillard,FT_PCT_away_DamianLillard,FG3_PCT_away_DamianLillard,AST_away_DamianLillard,REB_away_DamianLillard,MIN_DamianLillard,FGM_DamianLillard,FGA_DamianLillard,FG_PCT_DamianLillard,FG3M_DamianLillard,FG3A_DamianLillard,FG3_PCT_DamianLillard,FTM_DamianLillard,FTA_DamianLillard,FT_PCT_DamianLillard,OREB_DamianLillard,DREB_DamianLillard,REB_DamianLillard,AST_DamianLillard,STL_DamianLillard,BLK_DamianLillard,TO_DamianLillard,PF_DamianLillard,PLUS_MINUS_DamianLillard,PTS_DamianLillard
8510,21700825,Damian Lillard,0.43157894736842106,0.39473684210526305,0.6066024759284733,0.4643705463182898,0.4358974358974359,0.49056603773584906,0.6666666666666666,0.5912408759124087,0.9346557759626604,0.5478927203065135,0.3333333333333333,0.4098360655737705,0.4886740331491713,0.6666666666666666,0.52,0.615,0.5714285714285714,0.5416666666666666,0.615,0.4,0.2564102564102564,1.0,0.0,0.043478260869565216,0.03225806451612903,0.25,0.3,0.0,0.16666666666666666,0.3333333333333333,0.6777777777777778,0.8064516129032258
8511,21700814,Damian Lillard,0.5263157894736842,0.47607655502392343,0.7496561210453919,0.344418052256532,0.2564102564102564,0.7547169811320755,0.5053763440860215,0.3454987834549876,0.7946324387397901,0.5031928480204342,0.30952380952380953,0.39344262295081966,0.6917127071823205,0.25,0.44,0.273,0.21428571428571427,0.4583333333333333,0.273,0.12,0.07692307692307693,1.0,0.0,0.17391304347826086,0.12903225806451613,0.3333333333333333,0.1,0.0,0.3333333333333333,0.3333333333333333,0.5222222222222223,0.2903225806451613
8512,21700790,Damian Lillard,0.5473684210526316,0.5813397129186603,0.5419532324621733,0.5938242280285035,0.717948717948718,0.6415094339622641,0.3763440860215054,0.36009732360097296,0.8541423570595099,0.3869731800766284,0.3333333333333333,0.4098360655737705,0.6290055248618784,0.3333333333333333,0.34,0.471,0.07142857142857142,0.20833333333333334,0.2,0.12,0.07692307692307693,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.20833333333333334,0.2,0.1,0.4166666666666667,0.3333333333333333,0.34444444444444444,0.3225806451612903
8513,21700784,Damian Lillard,0.4,0.3708133971291865,0.5955983493810179,0.4952494061757719,0.41025641025641024,0.6415094339622641,0.43010752688172044,0.36496350364963503,0.7502917152858809,0.5351213282247765,0.40476190476190477,0.4262295081967213,0.6157458563535911,0.25,0.38,0.316,0.14285714285714285,0.375,0.222,0.28,0.20512820512820512,0.875,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.375,0.0,0.1,0.16666666666666666,0.0,0.4777777777777778,0.3387096774193548
8514,21700769,Damian Lillard,0.7473684210526316,0.49760765550239233,0.8693259972489684,0.5641330166270783,0.3333333333333333,0.4716981132075472,0.5268817204301075,0.635036496350365,0.6814469078179697,0.425287356321839,0.38095238095238093,0.26229508196721313,0.6066298342541436,0.4583333333333333,0.36,0.611,0.21428571428571427,0.2916666666666667,0.429,0.28,0.20512820512820512,0.875,0.0,0.13043478260869565,0.0967741935483871,0.4166666666666667,0.0,0.1,0.16666666666666666,0.16666666666666666,0.28888888888888886,0.5161290322580645
8515,21700759,Damian Lillard,0.6842105263157895,0.7272727272727273,0.7936726272352131,0.5570071258907363,0.3333333333333333,0.5849056603773585,0.5591397849462365,0.4087591240875912,0.5227537922987164,0.48786717752235,0.35714285714285715,0.26229508196721313,0.493646408839779,0.20833333333333334,0.18,0.556,0.07142857142857142,0.20833333333333334,0.2,0.08,0.05128205128205128,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.2916666666666667,0.0,0.1,0.16666666666666666,0.3333333333333333,0.7333333333333333,0.20967741935483872
8516,21700752,Damian Lillard,0.3894736842105263,0.3708133971291865,0.6822558459422283,0.3242280285035629,0.358974358974359,0.6226415094339622,0.5161290322580645,0.2944038929440392,0.8413068844807469,0.5530012771392082,0.40476190476190477,0.639344262295082,0.5947513812154696,0.25,0.28,0.429,0.35714285714285715,0.4166666666666667,0.5,0.44,0.28205128205128205,1.0,0.0,0.17391304347826086,0.12903225806451613,0.2916666666666667,0.3,0.1,0.16666666666666666,0.16666666666666666,0.6,0.45161290322580644
8517,21700721,Damian Lillard,0.35789473684210527,0.3253588516746409,0.6767537826685007,0.39548693586698325,0.23076923076923078,0.37735849056603776,0.5483870967741935,0.6034063260340632,0.7969661610268377,0.425287356321839,0.38095238095238093,0.5573770491803278,0.5933701657458563,0.375,0.36,0.5,0.21428571428571427,0.3333333333333333,0.375,0.32,0.28205128205128205,0.727,0.0,0.13043478260869565,0.0967741935483871,0.125,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6333333333333333,0.46774193548387094
8518,21700708,Damian Lillard,0.6736842105263158,0.6985645933014352,0.672627235213205,0.6508313539192397,0.41025641025641024,0.37735849056603776,0.6236559139784946,0.7055961070559611,0.7876312718786463,0.47892720306513414,0.38095238095238093,0.21311475409836064,0.5339779005524862,0.375,0.34,0.529,0.42857142857142855,0.4583333333333333,0.545,0.28,0.1794871794871795,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.25,0.0,0.0,0.0,0.3333333333333333,0.6,0.5
8519,21700694,Damian Lillard,0.47368421052631576,0.3660287081339712,0.7083906464924346,0.39548693586698325,0.38461538461538464,0.6037735849056604,0.4838709677419355,0.4330900243309002,0.7759626604434071,0.4086845466155811,0.35714285714285715,0.39344262295081966,0.631767955801105,0.4166666666666667,0.36,0.556,0.2857142857142857,0.3333333333333333,0.5,0.04,0.05128205128205128,0.5,0.0,0.08695652173913043,0.06451612903225806,0.3333333333333333,0.0,0.0,0.25,0.3333333333333333,0.3888888888888889,0.4032258064516129
8520,21700682,Damian Lillard,0.6105263157894737,0.6363636363636364,0.8624484181568088,0.5938242280285035,0.28205128205128205,0.4339622641509434,0.5591397849462365,0.5158150851581506,0.7502917152858809,0.5108556832694765,0.35714285714285715,0.2786885245901639,0.6298342541436464,0.4166666666666667,0.3,0.667,0.5,0.375,0.778,0.16,0.10256410256410256,1.0,0.0,0.21739130434782608,0.16129032258064516,0.375,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6222222222222222,0.5
8521,21700666,Damian Lillard,0.43157894736842106,0.3277511961722485,1.0,0.3717339667458432,0.23076923076923078,0.7547169811320755,0.3225806451612903,0.36496350364963503,0.46091015169194854,0.3435504469987228,0.30952380952380953,0.4262295081967213,0.6613259668508287,0.3333333333333333,0.42,0.381,0.14285714285714285,0.3333333333333333,0.25,0.32,0.20512820512820512,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.3333333333333333,0.0,0.1,0.25,0.0,0.5888888888888889,0.41935483870967744
8522,21700652,Damian Lillard,0.6210526315789474,0.5933014354066986,0.8624484181568088,0.5771971496437054,0.3333333333333333,0.49056603773584906,0.5913978494623656,0.413625304136253,0.9474912485414235,0.49808429118773956,0.40476190476190477,0.3770491803278688,0.5969613259668508,0.4583333333333333,0.38,0.579,0.2857142857142857,0.3333333333333333,0.5,0.2,0.1282051282051282,1.0,0.0,0.21739130434782608,0.16129032258064516,0.2916666666666667,0.1,0.0,0.08333333333333333,0.16666666666666666,0.6,0.5
8523,21700637,Damian Lillard,0.6421052631578947,0.672248803827751,0.7496561210453919,0.4370546318289786,0.3333333333333333,0.39622641509433965,0.5053763440860215,0.6034063260340632,0.7946324387397901,0.561941251596424,0.35714285714285715,0.29508196721311475,0.5779005524861879,0.2916666666666667,0.28,0.5,0.14285714285714285,0.25,0.3329999999999999,0.2,0.15384615384615385,0.833,0.0,0.2608695652173913,0.1935483870967742,0.3333333333333333,0.1,0.0,0.5,0.5,0.2222222222222222,0.3387096774193548
