,GAME_ID,PLAYER_NAME,PTS_home_KyleLowry,FG_PCT_home_KyleLowry,FT_PCT_home_KyleLowry,FG3_PCT_home_KyleLowry,AST_home_KyleLowry,REB_home_KyleLowry,PTS_away_KyleLowry,FG_PCT_away_KyleLowry,FT_PCT_away_KyleLowry,FG3_PCT_away_KyleLowry,AST_away_KyleLowry,REB_away_KyleLowry,MIN_KyleLowry,FGM_KyleLowry,FGA_KyleLowry,FG_PCT_KyleLowry,FG3M_KyleLowry,FG3A_KyleLowry,FG3_PCT_KyleLowry,FTM_KyleLowry,FTA_KyleLowry,FT_PCT_KyleLowry,OREB_KyleLowry,DREB_KyleLowry,REB_KyleLowry,AST_KyleLowry,STL_KyleLowry,BLK_KyleLowry,TO_KyleLowry,PF_KyleLowry,PLUS_MINUS_KyleLowry,PTS_KyleLowry
18793,21301177,Kyle Lowry,0.43157894736842106,0.33014354066985646,0.733149931224209,0.5403800475059382,0.20512820512820512,0.4716981132075472,0.5591397849462365,0.5669099756690997,0.8704784130688448,0.31928480204342274,0.2857142857142857,0.3114754098360656,0.6444751381215469,0.2916666666666667,0.26,0.5379999999999999,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.28,0.23076923076923078,0.778,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.08333333333333333,0.0,0.0,0.25,0.5,0.3888888888888889,0.4032258064516129
18794,21301164,Kyle Lowry,0.6947368421052632,0.5813397129186603,0.7771664374140302,0.5700712589073633,0.4358974358974359,0.33962264150943394,0.6236559139784946,0.6618004866180048,0.8331388564760793,0.4865900383141763,0.38095238095238093,0.26229508196721313,0.6292817679558012,0.375,0.38,0.474,0.14285714285714285,0.2916666666666667,0.286,0.36,0.23076923076923078,1.0,0.0,0.21739130434782608,0.16129032258064516,0.3333333333333333,0.0,0.0,0.0,0.5,0.6111111111111112,0.46774193548387094
18795,21301105,Kyle Lowry,0.35789473684210527,0.6172248803827751,0.7496561210453919,0.332541567695962,0.28205128205128205,0.3584905660377358,0.2903225806451613,0.6180048661800486,0.41656942823803966,0.39335887611749687,0.30952380952380953,0.16393442622950818,0.42900552486187843,0.16666666666666666,0.22,0.364,0.07142857142857142,0.20833333333333334,0.2,0.08,0.07692307692307693,0.667,0.08333333333333333,0.0,0.03225806451612903,0.16666666666666666,0.0,0.0,0.4166666666666667,0.3333333333333333,0.26666666666666666,0.1774193548387097
18796,21301096,Kyle Lowry,0.35789473684210527,0.7033492822966507,0.6066024759284733,0.4370546318289786,0.41025641025641024,0.3018867924528302,0.45161290322580644,0.5012165450121655,0.9568261376896149,0.4035759897828864,0.21428571428571427,0.16393442622950818,0.5886740331491712,0.25,0.36,0.3329999999999999,0.14285714285714285,0.2916666666666667,0.286,0.08,0.05128205128205128,1.0,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.2,0.0,0.5,0.5,0.4777777777777778,0.25806451612903225
18797,21301076,Kyle Lowry,0.4842105263157895,0.49760765550239233,0.874828060522696,0.29691211401425177,0.38461538461538464,0.3584905660377358,0.5053763440860215,0.6812652068126521,0.8249708284714119,0.425287356321839,0.42857142857142855,0.22950819672131148,0.5580110497237568,0.16666666666666666,0.26,0.308,0.0,0.25,0.0,0.04,0.05128205128205128,0.5,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.20833333333333334,0.0,0.0,0.25,0.3333333333333333,0.5333333333333333,0.14516129032258066
18798,21301063,Kyle Lowry,0.3263157894736842,0.35406698564593303,0.687757909215956,0.4857482185273158,0.38461538461538464,0.3584905660377358,0.46236559139784944,0.49635036496350365,0.8704784130688448,0.6104725415070243,0.30952380952380953,0.45901639344262296,0.566574585635359,0.3333333333333333,0.34,0.471,0.2857142857142857,0.3333333333333333,0.5,0.12,0.07692307692307693,1.0,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.6,0.3709677419354839
18799,21301057,Kyle Lowry,0.45263157894736844,0.6148325358851674,0.7083906464924346,0.36579572446555814,0.48717948717948717,0.6037735849056604,0.4731182795698925,0.3698296836982966,0.5507584597432905,0.5593869731800766,0.6190476190476191,0.29508196721311475,0.5552486187845304,0.3333333333333333,0.36,0.444,0.21428571428571427,0.2916666666666667,0.429,0.12,0.1794871794871795,0.429,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.4166666666666667,0.3,0.0,0.16666666666666666,0.6666666666666666,0.4777777777777778,0.3548387096774194
18800,21301040,Kyle Lowry,0.3894736842105263,0.40191387559808606,0.6066024759284733,0.39548693586698325,0.23076923076923078,0.5283018867924528,0.3225806451612903,0.4574209245742092,0.7082847141190198,0.31928480204342274,0.30952380952380953,0.29508196721311475,0.4486187845303867,0.375,0.34,0.529,0.21428571428571427,0.2916666666666667,0.429,0.16,0.1794871794871795,0.5710000000000001,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.16666666666666666,0.4,0.0,0.08333333333333333,0.3333333333333333,0.6,0.4032258064516129
18801,21301024,Kyle Lowry,0.6210526315789474,0.3564593301435407,0.7909215955983493,0.32779097387173395,0.23076923076923078,0.7547169811320755,0.6774193548387096,0.3454987834549876,0.7852975495915986,0.425287356321839,0.3333333333333333,0.4426229508196721,0.7704419889502763,0.25,0.32,0.375,0.35714285714285715,0.4583333333333333,0.455,0.32,0.23076923076923078,0.889,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.16666666666666666,0.3,0.0,0.16666666666666666,0.6666666666666666,0.4888888888888889,0.4032258064516129
18802,21301012,Kyle Lowry,0.43157894736842106,0.6698564593301436,0.656121045392022,0.36579572446555814,0.20512820512820512,0.32075471698113206,0.5483870967741935,0.42092457420924567,0.7817969661610268,0.5223499361430396,0.38095238095238093,0.45901639344262296,0.6168508287292818,0.25,0.36,0.3329999999999999,0.21428571428571427,0.2916666666666667,0.429,0.32,0.2564102564102564,0.8,0.25,0.21739130434782608,0.25806451612903225,0.20833333333333334,0.2,0.0,0.5,0.16666666666666666,0.5888888888888889,0.3709677419354839
18803,21301004,Kyle Lowry,0.6210526315789474,0.4043062200956937,0.8225584594222833,0.38479809976247026,0.41025641025641024,0.4339622641509434,0.6129032258064516,0.6034063260340632,0.8798133022170362,0.37292464878671777,0.40476190476190477,0.4918032786885246,0.6787292817679558,0.3333333333333333,0.32,0.5,0.0,0.16666666666666666,0.0,0.16,0.10256410256410256,1.0,0.0,0.30434782608695654,0.22580645161290322,0.375,0.1,0.0,0.16666666666666666,0.8333333333333334,0.5222222222222223,0.3225806451612903
18804,21300988,Kyle Lowry,0.5684210526315789,0.5669856459330143,0.8349381017881705,0.36104513064133015,0.48717948717948717,0.16981132075471697,0.6989247311827957,0.635036496350365,0.8774795799299884,0.6104725415070243,0.30952380952380953,0.4098360655737705,0.6693370165745856,0.375,0.38,0.474,0.14285714285714285,0.3333333333333333,0.25,0.32,0.23076923076923078,0.889,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.5416666666666666,0.2,0.1,0.25,0.8333333333333334,0.5333333333333333,0.45161290322580644
18805,21300974,Kyle Lowry,0.42105263157894735,0.5980861244019138,0.7496561210453919,0.6282660332541568,0.38461538461538464,0.3584905660377358,0.3225806451612903,0.48661800486618007,0.6114352392065344,0.31928480204342274,0.2857142857142857,0.2459016393442623,0.6430939226519337,0.25,0.28,0.429,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.24,0.1794871794871795,0.857,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.5,0.1,0.1,0.0,0.5,0.6777777777777778,0.3548387096774194
18806,21300960,Kyle Lowry,0.4421052631578947,0.3899521531100478,0.6698762035763411,0.4750593824228028,0.28205128205128205,0.6981132075471698,0.3333333333333333,0.46228710462287104,0.3197199533255543,0.5223499361430396,0.2619047619047619,0.3114754098360656,0.5638121546961326,0.25,0.26,0.462,0.21428571428571427,0.25,0.5,0.16,0.15384615384615385,0.667,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.3064516129032258
18807,21300944,Kyle Lowry,0.4421052631578947,0.547846889952153,0.6011004126547455,0.6532066508313539,0.1794871794871795,0.24528301886792453,0.44086021505376344,0.6009732360097323,0.8541423570595099,0.33333333333333337,0.35714285714285715,0.2786885245901639,0.6259668508287293,0.3333333333333333,0.32,0.5,0.2857142857142857,0.3333333333333333,0.5,0.04,0.02564102564102564,1.0,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.2916666666666667,0.2,0.0,0.3333333333333333,0.8333333333333334,0.4222222222222222,0.3387096774193548
18808,21300940,Kyle Lowry,0.47368421052631576,0.4186602870813399,0.656121045392022,0.4370546318289786,0.4358974358974359,0.39622641509433965,0.5913978494623656,0.5863746958637469,0.6989498249708285,0.7445721583652618,0.42857142857142855,0.45901639344262296,0.6022099447513812,0.20833333333333334,0.26,0.385,0.07142857142857142,0.125,0.3329999999999999,0.36,0.2564102564102564,0.9,0.3333333333333333,0.34782608695652173,0.3870967741935484,0.4583333333333333,0.2,0.0,0.3333333333333333,0.5,0.5222222222222223,0.3225806451612903
18809,21300919,Kyle Lowry,0.42105263157894735,0.5,0.656121045392022,0.5653206650831353,0.3333333333333333,0.37735849056603776,0.3333333333333333,0.4160583941605839,0.5274212368728121,0.3358876117496808,0.23809523809523808,0.3114754098360656,0.643646408839779,0.08333333333333333,0.22,0.182,0.07142857142857142,0.20833333333333334,0.2,0.28,0.20512820512820512,0.875,0.0,0.13043478260869565,0.0967741935483871,0.2916666666666667,0.1,0.0,0.3333333333333333,0.5,0.6222222222222222,0.1935483870967742
18810,21300884,Kyle Lowry,0.47368421052631576,0.5358851674641147,0.8211829436038515,0.43230403800475053,0.5128205128205128,0.41509433962264153,0.45161290322580644,0.42335766423357657,0.7666277712952159,0.4444444444444445,0.5,0.3442622950819672,0.5209944751381216,0.125,0.26,0.231,0.21428571428571427,0.25,0.5,0.16,0.10256410256410256,1.0,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.3333333333333333,0.2,0.0,0.16666666666666666,0.6666666666666666,0.5555555555555556,0.20967741935483872
18811,21300864,Kyle Lowry,0.7368421052631579,0.4617224880382775,0.656121045392022,0.4750593824228028,0.5384615384615384,0.6226415094339622,0.8387096774193549,0.5498783454987833,0.6849474912485414,0.28991060025542775,0.42857142857142855,0.6065573770491803,0.9005524861878453,0.25,0.36,0.3329999999999999,0.07142857142857142,0.20833333333333334,0.2,0.2,0.1794871794871795,0.7140000000000001,0.25,0.2608695652173913,0.2903225806451613,0.4166666666666667,0.3,0.1,0.16666666666666666,1.0,0.45555555555555555,0.2903225806451613
18812,21300846,Kyle Lowry,0.35789473684210527,0.35406698564593303,0.7702888583218707,0.34916864608076004,0.41025641025641024,0.49056603773584906,0.46236559139784944,0.47931873479318704,0.7572928821470245,0.3997445721583653,0.5476190476190477,0.3114754098360656,0.5870165745856353,0.125,0.3,0.2,0.0,0.375,0.0,0.28,0.1794871794871795,1.0,0.0,0.21739130434782608,0.16129032258064516,0.375,0.1,0.0,0.0,0.6666666666666666,0.4888888888888889,0.20967741935483872
18813,21300836,Kyle Lowry,0.4842105263157895,0.6363636363636364,0.6946354883081156,0.6282660332541568,0.38461538461538464,0.6226415094339622,0.3655913978494624,0.4087591240875912,0.7257876312718786,0.4559386973180077,0.38095238095238093,0.19672131147540983,0.6099447513812154,0.2916666666666667,0.26,0.5379999999999999,0.2857142857142857,0.20833333333333334,0.8,0.4,0.28205128205128205,0.909,0.0,0.17391304347826086,0.12903225806451613,0.25,0.0,0.0,0.5833333333333334,0.5,0.7555555555555555,0.45161290322580644
18814,21300818,Kyle Lowry,0.4105263157894737,0.41387559808612434,0.7881705639614855,0.39548693586698325,0.38461538461538464,0.4716981132075472,0.3763440860215054,0.35036496350364965,0.677946324387398,0.3831417624521073,0.40476190476190477,0.4426229508196721,0.5842541436464088,0.20833333333333334,0.26,0.385,0.07142857142857142,0.16666666666666666,0.25,0.12,0.10256410256410256,0.75,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.375,0.3,0.0,0.16666666666666666,0.6666666666666666,0.5,0.22580645161290322
18815,21300803,Kyle Lowry,0.3473684210526316,0.39473684210526305,0.7606602475928472,0.20902612826603323,0.20512820512820512,0.3018867924528302,0.40860215053763443,0.6180048661800486,0.7082847141190198,0.7445721583652618,0.5,0.29508196721311475,0.5709944751381216,0.16666666666666666,0.26,0.308,0.07142857142857142,0.16666666666666666,0.25,0.28,0.1794871794871795,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.2916666666666667,0.1,0.0,0.16666666666666666,1.0,0.5777777777777777,0.25806451612903225
18816,21300794,Kyle Lowry,0.35789473684210527,0.5071770334928228,0.4759284731774415,0.3171021377672209,0.3333333333333333,0.4339622641509434,0.5053763440860215,0.7834549878345497,0.7666277712952159,0.5593869731800766,0.5,0.14754098360655737,0.5814917127071824,0.3333333333333333,0.38,0.421,0.14285714285714285,0.20833333333333334,0.4,0.24,0.15384615384615385,1.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.4583333333333333,0.2,0.0,0.25,0.6666666666666666,0.5111111111111111,0.3870967741935484
18817,21300779,Kyle Lowry,0.47368421052631576,0.3516746411483251,0.687757909215956,0.39548693586698325,0.358974358974359,0.5660377358490566,0.2903225806451613,0.33819951338199516,0.7969661610268377,0.25542784163473825,0.47619047619047616,0.4098360655737705,0.53646408839779,0.20833333333333334,0.28,0.357,0.07142857142857142,0.16666666666666666,0.25,0.2,0.15384615384615385,0.833,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.5416666666666666,0.2,0.0,0.25,0.3333333333333333,0.6333333333333333,0.25806451612903225
18818,21300765,Kyle Lowry,0.5157894736842106,0.5191387559808611,0.7083906464924346,0.4952494061757719,0.358974358974359,0.3584905660377358,0.4838709677419355,0.6326034063260341,0.5962660443407235,0.6385696040868455,0.40476190476190477,0.26229508196721313,0.6430939226519337,0.3333333333333333,0.26,0.615,0.07142857142857142,0.16666666666666666,0.25,0.08,0.05128205128205128,1.0,0.4166666666666667,0.08695652173913043,0.22580645161290322,0.5,0.2,0.0,0.16666666666666666,0.3333333333333333,0.6888888888888889,0.3064516129032258
18819,21300748,Kyle Lowry,0.6210526315789474,0.5980861244019138,0.5667125171939478,0.4453681710213776,0.4358974358974359,0.5283018867924528,0.5268817204301075,0.3746958637469587,0.7082847141190198,0.3435504469987228,0.42857142857142855,0.39344262295081966,0.6762430939226518,0.25,0.36,0.3329999999999999,0.14285714285714285,0.2916666666666667,0.286,0.2,0.15384615384615385,0.833,0.25,0.13043478260869565,0.1935483870967742,0.125,0.0,0.0,0.25,0.8333333333333334,0.36666666666666664,0.3064516129032258
18820,21300735,Kyle Lowry,0.5263157894736842,0.33014354066985646,0.7303988995873453,0.39548693586698325,0.1794871794871795,0.4528301886792453,0.4838709677419355,0.4452554744525547,0.7572928821470245,0.5108556832694765,0.5,0.39344262295081966,0.675414364640884,0.2916666666666667,0.32,0.4379999999999999,0.14285714285714285,0.25,0.3329999999999999,0.2,0.15384615384615385,0.833,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.3333333333333333,0.1,0.2,0.25,1.0,0.5111111111111111,0.3387096774193548
18821,21300719,Kyle Lowry,0.21052631578947367,0.3660287081339712,0.8940852819807429,0.20902612826603323,0.05128205128205128,0.41509433962264153,0.40860215053763443,0.4720194647201946,0.8541423570595099,0.3652618135376756,0.40476190476190477,0.39344262295081966,0.40994475138121544,0.041666666666666664,0.16,0.125,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.12903225806451613,0.125,0.1,0.0,0.08333333333333333,0.0,0.43333333333333335,0.03225806451612903
