,GAME_ID,PLAYER_NAME,PTS_home_PaulGeorge,FG_PCT_home_PaulGeorge,FT_PCT_home_PaulGeorge,FG3_PCT_home_PaulGeorge,AST_home_PaulGeorge,REB_home_PaulGeorge,PTS_away_PaulGeorge,FG_PCT_away_PaulGeorge,FT_PCT_away_PaulGeorge,FG3_PCT_away_PaulGeorge,AST_away_PaulGeorge,REB_away_PaulGeorge,MIN_PaulGeorge,FGM_PaulGeorge,FGA_PaulGeorge,FG_PCT_PaulGeorge,FG3M_PaulGeorge,FG3A_PaulGeorge,FG3_PCT_PaulGeorge,FTM_PaulGeorge,FTA_PaulGeorge,FT_PCT_PaulGeorge,OREB_PaulGeorge,DREB_PaulGeorge,REB_PaulGeorge,AST_PaulGeorge,STL_PaulGeorge,BLK_PaulGeorge,TO_PaulGeorge,PF_PaulGeorge,PLUS_MINUS_PaulGeorge,PTS_PaulGeorge
10558,21600048,Paul George,0.5894736842105263,0.5119617224880382,0.7152682255845941,0.42399049881235146,0.28205128205128205,0.49056603773584906,0.5591397849462365,0.49391727493917276,0.8599766627771295,0.27330779054916987,0.23809523809523808,0.39344262295081966,0.6174033149171271,0.3333333333333333,0.32,0.5,0.14285714285714285,0.20833333333333334,0.4,0.48,0.3076923076923077,1.0,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.041666666666666664,0.4,0.1,0.5,0.3333333333333333,0.5888888888888889,0.4838709677419355
10559,21600030,Paul George,0.6210526315789474,0.6363636363636364,0.8693259972489684,0.509501187648456,0.6666666666666666,0.5660377358490566,0.4838709677419355,0.5912408759124087,0.8704784130688448,0.4968071519795658,0.7142857142857143,0.21311475409836064,0.3914364640883978,0.3333333333333333,0.24,0.667,0.2857142857142857,0.20833333333333334,0.8,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.125,0.1,0.0,0.25,0.6666666666666666,0.4111111111111111,0.3225806451612903
10560,21600019,Paul George,0.4631578947368421,0.4306220095693782,0.7936726272352131,0.35985748218527314,0.3076923076923077,0.660377358490566,0.40860215053763443,0.32116788321167855,0.5915985997666278,0.37292464878671777,0.42857142857142855,0.47540983606557374,0.5986187845303867,0.3333333333333333,0.44,0.364,0.14285714285714285,0.3333333333333333,0.25,0.16,0.10256410256410256,1.0,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.08333333333333333,0.2,0.0,0.08333333333333333,0.3333333333333333,0.43333333333333335,0.3548387096774194
10561,21600005,Paul George,0.7473684210526316,0.5933014354066986,0.6767537826685007,0.6247030878859857,0.5641025641025641,0.660377358490566,0.6989247311827957,0.4549878345498783,0.67561260210035,0.47892720306513414,0.5238095238095238,0.47540983606557374,0.7088397790055249,0.2916666666666667,0.28,0.5,0.2857142857142857,0.20833333333333334,0.8,0.28,0.20512820512820512,0.875,0.0,0.34782608695652173,0.25806451612903225,0.25,0.0,0.0,0.16666666666666666,0.3333333333333333,0.7444444444444445,0.4032258064516129
10562,11600085,Paul George,0.5473684210526316,0.5358851674641147,0.7496561210453919,0.45249406175771967,0.4358974358974359,0.6226415094339622,0.5053763440860215,0.4452554744525547,0.8833138856476079,0.3575989782886335,0.5238095238095238,0.22950819672131148,0.4265193370165746,0.2916666666666667,0.28,0.5,0.21428571428571427,0.25,0.5,0.04,0.05128205128205128,0.5,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.0,0.1,0.0,0.0,0.6666666666666666,0.5111111111111111,0.2903225806451613
10563,11600061,Paul George,0.5789473684210527,0.5956937799043062,0.7056396148555707,0.5938242280285035,0.41025641025641024,0.6415094339622641,0.5376344086021505,0.5352798053527981,0.6266044340723455,0.5593869731800766,0.42857142857142855,0.29508196721311475,0.5267955801104972,0.20833333333333334,0.26,0.385,0.14285714285714285,0.25,0.3329999999999999,0.16,0.10256410256410256,1.0,0.0,0.13043478260869565,0.0967741935483871,0.125,0.4,0.0,0.25,0.8333333333333334,0.4888888888888889,0.25806451612903225
10564,11600022,Paul George,0.5894736842105263,0.5430622009569377,0.5818431911966987,0.5629453681710213,0.46153846153846156,0.7169811320754716,0.5591397849462365,0.4403892944038932,0.7526254375729288,0.25542784163473825,0.35714285714285715,0.32786885245901637,0.39779005524861877,0.125,0.22,0.273,0.07142857142857142,0.20833333333333334,0.2,0.0,0.0,0.0,0.0,0.2608695652173913,0.1935483870967742,0.08333333333333333,0.2,0.0,0.08333333333333333,0.3333333333333333,0.5111111111111111,0.11290322580645161
10565,11600013,Paul George,0.3894736842105263,0.36124401913875587,0.6767537826685007,0.43230403800475053,0.41025641025641024,0.5094339622641509,0.6129032258064516,0.4549878345498783,0.6569428238039673,0.4137931034482759,0.5,0.639344262295082,0.39779005524861877,0.08333333333333333,0.18,0.222,0.14285714285714285,0.25,0.3329999999999999,0.2,0.15384615384615385,0.833,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.08333333333333333,0.2,0.1,0.16666666666666666,0.5,0.4444444444444444,0.1774193548387097
10566,41500117,Paul George,0.3157894736842105,0.2990430622009569,0.6767537826685007,0.39548693586698325,0.3333333333333333,0.6037735849056604,0.3010752688172043,0.5352798053527981,0.8541423570595099,0.6053639846743295,0.19047619047619047,0.29508196721311475,0.762707182320442,0.3333333333333333,0.36,0.444,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.24,0.15384615384615385,1.0,0.08333333333333333,0.4782608695652174,0.3870967741935484,0.041666666666666664,0.3,0.0,0.5833333333333334,0.6666666666666666,0.4444444444444444,0.41935483870967744
10567,41500116,Paul George,0.4421052631578947,0.4880382775119617,0.8418156808803301,0.43230403800475053,0.3333333333333333,0.5094339622641509,0.2903225806451613,0.2944038929440392,0.5799299883313885,0.39591315453384424,0.23809523809523808,0.32786885245901637,0.6701657458563535,0.20833333333333334,0.28,0.357,0.07142857142857142,0.20833333333333334,0.2,0.4,0.2564102564102564,1.0,0.25,0.34782608695652173,0.3548387096774194,0.25,0.2,0.1,0.16666666666666666,0.6666666666666666,0.7222222222222222,0.3387096774193548
10568,41500115,Paul George,0.45263157894736844,0.3468899521531101,0.8033012379642366,0.2743467933491686,0.10256410256410256,0.4528301886792453,0.46236559139784944,0.5012165450121655,0.8483080513418904,0.5721583652618135,0.42857142857142855,0.3442622950819672,0.680939226519337,0.4583333333333333,0.38,0.579,0.35714285714285715,0.4583333333333333,0.455,0.48,0.3076923076923077,1.0,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.3333333333333333,0.2,0.1,0.25,0.6666666666666666,0.6444444444444445,0.6290322580645161
10569,41500114,Paul George,0.43157894736842106,0.5119617224880382,0.6946354883081156,0.4453681710213776,0.41025641025641024,0.49056603773584906,0.2903225806451613,0.2895377128953771,0.6499416569428238,0.3409961685823755,0.19047619047619047,0.32786885245901637,0.581767955801105,0.25,0.32,0.375,0.07142857142857142,0.16666666666666666,0.25,0.24,0.1794871794871795,0.857,0.0,0.17391304347826086,0.12903225806451613,0.08333333333333333,0.1,0.0,0.08333333333333333,0.6666666666666666,0.6,0.3064516129032258
10570,41500113,Paul George,0.2736842105263158,0.2990430622009569,0.7496561210453919,0.3242280285035629,0.20512820512820512,0.39622641509433965,0.4838709677419355,0.4111922141119221,0.7817969661610268,0.41251596424010206,0.3333333333333333,0.4098360655737705,0.6947513812154695,0.25,0.38,0.316,0.07142857142857142,0.3333333333333333,0.125,0.48,0.3076923076923077,1.0,0.08333333333333333,0.391304347826087,0.3225806451612903,0.25,0.1,0.1,0.3333333333333333,0.5,0.3888888888888889,0.4032258064516129
10571,41500112,Paul George,0.4105263157894737,0.43301435406698535,0.889958734525447,0.33016627078384797,0.28205128205128205,0.5094339622641509,0.3333333333333333,0.4087591240875912,0.8051341890315052,0.25542784163473825,0.21428571428571427,0.21311475409836064,0.5524861878453039,0.3333333333333333,0.3,0.5329999999999999,0.14285714285714285,0.125,0.667,0.4,0.28205128205128205,0.909,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.041666666666666664,0.1,0.0,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.45161290322580644
