,GAME_ID,PLAYER_NAME,PTS_home_DirkNowitzki,FG_PCT_home_DirkNowitzki,FT_PCT_home_DirkNowitzki,FG3_PCT_home_DirkNowitzki,AST_home_DirkNowitzki,REB_home_DirkNowitzki,PTS_away_DirkNowitzki,FG_PCT_away_DirkNowitzki,FT_PCT_away_DirkNowitzki,FG3_PCT_away_DirkNowitzki,AST_away_DirkNowitzki,REB_away_DirkNowitzki,MIN_DirkNowitzki,FGM_DirkNowitzki,FGA_DirkNowitzki,FG_PCT_DirkNowitzki,FG3M_DirkNowitzki,FG3A_DirkNowitzki,FG3_PCT_DirkNowitzki,FTM_DirkNowitzki,FTA_DirkNowitzki,FT_PCT_DirkNowitzki,OREB_DirkNowitzki,DREB_DirkNowitzki,REB_DirkNowitzki,AST_DirkNowitzki,STL_DirkNowitzki,BLK_DirkNowitzki,TO_DirkNowitzki,PF_DirkNowitzki,PLUS_MINUS_DirkNowitzki,PTS_DirkNowitzki
4741,21201224,Dirk Nowitzki,0.42105263157894735,0.6100478468899521,0.7496561210453919,0.4453681710213776,0.41025641025641024,0.37735849056603776,0.3333333333333333,0.2992700729927007,0.7082847141190198,0.4648786717752235,0.16666666666666666,0.6229508196721312,0.46519337016574586,0.2916666666666667,0.3,0.467,0.0,0.125,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.16666666666666666,0.0,0.1,0.0,0.3333333333333333,0.5111111111111111,0.25806451612903225
4742,21201208,Dirk Nowitzki,0.4,0.45454545454545453,0.7248968363136177,0.5629453681710213,0.2564102564102564,0.3584905660377358,0.5053763440860215,0.557177615571776,0.7666277712952159,0.425287356321839,0.47619047619047616,0.4918032786885246,0.5784530386740331,0.3333333333333333,0.36,0.444,0.14285714285714285,0.16666666666666666,0.5,0.32,0.23076923076923078,0.889,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.125,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3888888888888889,0.41935483870967744
4743,21201199,Dirk Nowitzki,0.3157894736842105,0.29186602870813394,0.6946354883081156,0.4857482185273158,0.358974358974359,0.5660377358490566,0.5483870967741935,0.6739659367396593,1.0,0.5478927203065135,0.5476190476190477,0.3442622950819672,0.4397790055248619,0.2916666666666667,0.28,0.5,0.07142857142857142,0.08333333333333333,0.5,0.16,0.10256410256410256,1.0,0.0,0.2608695652173913,0.1935483870967742,0.041666666666666664,0.0,0.2,0.0,0.3333333333333333,0.5666666666666667,0.3064516129032258
4744,21201185,Dirk Nowitzki,0.5157894736842106,0.4688995215311002,0.420907840440165,0.5676959619952493,0.5384615384615384,0.660377358490566,0.5268817204301075,0.4744525547445255,0.6662777129521588,0.425287356321839,0.42857142857142855,0.4262295081967213,0.6707182320441989,0.375,0.34,0.529,0.14285714285714285,0.16666666666666666,0.5,0.08,0.05128205128205128,1.0,0.0,0.43478260869565216,0.3225806451612903,0.16666666666666666,0.0,0.0,0.25,0.3333333333333333,0.5222222222222223,0.3548387096774194
4745,21201169,Dirk Nowitzki,0.3368421052631579,0.34210526315789475,0.7386519944979368,0.41923990498812347,0.3333333333333333,0.6226415094339622,0.4946236559139785,0.413625304136253,0.9311551925320887,0.5670498084291189,0.5,0.45901639344262296,0.5621546961325966,0.25,0.36,0.3329999999999999,0.14285714285714285,0.20833333333333334,0.4,0.28,0.1794871794871795,1.0,0.25,0.21739130434782608,0.25806451612903225,0.125,0.0,0.0,0.08333333333333333,0.3333333333333333,0.7111111111111111,0.3387096774193548
4746,21201153,Dirk Nowitzki,0.3368421052631579,0.4928229665071768,0.7427785419532323,0.21615201900237527,0.38461538461538464,0.41509433962264153,0.43010752688172044,0.537712895377129,0.7082847141190198,0.29501915708812265,0.5714285714285714,0.45901639344262296,0.39337016574585637,0.08333333333333333,0.14,0.286,0.0,0.08333333333333333,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.125,0.3,0.0,0.08333333333333333,0.16666666666666666,0.7111111111111111,0.0967741935483871
4747,21201135,Dirk Nowitzki,0.5157894736842106,0.4569377990430619,0.6891334250343879,0.2743467933491686,0.3076923076923077,0.5283018867924528,0.6559139784946236,0.6447688564476886,1.0,0.3831417624521073,0.6190476190476191,0.3770491803278688,0.4740331491712707,0.25,0.28,0.429,0.07142857142857142,0.16666666666666666,0.25,0.12,0.07692307692307693,1.0,0.0,0.2608695652173913,0.1935483870967742,0.08333333333333333,0.1,0.0,0.0,0.3333333333333333,0.6444444444444445,0.25806451612903225
4748,21201124,Dirk Nowitzki,0.37894736842105264,0.3253588516746409,0.4951856946354883,0.41923990498812347,0.358974358974359,0.6226415094339622,0.40860215053763443,0.5352798053527981,0.7666277712952159,0.28352490421455945,0.5238095238095238,0.3442622950819672,0.580110497237569,0.25,0.2,0.6,0.07142857142857142,0.125,0.3329999999999999,0.0,0.0,0.0,0.0,0.2608695652173913,0.1935483870967742,0.0,0.1,0.3,0.25,0.0,0.3888888888888889,0.20967741935483872
4749,21201110,Dirk Nowitzki,0.4421052631578947,0.4473684210526315,0.49931224209078406,0.39548693586698325,0.38461538461538464,0.7547169811320755,0.26881720430107525,0.42335766423357657,0.41656942823803966,0.4699872286079183,0.4523809523809524,0.2786885245901639,0.5516574585635359,0.16666666666666666,0.26,0.308,0.07142857142857142,0.125,0.3329999999999999,0.08,0.15384615384615385,0.3329999999999999,0.0,0.21739130434782608,0.16129032258064516,0.25,0.1,0.1,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.1774193548387097
4750,21201085,Dirk Nowitzki,0.43157894736842106,0.5956937799043062,0.6946354883081156,0.39548693586698325,0.41025641025641024,0.41509433962264153,0.45161290322580644,0.557177615571776,0.4819136522753793,0.7292464878671777,0.47619047619047616,0.3114754098360656,0.5591160220994476,0.5833333333333334,0.34,0.8240000000000001,0.35714285714285715,0.25,0.833,0.08,0.05128205128205128,1.0,0.0,0.30434782608695654,0.22580645161290322,0.041666666666666664,0.0,0.1,0.16666666666666666,0.5,0.4222222222222222,0.5645161290322581
4751,21201072,Dirk Nowitzki,0.2,0.30861244019138756,0.6066024759284733,0.339667458432304,0.2564102564102564,0.32075471698113206,0.5053763440860215,0.5596107055961069,0.5507584597432905,0.5964240102171138,0.42857142857142855,0.5737704918032787,0.5419889502762432,0.4166666666666667,0.4,0.5,0.0,0.08333333333333333,0.0,0.04,0.05128205128205128,0.5,0.0,0.30434782608695654,0.22580645161290322,0.041666666666666664,0.1,0.1,0.25,0.3333333333333333,0.35555555555555557,0.3387096774193548
4752,21201056,Dirk Nowitzki,0.5263157894736842,0.5526315789473684,0.796423658872077,0.30997624703087884,0.38461538461538464,0.4716981132075472,0.4946236559139785,0.48905109489051096,0.5799299883313885,0.3869731800766284,0.35714285714285715,0.39344262295081966,0.6530386740331491,0.5,0.42,0.5710000000000001,0.0,0.125,0.0,0.36,0.2564102564102564,0.9,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.041666666666666664,0.0,0.0,0.08333333333333333,0.3333333333333333,0.5888888888888889,0.532258064516129
4753,21201045,Dirk Nowitzki,0.5684210526315789,0.6842105263157893,0.7909215955983493,0.5938242280285035,0.38461538461538464,0.32075471698113206,0.5591397849462365,0.6472019464720195,0.7782963827304551,0.5261813537675607,0.4523809523809524,0.29508196721311475,0.43563535911602214,0.2916666666666667,0.26,0.5379999999999999,0.14285714285714285,0.16666666666666666,0.5,0.04,0.02564102564102564,1.0,0.0,0.2608695652173913,0.1935483870967742,0.08333333333333333,0.1,0.0,0.08333333333333333,0.16666666666666666,0.5333333333333333,0.27419354838709675
4754,21201029,Dirk Nowitzki,0.47368421052631576,0.4928229665071768,0.7056396148555707,0.3752969121140142,0.46153846153846156,0.5849056603773585,0.40860215053763443,0.413625304136253,0.9136522753792299,0.37547892720306514,0.35714285714285715,0.29508196721311475,0.5314917127071823,0.3333333333333333,0.3,0.5329999999999999,0.07142857142857142,0.08333333333333333,0.5,0.2,0.1282051282051282,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.041666666666666664,0.0,0.1,0.16666666666666666,0.3333333333333333,0.5111111111111111,0.3548387096774194
4755,21201015,Dirk Nowitzki,0.3894736842105263,0.5813397129186603,0.4497936726272352,0.4370546318289786,0.28205128205128205,0.32075471698113206,0.6129032258064516,0.6326034063260341,0.7222870478413069,0.425287356321839,0.40476190476190477,0.4098360655737705,0.5933701657458563,0.3333333333333333,0.2,0.8,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.041666666666666664,0.0,0.1,0.08333333333333333,0.6666666666666666,0.37777777777777777,0.25806451612903225
4756,21200996,Dirk Nowitzki,0.5684210526315789,0.7248803827751197,0.6203576341127924,0.45249406175771967,0.46153846153846156,0.2641509433962264,0.7634408602150538,0.7956204379562042,0.8331388564760793,0.7547892720306514,0.6904761904761905,0.3114754098360656,0.5,0.2916666666666667,0.22,0.636,0.14285714285714285,0.08333333333333333,1.0,0.24,0.15384615384615385,1.0,0.0,0.2608695652173913,0.1935483870967742,0.20833333333333334,0.0,0.1,0.0,0.16666666666666666,0.6,0.3548387096774194
4757,21200990,Dirk Nowitzki,0.4421052631578947,0.4808612440191385,1.0,0.509501187648456,0.2564102564102564,0.32075471698113206,0.5483870967741935,0.5888077858880778,0.7666277712952159,0.30395913154533843,0.30952380952380953,0.4262295081967213,0.5602209944751381,0.3333333333333333,0.2,0.8,0.21428571428571427,0.16666666666666666,0.75,0.16,0.10256410256410256,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.041666666666666664,0.1,0.0,0.08333333333333333,0.5,0.5666666666666667,0.3709677419354839
4758,21200976,Dirk Nowitzki,0.3894736842105263,0.5813397129186603,0.49931224209078406,0.39548693586698325,0.4358974358974359,0.5471698113207547,0.3225806451612903,0.46228710462287104,0.5460910151691949,0.5593869731800766,0.3333333333333333,0.3114754098360656,0.5400552486187845,0.25,0.34,0.353,0.07142857142857142,0.125,0.3329999999999999,0.0,0.0,0.0,0.16666666666666666,0.391304347826087,0.3548387096774194,0.16666666666666666,0.2,0.1,0.16666666666666666,0.16666666666666666,0.5444444444444444,0.20967741935483872
4759,21200967,Dirk Nowitzki,0.3473684210526316,0.4377990430622009,0.6767537826685007,0.4572446555819477,0.5897435897435898,0.6037735849056604,0.3763440860215054,0.48661800486618007,0.8833138856476079,0.5376756066411239,0.40476190476190477,0.2459016393442623,0.5732044198895028,0.25,0.32,0.375,0.21428571428571427,0.20833333333333334,0.6,0.24,0.15384615384615385,1.0,0.0,0.4782608695652174,0.3548387096774194,0.125,0.4,0.1,0.08333333333333333,0.6666666666666666,0.5666666666666667,0.3387096774193548
4760,21200953,Dirk Nowitzki,0.5157894736842106,0.5406698564593301,0.7579092159559836,0.45249406175771967,0.5641025641025641,0.4716981132075472,0.6344086021505376,0.6180048661800486,0.7841306884480747,0.48403575989782893,0.4523809523809524,0.3442622950819672,0.5157458563535912,0.2916666666666667,0.26,0.5379999999999999,0.07142857142857142,0.20833333333333334,0.2,0.16,0.1282051282051282,0.8,0.0,0.4782608695652174,0.3548387096774194,0.125,0.1,0.1,0.08333333333333333,0.0,0.4777777777777778,0.3064516129032258
4761,21200940,Dirk Nowitzki,0.18947368421052632,0.2559808612440191,0.7056396148555707,0.13182897862232779,0.3333333333333333,0.4339622641509434,0.4731182795698925,0.51338199513382,0.7666277712952159,0.4865900383141763,0.5476190476190477,0.639344262295082,0.4685082872928176,0.2916666666666667,0.26,0.5379999999999999,0.14285714285714285,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.391304347826087,0.2903225806451613,0.0,0.1,0.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.25806451612903225
4762,21200919,Dirk Nowitzki,0.42105263157894735,0.3564593301435407,0.4938101788170564,0.3562945368171021,0.28205128205128205,0.660377358490566,0.4946236559139785,0.6812652068126521,0.5332555425904317,0.6385696040868455,0.5952380952380952,0.3442622950819672,0.519889502762431,0.25,0.28,0.429,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.22580645161290322,0.08333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.1935483870967742
4763,21200908,Dirk Nowitzki,0.5578947368421052,0.6818181818181819,0.7056396148555707,0.5023752969121139,0.6923076923076923,0.3018867924528302,0.5591397849462365,0.49391727493917276,0.7526254375729288,0.47892720306513414,0.42857142857142855,0.32786885245901637,0.5436464088397789,0.375,0.32,0.563,0.07142857142857142,0.08333333333333333,0.5,0.12,0.07692307692307693,1.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.125,0.0,0.1,0.08333333333333333,0.8333333333333334,0.6666666666666666,0.3548387096774194
4764,21200885,Dirk Nowitzki,0.8105263157894737,0.7607655502392343,0.656121045392022,0.48931116389548684,0.5641025641025641,0.5283018867924528,0.5053763440860215,0.557177615571776,0.5624270711785297,0.5670498084291189,0.35714285714285715,0.19672131147540983,0.4406077348066298,0.08333333333333333,0.16,0.25,0.0,0.0,0.0,0.16,0.10256410256410256,1.0,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.16666666666666666,0.1,0.1,0.25,0.3333333333333333,0.32222222222222224,0.12903225806451613
4765,21200870,Dirk Nowitzki,0.3263157894736842,0.4904306220095694,0.7056396148555707,0.36104513064133015,0.2564102564102564,0.5094339622641509,0.45161290322580644,0.6180048661800486,0.7502917152858809,0.5478927203065135,0.3333333333333333,0.18032786885245902,0.5571823204419889,0.3333333333333333,0.28,0.5710000000000001,0.07142857142857142,0.125,0.3329999999999999,0.12,0.07692307692307693,1.0,0.0,0.34782608695652173,0.25806451612903225,0.08333333333333333,0.1,0.1,0.08333333333333333,0.0,0.5222222222222223,0.3225806451612903
4766,21200855,Dirk Nowitzki,0.3263157894736842,0.2751196172248806,0.7166437414030262,0.42399049881235146,0.3333333333333333,0.5471698113207547,0.3010752688172043,0.4574209245742092,0.7537922987164528,0.31928480204342274,0.38095238095238093,0.2459016393442623,0.5480662983425415,0.16666666666666666,0.22,0.364,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.0,0.17391304347826086,0.12903225806451613,0.08333333333333333,0.0,0.3,0.08333333333333333,0.5,0.43333333333333335,0.16129032258064516
4767,21200848,Dirk Nowitzki,0.3263157894736842,0.3995215311004784,0.7386519944979368,0.0700712589073634,0.3076923076923077,0.7358490566037735,0.41935483870967744,0.4111922141119221,0.7304550758459744,0.4968071519795658,0.42857142857142855,0.3114754098360656,0.5842541436464088,0.3333333333333333,0.32,0.5,0.07142857142857142,0.125,0.3329999999999999,0.16,0.10256410256410256,1.0,0.25,0.7391304347826086,0.6451612903225806,0.125,0.2,0.0,0.25,0.16666666666666666,0.3888888888888889,0.3387096774193548
4768,21200830,Dirk Nowitzki,0.42105263157894735,0.4569377990430619,0.5653370013755159,0.5273159144893111,0.28205128205128205,0.5094339622641509,0.5053763440860215,0.5498783454987833,0.6616102683780629,0.6641123882503194,0.30952380952380953,0.4098360655737705,0.642817679558011,0.4583333333333333,0.38,0.579,0.2857142857142857,0.16666666666666666,1.0,0.16,0.1282051282051282,0.8,0.0,0.5652173913043478,0.41935483870967744,0.041666666666666664,0.3,0.0,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.4838709677419355
4769,21200818,Dirk Nowitzki,0.43157894736842106,0.3588516746411482,0.828060522696011,0.34916864608076004,0.4358974358974359,0.5283018867924528,0.5161290322580645,0.5596107055961069,0.8156359393232206,0.5108556832694765,0.5238095238095238,0.39344262295081966,0.5433701657458563,0.4166666666666667,0.34,0.588,0.14285714285714285,0.125,0.667,0.12,0.07692307692307693,1.0,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.16666666666666666,0.1,0.0,0.08333333333333333,0.5,0.5222222222222223,0.4032258064516129
4770,21200806,Dirk Nowitzki,0.5473684210526316,0.5263157894736841,0.8473177441540578,0.45011876484560565,0.6153846153846154,0.5094339622641509,0.43010752688172044,0.5182481751824815,0.5227537922987164,0.3997445721583653,0.47619047619047616,0.3770491803278688,0.4977900552486188,0.16666666666666666,0.26,0.308,0.0,0.08333333333333333,0.0,0.16,0.10256410256410256,1.0,0.0,0.391304347826087,0.2903225806451613,0.16666666666666666,0.1,0.1,0.0,0.16666666666666666,0.4888888888888889,0.1935483870967742
4771,21200785,Dirk Nowitzki,0.6736842105263158,0.5023923444976076,0.8940852819807429,0.4536817102137767,0.48717948717948717,0.6415094339622641,0.4731182795698925,0.4063260340632603,0.8051341890315052,0.31928480204342274,0.30952380952380953,0.39344262295081966,0.5044198895027624,0.25,0.18,0.667,0.07142857142857142,0.041666666666666664,1.0,0.16,0.10256410256410256,1.0,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.25,0.3,0.1,0.16666666666666666,0.16666666666666666,0.6555555555555556,0.27419354838709675
4772,21200768,Dirk Nowitzki,0.4421052631578947,0.4066985645933016,0.7248968363136177,0.509501187648456,0.4358974358974359,0.37735849056603776,0.5268817204301075,0.6642335766423357,0.6452742123687281,0.44189016602809705,0.5238095238095238,0.45901639344262296,0.5925414364640884,0.3333333333333333,0.28,0.5710000000000001,0.21428571428571427,0.16666666666666666,0.75,0.2,0.15384615384615385,0.833,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.08333333333333333,0.2,0.1,0.0,0.3333333333333333,0.5444444444444444,0.3870967741935484
4773,21200750,Dirk Nowitzki,0.6,0.5669856459330143,0.6740027510316369,0.6532066508313539,0.4358974358974359,0.5094339622641509,0.3763440860215054,0.3309002433090024,0.6592765460910152,0.47892720306513414,0.19047619047619047,0.5245901639344263,0.4276243093922652,0.125,0.24,0.25,0.07142857142857142,0.08333333333333333,0.5,0.32,0.28205128205128205,0.727,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.041666666666666664,0.0,0.1,0.0,0.3333333333333333,0.5333333333333333,0.24193548387096775
4774,21200730,Dirk Nowitzki,0.4842105263157895,0.5263157894736841,0.5653370013755159,0.5938242280285035,0.358974358974359,0.5471698113207547,0.46236559139784944,0.4452554744525547,0.8774795799299884,0.425287356321839,0.38095238095238093,0.36065573770491804,0.5732044198895028,0.2916666666666667,0.38,0.368,0.07142857142857142,0.041666666666666664,1.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.08333333333333333,0.1,0.0,0.0,0.16666666666666666,0.4444444444444444,0.25806451612903225
4775,21200712,Dirk Nowitzki,0.5578947368421052,0.5119617224880382,0.6437414030261348,0.4750593824228028,0.4358974358974359,0.5849056603773585,0.3763440860215054,0.4087591240875912,0.7666277712952159,0.2401021711366539,0.40476190476190477,0.32786885245901637,0.4425414364640884,0.125,0.22,0.273,0.0,0.125,0.0,0.16,0.10256410256410256,1.0,0.0,0.13043478260869565,0.0967741935483871,0.125,0.0,0.1,0.08333333333333333,0.16666666666666666,0.2111111111111111,0.16129032258064516
4776,21200668,Dirk Nowitzki,0.49473684210526314,0.4688995215311002,0.701513067400275,0.42399049881235146,0.41025641025641024,0.5471698113207547,0.5161290322580645,0.6180048661800486,0.7666277712952159,0.6807151979565772,0.6428571428571429,0.32786885245901637,0.568232044198895,0.4583333333333333,0.42,0.524,0.14285714285714285,0.25,0.3329999999999999,0.08,0.05128205128205128,1.0,0.0,0.17391304347826086,0.12903225806451613,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6555555555555556,0.41935483870967744
4777,21200657,Dirk Nowitzki,0.5368421052631579,0.6076555023923444,0.7702888583218707,0.5403800475059382,0.46153846153846156,0.5094339622641509,0.41935483870967744,0.4768856447688564,0.7911318553092181,0.3001277139208174,0.42857142857142855,0.29508196721311475,0.5027624309392265,0.2916666666666667,0.28,0.5,0.07142857142857142,0.125,0.3329999999999999,0.12,0.10256410256410256,0.75,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.041666666666666664,0.0,0.0,0.0,0.5,0.5222222222222223,0.2903225806451613
4778,21200639,Dirk Nowitzki,0.5052631578947369,0.4904306220095694,0.9229711141678129,0.39548693586698325,0.3076923076923077,0.5660377358490566,0.6129032258064516,0.5766423357664233,0.7082847141190198,0.49936143039591324,0.5952380952380952,0.4262295081967213,0.569060773480663,0.25,0.28,0.429,0.0,0.08333333333333333,0.0,0.12,0.07692307692307693,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.32222222222222224,0.24193548387096775
4779,21200602,Dirk Nowitzki,0.4842105263157895,0.5956937799043062,0.7248968363136177,0.509501187648456,0.46153846153846156,0.4716981132075472,0.5913978494623656,0.6180048661800486,0.8448074679113186,0.6807151979565772,0.5952380952380952,0.3770491803278688,0.5259668508287293,0.16666666666666666,0.22,0.364,0.07142857142857142,0.08333333333333333,0.5,0.12,0.10256410256410256,0.75,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.16666666666666666,0.0,0.3,0.08333333333333333,0.3333333333333333,0.4,0.1935483870967742
4780,21200592,Dirk Nowitzki,0.5789473684210527,0.46411483253588515,0.7702888583218707,0.41567695961995244,0.41025641025641024,0.5471698113207547,0.6559139784946236,0.40145985401459844,0.9031505250875146,0.3831417624521073,0.21428571428571427,0.5409836065573771,0.6745856353591161,0.20833333333333334,0.38,0.263,0.0,0.08333333333333333,0.0,0.32,0.23076923076923078,0.889,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.041666666666666664,0.1,0.0,0.08333333333333333,0.0,0.4444444444444444,0.2903225806451613
4781,21200575,Dirk Nowitzki,0.4842105263157895,0.3038277511961722,0.7125171939477303,0.26959619952494046,0.358974358974359,0.5660377358490566,0.4731182795698925,0.35766423357664207,0.7281213535589265,0.5197956577266922,0.30952380952380953,0.5245901639344263,0.5541436464088397,0.2916666666666667,0.28,0.5,0.07142857142857142,0.16666666666666666,0.25,0.16,0.10256410256410256,1.0,0.0,0.34782608695652173,0.25806451612903225,0.041666666666666664,0.0,0.1,0.08333333333333333,0.5,0.5333333333333333,0.3064516129032258
4782,21200560,Dirk Nowitzki,0.5684210526315789,0.8133971291866027,0.9147180192572214,0.5486935866983372,0.6410256410256411,0.3018867924528302,0.45161290322580644,0.40389294403892934,0.7187864644107351,0.3831417624521073,0.35714285714285715,0.4262295081967213,0.5519337016574585,0.20833333333333334,0.24,0.417,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.25,0.0,0.0,0.0,0.0,0.5333333333333333,0.16129032258064516
4783,21200547,Dirk Nowitzki,0.47368421052631576,0.5526315789473684,0.6066024759284733,0.7684085510688835,0.46153846153846156,0.5849056603773585,0.2903225806451613,0.3284671532846715,0.5507584597432905,0.47892720306513414,0.35714285714285715,0.3442622950819672,0.45994475138121543,0.20833333333333334,0.16,0.625,0.21428571428571427,0.125,1.0,0.16,0.1794871794871795,0.5710000000000001,0.0,0.2608695652173913,0.1935483870967742,0.125,0.0,0.1,0.0,0.16666666666666666,0.6555555555555556,0.27419354838709675
4784,21200528,Dirk Nowitzki,0.5578947368421052,0.5669856459330143,0.6987620357634111,0.3076009501187648,0.38461538461538464,0.4528301886792453,0.6559139784946236,0.4403892944038932,0.8331388564760793,0.30395913154533843,0.38095238095238093,0.5245901639344263,0.6696132596685083,0.2916666666666667,0.42,0.3329999999999999,0.07142857142857142,0.20833333333333334,0.2,0.08,0.07692307692307693,0.667,0.3333333333333333,0.21739130434782608,0.2903225806451613,0.125,0.1,0.0,0.16666666666666666,0.5,0.6222222222222222,0.27419354838709675
4785,21200525,Dirk Nowitzki,0.42105263157894735,0.5358851674641147,0.4759284731774415,0.4952494061757719,0.4358974358974359,0.5660377358490566,0.3978494623655914,0.4452554744525547,0.8051341890315052,0.425287356321839,0.40476190476190477,0.22950819672131148,0.5475138121546961,0.20833333333333334,0.26,0.385,0.07142857142857142,0.125,0.3329999999999999,0.16,0.15384615384615385,0.667,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.16666666666666666,0.1,0.1,0.3333333333333333,0.3333333333333333,0.36666666666666664,0.24193548387096775
4786,21200508,Dirk Nowitzki,0.43157894736842106,0.3349282296650718,0.6946354883081156,0.6247030878859857,0.3076923076923077,0.5660377358490566,0.40860215053763443,0.45255474452554767,0.8833138856476079,0.4035759897828864,0.38095238095238093,0.4262295081967213,0.5328729281767955,0.2916666666666667,0.28,0.5,0.14285714285714285,0.20833333333333334,0.4,0.16,0.10256410256410256,1.0,0.0,0.21739130434782608,0.16129032258064516,0.20833333333333334,0.0,0.1,0.25,0.16666666666666666,0.4111111111111111,0.3225806451612903
4787,21200495,Dirk Nowitzki,0.3894736842105263,0.48325358851674616,0.7881705639614855,0.4370546318289786,0.3333333333333333,0.4716981132075472,0.46236559139784944,0.5036496350364961,0.7817969661610268,0.4865900383141763,0.4523809523809524,0.39344262295081966,0.5649171270718232,0.2916666666666667,0.32,0.4379999999999999,0.14285714285714285,0.125,0.667,0.16,0.15384615384615385,0.667,0.0,0.2608695652173913,0.1935483870967742,0.08333333333333333,0.1,0.0,0.16666666666666666,0.3333333333333333,0.45555555555555555,0.3225806451612903
4788,21200469,Dirk Nowitzki,0.631578947368421,0.5143540669856458,0.733149931224209,0.4572446555819477,0.3333333333333333,0.5471698113207547,0.5698924731182796,0.46228710462287104,0.8249708284714119,0.4559386973180077,0.35714285714285715,0.4426229508196721,0.4845303867403315,0.2916666666666667,0.3,0.467,0.14285714285714285,0.16666666666666666,0.5,0.12,0.10256410256410256,0.75,0.0,0.2608695652173913,0.1935483870967742,0.041666666666666664,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.3064516129032258
4789,21200458,Dirk Nowitzki,0.3684210526315789,0.35406698564593303,0.6822558459422283,0.4572446555819477,0.38461538461538464,0.5094339622641509,0.5053763440860215,0.6180048661800486,0.5880980163360561,0.5810983397190295,0.5,0.36065573770491804,0.2814917127071823,0.20833333333333334,0.14,0.7140000000000001,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.041666666666666664,0.0,0.0,0.08333333333333333,0.3333333333333333,0.5555555555555556,0.1774193548387097
4790,21200449,Dirk Nowitzki,0.28421052631578947,0.34210526315789475,0.8624484181568088,0.07482185273159145,0.38461538461538464,0.5471698113207547,0.5913978494623656,0.6326034063260341,0.8541423570595099,0.5376756066411239,0.40476190476190477,0.39344262295081966,0.3729281767955801,0.125,0.18,0.3329999999999999,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.08333333333333333,0.0,0.3,0.08333333333333333,0.16666666666666666,0.4111111111111111,0.12903225806451613
4791,21200431,Dirk Nowitzki,0.2736842105263158,0.2822966507177033,0.5419532324621733,0.2375296912114014,0.23076923076923078,0.49056603773584906,0.5376344086021505,0.51338199513382,0.4994165694282381,0.5478927203065135,0.5,0.6557377049180327,0.30027624309392265,0.08333333333333333,0.2,0.2,0.07142857142857142,0.125,0.3329999999999999,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.1,0.0,0.0,0.0,0.4111111111111111,0.08064516129032258
4792,21200423,Dirk Nowitzki,0.5473684210526316,0.3875598086124401,0.7537826685006876,0.4750593824228028,0.38461538461538464,0.7358490566037735,0.5268817204301075,0.42579075425790747,0.8541423570595099,0.5849297573435503,0.42857142857142855,0.4262295081967213,0.4389502762430939,0.125,0.22,0.273,0.07142857142857142,0.16666666666666666,0.25,0.08,0.05128205128205128,1.0,0.0,0.2608695652173913,0.1935483870967742,0.041666666666666664,0.0,0.1,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.14516129032258066
