,GAME_ID,PLAYER_NAME,PTS_home_MarcGasol,FG_PCT_home_MarcGasol,FT_PCT_home_MarcGasol,FG3_PCT_home_MarcGasol,AST_home_MarcGasol,REB_home_MarcGasol,PTS_away_MarcGasol,FG_PCT_away_MarcGasol,FT_PCT_away_MarcGasol,FG3_PCT_away_MarcGasol,AST_away_MarcGasol,REB_away_MarcGasol,MIN_MarcGasol,FGM_MarcGasol,FGA_MarcGasol,FG_PCT_MarcGasol,FG3M_MarcGasol,FG3A_MarcGasol,FG3_PCT_MarcGasol,FTM_MarcGasol,FTA_MarcGasol,FT_PCT_MarcGasol,OREB_MarcGasol,DREB_MarcGasol,REB_MarcGasol,AST_MarcGasol,STL_MarcGasol,BLK_MarcGasol,TO_MarcGasol,PF_MarcGasol,PLUS_MINUS_MarcGasol,PTS_MarcGasol
18597,21600394,Marc Gasol,0.3473684210526316,0.2870813397129186,0.733149931224209,0.2375296912114014,0.28205128205128205,0.5660377358490566,0.43010752688172044,0.3454987834549876,0.6849474912485414,0.37292464878671777,0.3333333333333333,0.4098360655737705,0.6038674033149171,0.25,0.36,0.3329999999999999,0.0,0.16666666666666666,0.0,0.32,0.20512820512820512,1.0,0.0,0.21739130434782608,0.16129032258064516,0.16666666666666666,0.0,0.2,0.08333333333333333,0.8333333333333334,0.4888888888888889,0.3225806451612903
18598,21600379,Marc Gasol,0.35789473684210527,0.4186602870813399,0.5708390646492434,0.6199524940617577,0.358974358974359,0.7169811320754716,0.3118279569892473,0.3090024330900243,0.5857642940490082,0.4597701149425288,0.14285714285714285,0.3114754098360656,0.4726519337016574,0.25,0.18,0.667,0.21428571428571427,0.125,1.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.43478260869565216,0.3548387096774194,0.125,0.1,0.0,0.08333333333333333,0.16666666666666666,0.6222222222222222,0.27419354838709675
18599,21600351,Marc Gasol,0.5368421052631579,0.4306220095693782,0.8583218707015131,0.36579572446555814,0.38461538461538464,0.5660377358490566,0.3548387096774194,0.4768856447688564,0.5332555425904317,0.425287356321839,0.2619047619047619,0.36065573770491804,0.5240331491712708,0.25,0.24,0.5,0.07142857142857142,0.125,0.3329999999999999,0.24,0.1794871794871795,0.857,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.25,0.1,0.1,0.08333333333333333,0.16666666666666666,0.7555555555555555,0.3064516129032258
18600,21600333,Marc Gasol,0.30526315789473685,0.23684210526315783,0.5419532324621733,0.3562945368171021,0.1282051282051282,0.7735849056603774,0.3225806451612903,0.1435523114355231,0.6791131855309218,0.31928480204342274,0.21428571428571427,0.5245901639344263,0.5712707182320442,0.5416666666666666,0.48,0.542,0.2857142857142857,0.25,0.667,0.24,0.23076923076923078,0.667,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.08333333333333333,0.0,0.0,0.16666666666666666,0.5,0.5777777777777777,0.5806451612903226
18601,21600318,Marc Gasol,0.3894736842105263,0.3038277511961722,0.7248968363136177,0.1401425178147268,0.2564102564102564,0.6792452830188679,0.3763440860215054,0.35036496350364965,0.41656942823803966,0.4355044699872287,0.40476190476190477,0.4098360655737705,0.5649171270718232,0.375,0.34,0.529,0.0,0.08333333333333333,0.0,0.32,0.2564102564102564,0.8,0.08333333333333333,0.4782608695652174,0.3870967741935484,0.125,0.1,0.2,0.3333333333333333,0.5,0.5666666666666667,0.41935483870967744
18602,21600310,Marc Gasol,0.5157894736842106,0.3277511961722485,0.9339752407152682,0.3717339667458432,0.3333333333333333,0.6981132075471698,0.5806451612903226,0.384428223844282,0.5554259043173863,0.48786717752235,0.4523809523809524,0.6721311475409836,0.7571823204419889,0.4583333333333333,0.5,0.44,0.21428571428571427,0.25,0.5,0.12,0.10256410256410256,0.75,0.08333333333333333,0.43478260869565216,0.3548387096774194,0.4166666666666667,0.3,0.2,0.25,0.3333333333333333,0.5777777777777777,0.45161290322580644
18603,21600295,Marc Gasol,0.4631578947368421,0.5,0.6327372764786795,0.39548693586698325,0.6153846153846154,0.49056603773584906,0.4731182795698925,0.45255474452554767,0.7584597432905483,0.425287356321839,0.2857142857142857,0.39344262295081966,0.5704419889502762,0.375,0.36,0.5,0.07142857142857142,0.125,0.3329999999999999,0.0,0.0,0.0,0.0,0.13043478260869565,0.0967741935483871,0.3333333333333333,0.3,0.1,0.0,0.3333333333333333,0.5444444444444444,0.3064516129032258
18604,21600278,Marc Gasol,0.37894736842105264,0.38516746411483244,0.7056396148555707,0.46199524940617576,0.2564102564102564,0.41509433962264153,0.40860215053763443,0.48661800486618007,0.6616102683780629,0.31928480204342274,0.2619047619047619,0.36065573770491804,0.5361878453038674,0.3333333333333333,0.28,0.5710000000000001,0.14285714285714285,0.125,0.667,0.28,0.1794871794871795,1.0,0.0,0.08695652173913043,0.06451612903225806,0.125,0.1,0.5,0.25,0.5,0.5666666666666667,0.4032258064516129
18605,21600268,Marc Gasol,0.6421052631578947,0.7033492822966507,0.7909215955983493,0.5938242280285035,0.38461538461538464,0.49056603773584906,0.5268817204301075,0.46958637469586373,0.8203033838973162,0.5197956577266922,0.2857142857142857,0.16393442622950818,0.5726519337016573,0.2916666666666667,0.28,0.5,0.14285714285714285,0.16666666666666666,0.5,0.08,0.05128205128205128,1.0,0.25,0.21739130434782608,0.25806451612903225,0.125,0.0,0.0,0.0,0.3333333333333333,0.45555555555555555,0.2903225806451613
18606,21600257,Marc Gasol,0.2736842105263158,0.3516746411483251,0.25997248968363135,0.28622327790973867,0.3333333333333333,0.4716981132075472,0.5161290322580645,0.46958637469586373,0.6989498249708285,0.44189016602809705,0.47619047619047616,0.4426229508196721,0.53646408839779,0.3333333333333333,0.3,0.5329999999999999,0.14285714285714285,0.16666666666666666,0.5,0.04,0.02564102564102564,1.0,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.041666666666666664,0.1,0.0,0.08333333333333333,0.16666666666666666,0.3111111111111111,0.3064516129032258
18607,21600243,Marc Gasol,0.5052631578947369,0.5669856459330143,0.5419532324621733,0.4216152019002375,0.2564102564102564,0.41509433962264153,0.5806451612903226,0.635036496350365,0.7876312718786463,0.4597701149425288,0.4523809523809524,0.22950819672131148,0.5767955801104971,0.4583333333333333,0.32,0.688,0.14285714285714285,0.16666666666666666,0.5,0.16,0.10256410256410256,1.0,0.0,0.13043478260869565,0.0967741935483871,0.25,0.0,0.0,0.0,0.3333333333333333,0.5444444444444444,0.45161290322580644
18608,21600233,Marc Gasol,0.23157894736842105,0.2320574162679425,0.7606602475928472,0.25059382422802845,0.15384615384615385,0.6415094339622641,0.3655913978494624,0.3454987834549876,0.6114352392065344,0.49425287356321845,0.30952380952380953,0.39344262295081966,0.4320441988950276,0.16666666666666666,0.22,0.364,0.0,0.08333333333333333,0.0,0.04,0.05128205128205128,0.5,0.0,0.043478260869565216,0.03225806451612903,0.08333333333333333,0.0,0.5,0.0,0.16666666666666666,0.34444444444444444,0.14516129032258066
18609,21600212,Marc Gasol,0.42105263157894735,0.284688995215311,0.6409903713892711,0.39548693586698325,0.41025641025641024,0.7358490566037735,0.5161290322580645,0.3357664233576642,0.7082847141190198,0.44061302681992337,0.47619047619047616,0.4262295081967213,0.7530386740331491,0.4166666666666667,0.4,0.5,0.14285714285714285,0.20833333333333334,0.4,0.2,0.15384615384615385,0.833,0.25,0.043478260869565216,0.12903225806451613,0.16666666666666666,0.3,0.3,0.4166666666666667,0.6666666666666666,0.6444444444444445,0.43548387096774194
18610,21600201,Marc Gasol,0.3263157894736842,0.3684210526315788,0.49931224209078406,0.344418052256532,0.3076923076923077,0.41509433962264153,0.5268817204301075,0.5596107055961069,0.7257876312718786,0.5900383141762453,0.47619047619047616,0.32786885245901637,0.5701657458563536,0.20833333333333334,0.28,0.357,0.14285714285714285,0.125,0.667,0.04,0.02564102564102564,1.0,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.375,0.1,0.3,0.4166666666666667,0.16666666666666666,0.6777777777777778,0.20967741935483872
18611,21600190,Marc Gasol,0.35789473684210527,0.2990430622009569,0.8184319119669876,0.13182897862232779,0.1794871794871795,0.5471698113207547,0.16129032258064516,0.35279805352798055,0.5752625437572929,0.40613026819923376,0.2857142857142857,0.22950819672131148,0.5878453038674033,0.08333333333333333,0.24,0.1669999999999999,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.0,0.30434782608695654,0.22580645161290322,0.125,0.1,0.2,0.16666666666666666,0.6666666666666666,0.6111111111111112,0.0967741935483871
18612,21600180,Marc Gasol,0.05263157894736842,0.07416267942583725,0.687757909215956,0.2375296912114014,0.02564102564102564,0.5283018867924528,0.25806451612903225,0.3819951338199511,0.7082847141190198,0.4597701149425288,0.2857142857142857,0.45901639344262296,0.40220994475138117,0.20833333333333334,0.24,0.417,0.07142857142857142,0.041666666666666664,1.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0967741935483871,0.125,0.0,0.0,0.0,0.0,0.6777777777777778,0.1774193548387097
18613,21600167,Marc Gasol,0.5052631578947369,0.4784688995215311,0.5955983493810179,0.4275534441805225,0.1794871794871795,0.33962264150943394,0.5913978494623656,0.5888077858880778,0.8156359393232206,0.7369093231162198,0.47619047619047616,0.3770491803278688,0.6179558011049723,0.4166666666666667,0.42,0.476,0.2857142857142857,0.20833333333333334,0.8,0.08,0.07692307692307693,0.667,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.25,0.1,0.0,0.16666666666666666,0.3333333333333333,0.45555555555555555,0.41935483870967744
18614,21600151,Marc Gasol,0.3894736842105263,0.5311004784688994,0.7496561210453919,0.339667458432304,0.23076923076923078,0.22641509433962265,0.4946236559139785,0.5547445255474451,0.8203033838973162,0.4865900383141763,0.21428571428571427,0.39344262295081966,0.5386740331491713,0.375,0.34,0.529,0.14285714285714285,0.25,0.3329999999999999,0.08,0.10256410256410256,0.5,0.0,0.21739130434782608,0.16129032258064516,0.0,0.1,0.0,0.5,0.3333333333333333,0.4888888888888889,0.3548387096774194
