,GAME_ID,PLAYER_NAME,PTS_home_LeBronJames,FG_PCT_home_LeBronJames,FT_PCT_home_LeBronJames,FG3_PCT_home_LeBronJames,AST_home_LeBronJames,REB_home_LeBronJames,PTS_away_LeBronJames,FG_PCT_away_LeBronJames,FT_PCT_away_LeBronJames,FG3_PCT_away_LeBronJames,AST_away_LeBronJames,REB_away_LeBronJames,MIN_LeBronJames,FGM_LeBronJames,FGA_LeBronJames,FG_PCT_LeBronJames,FG3M_LeBronJames,FG3A_LeBronJames,FG3_PCT_LeBronJames,FTM_LeBronJames,FTA_LeBronJames,FT_PCT_LeBronJames,OREB_LeBronJames,DREB_LeBronJames,REB_LeBronJames,AST_LeBronJames,STL_LeBronJames,BLK_LeBronJames,TO_LeBronJames,PF_LeBronJames,PLUS_MINUS_LeBronJames,PTS_LeBronJames
754,21500021,LeBron James,0.45263157894736844,0.4688995215311002,0.8033012379642366,0.28503562945368166,0.4358974358974359,0.6037735849056604,0.3870967741935484,0.4452554744525547,0.8938156359393232,0.3652618135376756,0.40476190476190477,0.29508196721311475,0.5624309392265192,0.5416666666666666,0.38,0.684,0.0,0.08333333333333333,0.0,0.12,0.1282051282051282,0.6,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.16666666666666666,0.1,0.0,0.3333333333333333,0.5,0.5555555555555556,0.46774193548387094
755,21500011,LeBron James,0.17894736842105263,0.2320574162679425,0.624484181568088,0.14845605700712589,0.1794871794871795,0.4339622641509434,0.5376344086021505,0.5888077858880778,0.5880980163360561,0.5721583652618135,0.5952380952380952,0.5573770491803278,0.5104972375690607,0.16666666666666666,0.26,0.308,0.0,0.125,0.0,0.16,0.20512820512820512,0.5,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.20833333333333334,0.3,0.0,0.25,0.16666666666666666,0.5888888888888889,0.1935483870967742
756,21500002,LeBron James,0.4,0.40191387559808606,0.5818431911966987,0.4370546318289786,0.1282051282051282,0.5660377358490566,0.41935483870967744,0.384428223844282,0.5192532088681446,0.39591315453384424,0.5238095238095238,0.4918032786885246,0.5977900552486188,0.5,0.44,0.545,0.07142857142857142,0.20833333333333334,0.2,0.0,0.07692307692307693,0.0,0.0,0.43478260869565216,0.3225806451612903,0.20833333333333334,0.1,0.0,0.08333333333333333,0.5,0.4888888888888889,0.4032258064516129
757,11500044,LeBron James,0.23157894736842105,0.3062200956937799,0.7455295735900962,0.39548693586698325,0.28205128205128205,0.22641509433962265,0.3763440860215054,0.6715328467153284,0.7082847141190198,0.5108556832694765,0.47619047619047616,0.3114754098360656,0.4262430939226519,0.25,0.3,0.4,0.14285714285714285,0.20833333333333334,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.3,0.0,0.3333333333333333,0.16666666666666666,0.37777777777777777,0.22580645161290322
758,11500017,LeBron James,0.3894736842105263,0.39473684210526305,0.7248968363136177,0.4489311163895485,0.5128205128205128,0.41509433962264153,0.45161290322580644,0.4720194647201946,0.8051341890315052,0.37292464878671777,0.30952380952380953,0.4262295081967213,0.3696132596685083,0.125,0.26,0.231,0.07142857142857142,0.125,0.3329999999999999,0.04,0.05128205128205128,0.5,0.0,0.30434782608695654,0.22580645161290322,0.20833333333333334,0.3,0.0,0.16666666666666666,0.6666666666666666,0.5777777777777777,0.12903225806451613
759,41400406,LeBron James,0.4,0.3181818181818182,0.5763411279229712,0.2743467933491686,0.15384615384615385,0.7358490566037735,0.5268817204301075,0.45985401459854014,0.557759626604434,0.48786717752235,0.5714285714285714,0.3114754098360656,0.7740331491712708,0.5416666666666666,0.66,0.3939999999999999,0.14285714285714285,0.4166666666666667,0.2,0.16,0.20512820512820512,0.5,0.25,0.6521739130434783,0.5806451612903226,0.375,0.2,0.0,0.5,0.5,0.4444444444444444,0.5161290322580645
760,41400405,LeBron James,0.47368421052631576,0.533492822966507,0.4332874828060522,0.5486935866983372,0.4358974358974359,0.49056603773584906,0.3763440860215054,0.36253041362530414,0.6662777129521588,0.43805874840357595,0.30952380952380953,0.2786885245901639,0.741988950276243,0.625,0.68,0.441,0.21428571428571427,0.3333333333333333,0.375,0.28,0.23076923076923078,0.778,0.08333333333333333,0.5652173913043478,0.45161290322580644,0.4583333333333333,0.1,0.0,0.16666666666666666,0.8333333333333334,0.35555555555555557,0.6451612903225806
761,41400404,LeBron James,0.24210526315789474,0.17464114832535885,0.6066024759284733,0.17577197149643703,0.20512820512820512,0.6037735849056604,0.5053763440860215,0.5401459854014596,0.6546091015169195,0.5108556832694765,0.47619047619047616,0.39344262295081966,0.6781767955801105,0.2916666666666667,0.44,0.318,0.07142857142857142,0.16666666666666666,0.25,0.2,0.2564102564102564,0.5,0.16666666666666666,0.43478260869565216,0.3870967741935484,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8333333333333334,0.3111111111111111,0.3225806451612903
762,41400403,LeBron James,0.3894736842105263,0.4880382775119617,0.5983493810178816,0.509501187648456,0.1794871794871795,0.49056603773584906,0.3763440860215054,0.3746958637469587,0.5134189031505251,0.45083014048531295,0.40476190476190477,0.4262295081967213,0.7624309392265193,0.5833333333333334,0.68,0.412,0.14285714285714285,0.25,0.3329999999999999,0.4,0.3076923076923077,0.833,0.08333333333333333,0.4782608695652174,0.3870967741935484,0.3333333333333333,0.4,0.2,0.3333333333333333,0.16666666666666666,0.5555555555555556,0.6451612903225806
763,41400402,LeBron James,0.35789473684210527,0.3373205741626792,0.6698762035763411,0.2719714964370545,0.20512820512820512,0.5283018867924528,0.41935483870967744,0.18491484184914844,0.6499416569428238,0.425287356321839,0.23809523809523808,0.5737704918032787,0.8342541436464088,0.4583333333333333,0.7,0.314,0.21428571428571427,0.25,0.5,0.56,0.46153846153846156,0.778,0.3333333333333333,0.5217391304347826,0.5161290322580645,0.4583333333333333,0.1,0.1,0.25,0.5,0.4777777777777778,0.6290322580645161
