,GAME_ID,PLAYER_NAME,PTS_home_GiannisAntetokounmpo,FG_PCT_home_GiannisAntetokounmpo,FT_PCT_home_GiannisAntetokounmpo,FG3_PCT_home_GiannisAntetokounmpo,AST_home_GiannisAntetokounmpo,REB_home_GiannisAntetokounmpo,PTS_away_GiannisAntetokounmpo,FG_PCT_away_GiannisAntetokounmpo,FT_PCT_away_GiannisAntetokounmpo,FG3_PCT_away_GiannisAntetokounmpo,AST_away_GiannisAntetokounmpo,REB_away_GiannisAntetokounmpo,MIN_GiannisAntetokounmpo,FGM_GiannisAntetokounmpo,FGA_GiannisAntetokounmpo,FG_PCT_GiannisAntetokounmpo,FG3M_GiannisAntetokounmpo,FG3A_GiannisAntetokounmpo,FG3_PCT_GiannisAntetokounmpo,FTM_GiannisAntetokounmpo,FTA_GiannisAntetokounmpo,FT_PCT_GiannisAntetokounmpo,OREB_GiannisAntetokounmpo,DREB_GiannisAntetokounmpo,REB_GiannisAntetokounmpo,AST_GiannisAntetokounmpo,STL_GiannisAntetokounmpo,BLK_GiannisAntetokounmpo,TO_GiannisAntetokounmpo,PF_GiannisAntetokounmpo,PLUS_MINUS_GiannisAntetokounmpo,PTS_GiannisAntetokounmpo
3469,21400962,Giannis Antetokounmpo,0.5263157894736842,0.5669856459330143,0.7056396148555707,0.4857482185273158,0.41025641025641024,0.5849056603773585,0.5053763440860215,0.33819951338199516,0.7736289381563594,0.3652618135376756,0.30952380952380953,0.45901639344262296,0.5767955801104971,0.16666666666666666,0.28,0.286,0.0,0.041666666666666664,0.0,0.16,0.15384615384615385,0.667,0.0,0.2608695652173913,0.1935483870967742,0.125,0.0,0.1,0.08333333333333333,0.8333333333333334,0.5555555555555556,0.1935483870967742
3470,21400956,Giannis Antetokounmpo,0.4,0.5669856459330143,0.5708390646492434,0.5273159144893111,0.5641025641025641,0.6415094339622641,0.3763440860215054,0.3746958637469587,1.0,0.7100893997445723,0.40476190476190477,0.21311475409836064,0.4988950276243094,0.16666666666666666,0.18,0.444,0.07142857142857142,0.08333333333333333,0.5,0.08,0.10256410256410256,0.5,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.125,0.0,0.1,0.16666666666666666,0.3333333333333333,0.5555555555555556,0.1774193548387097
3471,21400942,Giannis Antetokounmpo,0.4631578947368421,0.631578947368421,0.733149931224209,0.3171021377672209,0.3076923076923077,0.1509433962264151,0.6236559139784946,0.8296836982968371,0.7782963827304551,0.7662835249042146,0.5238095238095238,0.22950819672131148,0.6209944751381216,0.4583333333333333,0.32,0.688,0.0,0.041666666666666664,0.0,0.28,0.1794871794871795,1.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.16666666666666666,0.3,0.3,0.16666666666666666,0.3333333333333333,0.4666666666666667,0.46774193548387094
3472,21400929,Giannis Antetokounmpo,0.3368421052631579,0.4904306220095694,0.4497936726272352,0.5938242280285035,0.4358974358974359,0.5094339622641509,0.3118279569892473,0.33333333333333304,0.5752625437572929,0.40996168582375486,0.35714285714285715,0.47540983606557374,0.6082872928176796,0.08333333333333333,0.2,0.2,0.0,0.0,0.0,0.04,0.10256410256410256,0.25,0.0,0.17391304347826086,0.12903225806451613,0.0,0.2,0.1,0.16666666666666666,0.8333333333333334,0.5666666666666667,0.08064516129032258
3473,21400907,Giannis Antetokounmpo,0.45263157894736844,0.5980861244019138,0.39477303988995877,0.48931116389548684,0.5641025641025641,0.32075471698113206,0.3978494623655914,0.4355231143552311,0.7666277712952159,0.4559386973180077,0.30952380952380953,0.4426229508196721,0.6776243093922651,0.25,0.26,0.462,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.041666666666666664,0.2,0.1,0.4166666666666667,0.8333333333333334,0.35555555555555557,0.25806451612903225
3474,21400895,Giannis Antetokounmpo,0.49473684210526314,0.4688995215311002,0.7248968363136177,0.41923990498812347,0.46153846153846156,0.49056603773584906,0.41935483870967744,0.39172749391727485,0.6289381563593933,0.5325670498084292,0.40476190476190477,0.3442622950819672,0.5784530386740331,0.2916666666666667,0.2,0.7,0.07142857142857142,0.041666666666666664,1.0,0.16,0.15384615384615385,0.667,0.16666666666666666,0.391304347826087,0.3548387096774194,0.08333333333333333,0.1,0.3,0.4166666666666667,0.8333333333333334,0.4111111111111111,0.3064516129032258
3475,21400876,Giannis Antetokounmpo,0.24210526315789474,0.2990430622009569,0.701513067400275,0.3242280285035629,0.2564102564102564,0.5471698113207547,0.20430107526881722,0.35523114355231145,0.8331388564760793,0.425287356321839,0.3333333333333333,0.3114754098360656,0.5715469613259668,0.16666666666666666,0.1,0.8,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.16666666666666666,0.3,0.1,0.25,0.5,0.5111111111111111,0.12903225806451613
3476,21400868,Giannis Antetokounmpo,0.4421052631578947,0.5119617224880382,0.562585969738652,0.39548693586698325,0.38461538461538464,0.6226415094339622,0.3978494623655914,0.35279805352798055,0.677946324387398,0.3001277139208174,0.3333333333333333,0.47540983606557374,0.5972375690607734,0.16666666666666666,0.24,0.3329999999999999,0.0,0.0,0.0,0.2,0.20512820512820512,0.625,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.16666666666666666,0.1,0.1,0.25,0.3333333333333333,0.4666666666666667,0.20967741935483872
3477,21400847,Giannis Antetokounmpo,0.47368421052631576,0.6698564593301436,0.5708390646492434,0.39548693586698325,0.6153846153846154,0.49056603773584906,0.34408602150537637,0.4063260340632603,0.7537922987164528,0.561941251596424,0.40476190476190477,0.29508196721311475,0.6060773480662984,0.041666666666666664,0.12,0.1669999999999999,0.0,0.0,0.0,0.12,0.1282051282051282,0.6,0.25,0.34782608695652173,0.3548387096774194,0.25,0.3,0.1,0.4166666666666667,0.5,0.5777777777777777,0.08064516129032258
3478,21400831,Giannis Antetokounmpo,0.29473684210526313,0.23444976076555016,0.6987620357634111,0.36579572446555814,0.3076923076923077,0.8490566037735849,0.16129032258064516,0.22141119221411196,0.46091015169194854,0.28352490421455945,0.2857142857142857,0.3442622950819672,0.5102209944751381,0.125,0.2,0.3,0.0,0.0,0.0,0.2,0.15384615384615385,0.833,0.25,0.08695652173913043,0.16129032258064516,0.041666666666666664,0.0,0.1,0.08333333333333333,0.8333333333333334,0.4,0.1774193548387097
3479,21400822,Giannis Antetokounmpo,0.28421052631578947,0.4473684210526315,1.0,0.29691211401425177,0.28205128205128205,0.39622641509433965,0.44086021505376344,0.3795620437956205,0.8331388564760793,0.3831417624521073,0.4523809523809524,0.3770491803278688,0.5312154696132596,0.2916666666666667,0.3,0.467,0.0,0.0,0.0,0.2,0.1282051282051282,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.0,0.1,0.2,0.08333333333333333,0.16666666666666666,0.4111111111111111,0.3064516129032258
3480,21400811,Giannis Antetokounmpo,0.3157894736842105,0.3971291866028707,0.7496561210453919,0.39548693586698325,0.358974358974359,0.5471698113207547,0.26881720430107525,0.2700729927007299,0.6114352392065344,0.3435504469987228,0.3333333333333333,0.4098360655737705,0.5027624309392265,0.125,0.26,0.231,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.0,0.391304347826087,0.2903225806451613,0.041666666666666664,0.1,0.0,0.16666666666666666,0.6666666666666666,0.4222222222222222,0.16129032258064516
3481,21400792,Giannis Antetokounmpo,0.5473684210526316,0.5526315789473684,0.7427785419532323,0.5546318289786223,0.38461538461538464,0.5283018867924528,0.5053763440860215,0.4452554744525547,0.7281213535589265,0.4648786717752235,0.47619047619047616,0.45901639344262296,0.5889502762430938,0.16666666666666666,0.18,0.444,0.0,0.041666666666666664,0.0,0.2,0.1794871794871795,0.7140000000000001,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.08333333333333333,0.2,0.0,0.16666666666666666,0.6666666666666666,0.5777777777777777,0.20967741935483872
3482,21400778,Giannis Antetokounmpo,0.4631578947368421,0.38038277511961716,0.8349381017881705,0.46199524940617576,0.4358974358974359,0.5094339622641509,0.44086021505376344,0.6180048661800486,0.5705950991831972,0.4597701149425288,0.5,0.29508196721311475,0.5256906077348066,0.16666666666666666,0.18,0.444,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.3333333333333333,0.3,0.1,0.25,0.16666666666666666,0.7222222222222222,0.1935483870967742
3483,21400763,Giannis Antetokounmpo,0.3894736842105263,0.5645933014354066,0.6382393397524071,0.4750593824228028,0.3333333333333333,0.4339622641509434,0.3978494623655914,0.42092457420924567,0.6499416569428238,0.30779054916985954,0.38095238095238093,0.39344262295081966,0.6143646408839779,0.25,0.2,0.6,0.0,0.0,0.0,0.08,0.10256410256410256,0.5,0.25,0.34782608695652173,0.3548387096774194,0.20833333333333334,0.1,0.2,0.25,0.5,0.5444444444444444,0.22580645161290322
3484,21400753,Giannis Antetokounmpo,0.6105263157894737,0.5956937799043062,0.5735900962861072,0.5570071258907363,0.6153846153846154,0.4716981132075472,0.5913978494623656,0.6301703163017032,0.6884480746791132,0.3001277139208174,0.5952380952380952,0.3442622950819672,0.575414364640884,0.4583333333333333,0.32,0.688,0.0,0.0,0.0,0.2,0.15384615384615385,0.833,0.25,0.5217391304347826,0.4838709677419355,0.16666666666666666,0.0,0.1,0.25,0.6666666666666666,0.37777777777777777,0.43548387096774194
3485,21400736,Giannis Antetokounmpo,0.5684210526315789,0.5813397129186603,0.874828060522696,0.5023752969121139,0.4358974358974359,0.33962264150943394,0.5268817204301075,0.42092457420924567,0.6732788798133021,0.40996168582375486,0.42857142857142855,0.5409836065573771,0.7016574585635359,0.4166666666666667,0.28,0.7140000000000001,0.0,0.0,0.0,0.2,0.1282051282051282,1.0,0.0,0.2608695652173913,0.1935483870967742,0.041666666666666664,0.1,0.2,0.25,0.8333333333333334,0.5888888888888889,0.4032258064516129
3486,21400721,Giannis Antetokounmpo,0.16842105263157894,0.15311004784688995,0.7496561210453919,0.3076009501187648,0.15384615384615385,0.5471698113207547,0.27956989247311825,0.4063260340632603,0.4504084014002334,0.5593869731800766,0.47619047619047616,0.39344262295081966,0.5776243093922652,0.16666666666666666,0.18,0.444,0.0,0.041666666666666664,0.0,0.16,0.20512820512820512,0.5,0.16666666666666666,0.43478260869565216,0.3870967741935484,0.125,0.0,0.2,0.0,0.6666666666666666,0.6333333333333333,0.1935483870967742
3487,21400712,Giannis Antetokounmpo,0.37894736842105264,0.46411483253588515,0.9023383768913343,0.45249406175771967,0.358974358974359,0.6226415094339622,0.34408602150537637,0.3041362530413625,0.67561260210035,0.3703703703703704,0.35714285714285715,0.39344262295081966,0.5494475138121546,0.125,0.1,0.6,0.0,0.0,0.0,0.16,0.10256410256410256,1.0,0.08333333333333333,0.391304347826087,0.3225806451612903,0.041666666666666664,0.3,0.1,0.25,0.6666666666666666,0.5444444444444444,0.16129032258064516
