,GAME_ID,PLAYER_NAME,PTS_home_AndreIguodala,FG_PCT_home_AndreIguodala,FT_PCT_home_AndreIguodala,FG3_PCT_home_AndreIguodala,AST_home_AndreIguodala,REB_home_AndreIguodala,PTS_away_AndreIguodala,FG_PCT_away_AndreIguodala,FT_PCT_away_AndreIguodala,FG3_PCT_away_AndreIguodala,AST_away_AndreIguodala,REB_away_AndreIguodala,MIN_AndreIguodala,FGM_AndreIguodala,FGA_AndreIguodala,FG_PCT_AndreIguodala,FG3M_AndreIguodala,FG3A_AndreIguodala,FG3_PCT_AndreIguodala,FTM_AndreIguodala,FTA_AndreIguodala,FT_PCT_AndreIguodala,OREB_AndreIguodala,DREB_AndreIguodala,REB_AndreIguodala,AST_AndreIguodala,STL_AndreIguodala,BLK_AndreIguodala,TO_AndreIguodala,PF_AndreIguodala,PLUS_MINUS_AndreIguodala,PTS_AndreIguodala
17723,41600313,Andre Iguodala,0.5157894736842106,0.5167464114832535,0.4497936726272352,0.28266033254156764,0.358974358974359,0.5471698113207547,0.6881720430107527,0.7347931873479316,0.73512252042007,0.5197956577266922,0.4523809523809524,0.36065573770491804,0.3116022099447514,0.041666666666666664,0.08,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.041666666666666664,0.0,0.0,0.0,0.3333333333333333,0.4,0.03225806451612903
17724,41600311,Andre Iguodala,0.5684210526315789,0.5358851674641147,0.624484181568088,0.4358669833729217,0.358974358974359,0.49056603773584906,0.5913978494623656,0.5596107055961069,0.8331388564760793,0.40613026819923376,0.35714285714285715,0.2786885245901639,0.16906077348066295,0.041666666666666664,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.1,0.0,0.08333333333333333,0.0,0.26666666666666666,0.03225806451612903
17725,41600224,Andre Iguodala,0.37894736842105264,0.27272727272727265,0.656121045392022,0.35154394299287406,0.1282051282051282,0.4716981132075472,0.6989247311827957,0.6472019464720195,0.8704784130688448,0.5402298850574713,0.5714285714285714,0.4918032786885246,0.36160220994475134,0.08333333333333333,0.08,0.5,0.07142857142857142,0.041666666666666664,1.0,0.08,0.10256410256410256,0.5,0.0,0.17391304347826086,0.12903225806451613,0.0,0.1,0.0,0.08333333333333333,0.3333333333333333,0.4777777777777778,0.11290322580645161
17726,41600223,Andre Iguodala,0.3368421052631579,0.3181818181818182,0.5955983493810179,0.37767220902612825,0.28205128205128205,0.4716981132075472,0.4946236559139785,0.4720194647201946,0.7969661610268377,0.3831417624521073,0.30952380952380953,0.5081967213114754,0.45331491712707184,0.16666666666666666,0.14,0.5710000000000001,0.14285714285714285,0.125,0.667,0.04,0.05128205128205128,0.5,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6444444444444445,0.1774193548387097
17727,41600222,Andre Iguodala,0.5894736842105263,0.5669856459330143,0.7936726272352131,0.5368171021377672,0.6410256410256411,0.5660377358490566,0.5161290322580645,0.5012165450121655,0.7666277712952159,0.47892720306513414,0.35714285714285715,0.3114754098360656,0.5660220994475138,0.20833333333333334,0.24,0.417,0.0,0.125,0.0,0.0,0.0,0.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.16666666666666666,0.1,0.1,0.25,0.5,0.5777777777777777,0.16129032258064516
17728,41600221,Andre Iguodala,0.49473684210526314,0.5526315789473684,0.8693259972489684,0.28622327790973867,0.6153846153846154,0.37735849056603776,0.40860215053763443,0.5279805352798052,0.7082847141190198,0.39591315453384424,0.5,0.39344262295081966,0.39116022099447517,0.08333333333333333,0.16,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.20833333333333334,0.1,0.1,0.0,0.5,0.5777777777777777,0.06451612903225806
17729,41600144,Andre Iguodala,0.4631578947368421,0.31339712918660256,0.7634112792297111,0.39548693586698325,0.15384615384615385,0.41509433962264153,0.7741935483870968,0.7031630170316302,0.6546091015169195,0.7484035759897829,0.5476190476190477,0.4098360655737705,0.39419889502762434,0.08333333333333333,0.1,0.4,0.0,0.041666666666666664,0.0,0.04,0.05128205128205128,0.5,0.0,0.21739130434782608,0.16129032258064516,0.20833333333333334,0.0,0.0,0.0,0.16666666666666666,0.4888888888888889,0.08064516129032258
17730,41600143,Andre Iguodala,0.5684210526315789,0.4210526315789473,0.7455295735900962,0.46793349168646065,0.23076923076923078,0.660377358490566,0.6774193548387096,0.4720194647201946,0.7327887981330221,0.425287356321839,0.5,0.36065573770491804,0.5977900552486188,0.20833333333333334,0.24,0.417,0.0,0.25,0.0,0.24,0.1794871794871795,0.857,0.0,0.30434782608695654,0.22580645161290322,0.125,0.0,0.0,0.0,0.0,0.6,0.25806451612903225
17731,41600142,Andre Iguodala,0.5368421052631579,0.4377990430622009,0.7702888583218707,0.3717339667458432,0.5897435897435898,0.6981132075471698,0.26881720430107525,0.2116788321167881,0.6931155192532088,0.26309067688378035,0.30952380952380953,0.4426229508196721,0.45359116022099444,0.125,0.14,0.429,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.391304347826087,0.3225806451612903,0.25,0.1,0.0,0.0,0.16666666666666666,0.6444444444444445,0.0967741935483871
17732,41600141,Andre Iguodala,0.6526315789473685,0.6555023923444976,0.8033012379642366,0.48337292161520184,0.46153846153846156,0.5283018867924528,0.5698924731182796,0.4476885644768856,0.7876312718786463,0.46871008939974473,0.2619047619047619,0.29508196721311475,0.5419889502762432,0.0,0.02,0.0,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.0,0.08695652173913043,0.06451612903225806,0.16666666666666666,0.1,0.0,0.16666666666666666,0.5,0.5666666666666667,0.03225806451612903
17733,21601211,Andre Iguodala,0.42105263157894735,0.5526315789473684,0.5955983493810179,0.4275534441805225,0.4358974358974359,0.4716981132075472,0.5268817204301075,0.48661800486618007,0.6114352392065344,0.47381864623243936,0.5952380952380952,0.47540983606557374,0.38314917127071824,0.08333333333333333,0.1,0.4,0.0,0.041666666666666664,0.0,0.0,0.05128205128205128,0.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.041666666666666664,0.0,0.2,0.16666666666666666,0.3333333333333333,0.45555555555555555,0.06451612903225806
