,GAME_ID,PLAYER_NAME,PTS_home_AnthonyDavis,FG_PCT_home_AnthonyDavis,FT_PCT_home_AnthonyDavis,FG3_PCT_home_AnthonyDavis,AST_home_AnthonyDavis,REB_home_AnthonyDavis,PTS_away_AnthonyDavis,FG_PCT_away_AnthonyDavis,FT_PCT_away_AnthonyDavis,FG3_PCT_away_AnthonyDavis,AST_away_AnthonyDavis,REB_away_AnthonyDavis,MIN_AnthonyDavis,FGM_AnthonyDavis,FGA_AnthonyDavis,FG_PCT_AnthonyDavis,FG3M_AnthonyDavis,FG3A_AnthonyDavis,FG3_PCT_AnthonyDavis,FTM_AnthonyDavis,FTA_AnthonyDavis,FT_PCT_AnthonyDavis,OREB_AnthonyDavis,DREB_AnthonyDavis,REB_AnthonyDavis,AST_AnthonyDavis,STL_AnthonyDavis,BLK_AnthonyDavis,TO_AnthonyDavis,PF_AnthonyDavis,PLUS_MINUS_AnthonyDavis,PTS_AnthonyDavis
9585,21800851,Anthony Davis,0.30526315789473685,0.3014354066985643,0.656121045392022,0.4097387173396674,0.3333333333333333,0.4716981132075472,0.6666666666666666,0.4768856447688564,0.9474912485414235,0.5185185185185186,0.6666666666666666,0.6229508196721312,0.39779005524861877,0.041666666666666664,0.18,0.111,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.0,0.2608695652173913,0.1935483870967742,0.0,0.0,0.3,0.0,0.16666666666666666,0.3,0.04838709677419355
9586,21800831,Anthony Davis,0.42105263157894735,0.4186602870813399,0.7702888583218707,0.32779097387173395,0.48717948717948717,0.5283018867924528,0.3655913978494624,0.36253041362530414,0.5250875145857643,0.23243933588761176,0.5,0.5245901639344263,0.5629834254143646,0.16666666666666666,0.16,0.5,0.0,0.041666666666666664,0.0,0.24,0.23076923076923078,0.667,0.16666666666666666,0.6086956521739131,0.5161290322580645,0.25,0.2,0.2,0.16666666666666666,0.6666666666666666,0.5,0.22580645161290322
9587,21800823,Anthony Davis,0.6631578947368421,0.5167464114832535,0.9504814305364512,0.3562945368171021,0.48717948717948717,0.5283018867924528,0.6559139784946236,0.6301703163017032,0.6814469078179697,0.5478927203065135,0.42857142857142855,0.47540983606557374,0.41132596685082873,0.4583333333333333,0.3,0.733,0.0,0.041666666666666664,0.0,0.4,0.28205128205128205,0.909,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.08333333333333333,0.0,0.3,0.16666666666666666,0.5,0.7222222222222222,0.5161290322580645
9588,21800677,Anthony Davis,0.7263157894736842,0.5,0.7359009628610728,0.38479809976247026,0.5641025641025641,0.6792452830188679,0.6021505376344086,0.5888077858880778,0.7841306884480747,0.4086845466155811,0.4523809523809524,0.3442622950819672,0.5908839779005525,0.375,0.34,0.529,0.0,0.0,0.0,0.36,0.3076923076923077,0.75,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.08333333333333333,0.0,0.1,0.08333333333333333,0.6666666666666666,0.2,0.43548387096774194
9589,21800663,Anthony Davis,0.9263157894736842,0.533492822966507,0.733149931224209,0.5819477434679334,0.6410256410256411,0.7547169811320755,0.9032258064516129,0.5693430656934306,0.7876312718786463,0.6564495530012773,0.7619047619047619,0.47540983606557374,0.6770718232044198,0.4583333333333333,0.52,0.423,0.07142857142857142,0.16666666666666666,0.25,0.28,0.20512820512820512,0.875,0.25,0.6521739130434783,0.5806451612903226,0.2916666666666667,0.1,0.3,0.16666666666666666,0.3333333333333333,0.34444444444444444,0.4838709677419355
9590,21800650,Anthony Davis,0.6105263157894737,0.5263157894736841,0.5983493810178816,0.5938242280285035,0.6666666666666666,0.6226415094339622,0.6989247311827957,0.46715328467153255,0.7082847141190198,0.4086845466155811,0.5714285714285714,0.47540983606557374,0.6447513812154696,0.6666666666666666,0.68,0.471,0.14285714285714285,0.20833333333333334,0.4,0.48,0.3076923076923077,1.0,0.4166666666666667,0.4782608695652174,0.5161290322580645,0.16666666666666666,0.3,0.1,0.08333333333333333,0.6666666666666666,0.4888888888888889,0.7419354838709677
9591,21800633,Anthony Davis,0.5368421052631579,0.41387559808612434,0.7138927097661624,0.33491686460807596,0.38461538461538464,0.6226415094339622,0.5376344086021505,0.5206812652068127,0.8541423570595099,0.2656449553001277,0.42857142857142855,0.45901639344262296,0.5988950276243094,0.4166666666666667,0.44,0.455,0.14285714285714285,0.20833333333333334,0.4,0.32,0.23076923076923078,0.889,0.3333333333333333,0.43478260869565216,0.45161290322580644,0.08333333333333333,0.0,0.1,0.25,0.8333333333333334,0.4888888888888889,0.4838709677419355
9592,21800612,Anthony Davis,0.8526315789473684,0.6961722488038276,0.8940852819807429,0.49168646080760087,0.6410256410256411,0.5094339622641509,0.7311827956989247,0.5620437956204378,0.8448074679113186,0.5964240102171138,0.5476190476190477,0.18032786885245902,0.6096685082872928,0.4583333333333333,0.34,0.647,0.07142857142857142,0.041666666666666664,1.0,0.6,0.41025641025641024,0.938,0.5,0.30434782608695654,0.41935483870967744,0.2916666666666667,0.2,0.4,0.08333333333333333,0.16666666666666666,0.6111111111111112,0.6129032258064516
9593,21800595,Anthony Davis,0.5789473684210527,0.7177033492822967,0.5735900962861072,0.41923990498812347,0.48717948717948717,0.4339622641509434,0.41935483870967744,0.49391727493917276,0.8051341890315052,0.425287356321839,0.5714285714285714,0.26229508196721313,0.588121546961326,0.5833333333333334,0.4,0.7,0.0,0.041666666666666664,0.0,0.32,0.3076923076923077,0.667,0.08333333333333333,0.5217391304347826,0.41935483870967744,0.125,0.2,0.3,0.16666666666666666,0.3333333333333333,0.7444444444444445,0.5806451612903226
9594,21800579,Anthony Davis,0.4105263157894737,0.36363636363636354,0.6946354883081156,0.43230403800475053,0.358974358974359,0.32075471698113206,0.8279569892473119,0.8126520681265206,0.8389731621936989,0.6628352490421456,0.5952380952380952,0.39344262295081966,0.47375690607734805,0.25,0.24,0.5,0.0,0.08333333333333333,0.0,0.32,0.2564102564102564,0.8,0.25,0.30434782608695654,0.3225806451612903,0.125,0.4,0.2,0.08333333333333333,0.5,0.6888888888888889,0.3225806451612903
9595,21800557,Anthony Davis,0.7052631578947368,0.5933014354066986,0.672627235213205,0.6128266033254156,0.48717948717948717,0.49056603773584906,0.6989247311827957,0.6885644768856448,0.6546091015169195,0.5555555555555556,0.35714285714285715,0.3442622950819672,0.6980662983425414,0.5,0.5,0.48,0.14285714285714285,0.25,0.3329999999999999,0.32,0.2564102564102564,0.8,0.4166666666666667,0.9130434782608695,0.8387096774193549,0.16666666666666666,0.1,0.3,0.08333333333333333,0.5,0.5222222222222223,0.5483870967741935
9596,21800528,Anthony Davis,0.47368421052631576,0.45215311004784686,0.6767537826685007,0.3812351543942993,0.4358974358974359,0.5283018867924528,0.5591397849462365,0.45255474452554767,0.7502917152858809,0.4444444444444445,0.40476190476190477,0.3114754098360656,0.6455801104972376,0.25,0.26,0.462,0.14285714285714285,0.125,0.667,0.32,0.2564102564102564,0.8,0.16666666666666666,0.391304347826087,0.3548387096774194,0.041666666666666664,0.3,0.1,0.08333333333333333,0.0,0.4777777777777778,0.3548387096774194
9597,21800523,Anthony Davis,0.5789473684210527,0.4808612440191385,0.7455295735900962,0.2066508313539192,0.358974358974359,0.6037735849056604,0.6021505376344086,0.5547445255474451,0.6464410735122521,0.598978288633461,0.35714285714285715,0.3114754098360656,0.7121546961325967,0.8333333333333334,0.64,0.625,0.0,0.08333333333333333,0.0,0.32,0.28205128205128205,0.727,0.5833333333333334,0.43478260869565216,0.5483870967741935,0.16666666666666666,0.2,0.2,0.08333333333333333,0.5,0.5,0.7741935483870968
9598,21800509,Anthony Davis,0.6631578947368421,0.5358851674641147,0.7826685006877581,0.4073634204275533,0.38461538461538464,0.5471698113207547,0.6774193548387096,0.537712895377129,0.7281213535589265,0.5670498084291189,0.5,0.3114754098360656,0.569060773480663,0.5833333333333334,0.52,0.5379999999999999,0.07142857142857142,0.20833333333333334,0.2,0.12,0.1282051282051282,0.6,0.25,0.6521739130434783,0.5806451612903226,0.08333333333333333,0.1,0.1,0.16666666666666666,0.6666666666666666,0.34444444444444444,0.5161290322580645
