,GAME_ID,PLAYER_NAME,PTS_home_KlayThompson,FG_PCT_home_KlayThompson,FT_PCT_home_KlayThompson,FG3_PCT_home_KlayThompson,AST_home_KlayThompson,REB_home_KlayThompson,PTS_away_KlayThompson,FG_PCT_away_KlayThompson,FT_PCT_away_KlayThompson,FG3_PCT_away_KlayThompson,AST_away_KlayThompson,REB_away_KlayThompson,MIN_KlayThompson,FGM_KlayThompson,FGA_KlayThompson,FG_PCT_KlayThompson,FG3M_KlayThompson,FG3A_KlayThompson,FG3_PCT_KlayThompson,FTM_KlayThompson,FTA_KlayThompson,FT_PCT_KlayThompson,OREB_KlayThompson,DREB_KlayThompson,REB_KlayThompson,AST_KlayThompson,STL_KlayThompson,BLK_KlayThompson,TO_KlayThompson,PF_KlayThompson,PLUS_MINUS_KlayThompson,PTS_KlayThompson
11468,21200026,Klay Thompson,0.3684210526315789,0.4617224880382775,0.5955983493810179,0.5938242280285035,0.3333333333333333,0.3584905660377358,0.5161290322580645,0.5085158150851582,0.7946324387397901,0.5900383141762453,0.42857142857142855,0.32786885245901637,0.637292817679558,0.16666666666666666,0.2,0.4,0.07142857142857142,0.08333333333333333,0.5,0.08,0.05128205128205128,1.0,0.0,0.13043478260869565,0.0967741935483871,0.20833333333333334,0.1,0.1,0.08333333333333333,0.16666666666666666,0.4222222222222222,0.1774193548387097
11469,21200010,Klay Thompson,0.2736842105263158,0.34210526315789475,0.687757909215956,0.22565320665083133,0.20512820512820512,0.5094339622641509,0.3333333333333333,0.3357664233576642,0.6452742123687281,0.37547892720306514,0.35714285714285715,0.47540983606557374,0.5593922651933702,0.25,0.32,0.375,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.0,0.0,0.0,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.041666666666666664,0.0,0.0,0.3333333333333333,0.3333333333333333,0.36666666666666664,0.25806451612903225
11470,11200098,Klay Thompson,0.5052631578947369,0.7464114832535883,0.45942228335625857,0.5938242280285035,0.5128205128205128,0.37735849056603776,0.3870967741935484,0.5182481751824815,0.41656942823803966,0.40613026819923376,0.5476190476190477,0.3114754098360656,0.4143646408839779,0.20833333333333334,0.2,0.5,0.14285714285714285,0.20833333333333334,0.4,0.0,0.0,0.0,0.0,0.13043478260869565,0.0967741935483871,0.125,0.2,0.0,0.08333333333333333,0.16666666666666666,0.5190123456790123,0.1935483870967742
11471,11200094,Klay Thompson,0.30526315789473685,0.3516746411483251,0.3425034387895461,0.2790973871733966,0.4358974358974359,0.660377358490566,0.16129032258064516,0.20194647201946447,0.5332555425904317,0.45083014048531295,0.2857142857142857,0.5245901639344263,0.36464088397790057,0.08333333333333333,0.16,0.25,0.14285714285714285,0.125,0.667,0.08,0.05128205128205128,1.0,0.0,0.17391304347826086,0.12903225806451613,0.041666666666666664,0.2,0.1,0.25,0.3333333333333333,0.5190123456790123,0.12903225806451613
11472,11200076,Klay Thompson,0.4,0.4306220095693782,0.8431911966987619,0.2790973871733966,0.1794871794871795,0.33962264150943394,0.4838709677419355,0.6180048661800486,0.7304550758459744,0.4699872286079183,0.4523809523809524,0.3114754098360656,0.4972375690607735,0.2916666666666667,0.26,0.5379999999999999,0.14285714285714285,0.16666666666666666,0.5,0.12,0.10256410256410256,0.75,0.0,0.13043478260869565,0.0967741935483871,0.08333333333333333,0.1,0.1,0.25,0.5,0.5190123456790123,0.3064516129032258
11473,11200063,Klay Thompson,0.30526315789473685,0.18181818181818157,0.7702888583218707,0.169833729216152,0.02564102564102564,0.4339622641509434,0.45161290322580644,0.5109489051094891,0.5682613768961493,0.49936143039591324,0.38095238095238093,0.36065573770491804,0.5303867403314917,0.20833333333333334,0.24,0.417,0.21428571428571427,0.3333333333333333,0.375,0.08,0.10256410256410256,0.5,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.041666666666666664,0.0,0.0,0.3333333333333333,0.5,0.5190123456790123,0.24193548387096775
11474,11200049,Klay Thompson,0.47368421052631576,0.3373205741626792,0.6354883081155434,0.3812351543942993,0.38461538461538464,0.660377358490566,0.45161290322580644,0.5717761557177615,0.5227537922987164,0.7024265644955301,0.30952380952380953,0.3442622950819672,0.4972375690607735,0.2916666666666667,0.3,0.467,0.2857142857142857,0.25,0.667,0.12,0.10256410256410256,0.75,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.08333333333333333,0.2,0.1,0.08333333333333333,0.8333333333333334,0.5190123456790123,0.3387096774193548
11475,11200013,Klay Thompson,0.25263157894736843,0.504784688995215,0.4497936726272352,0.2375296912114014,0.5128205128205128,0.41509433962264153,0.25806451612903225,0.31386861313868614,0.7082847141190198,0.5325670498084292,0.38095238095238093,0.3770491803278688,0.5469613259668508,0.20833333333333334,0.28,0.357,0.07142857142857142,0.20833333333333334,0.2,0.0,0.02564102564102564,0.0,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.0,0.2,0.25,0.3333333333333333,0.5190123456790123,0.1774193548387097
11476,11200009,Klay Thompson,0.25263157894736843,0.3277511961722485,0.6011004126547455,0.5403800475059382,0.3333333333333333,0.39622641509433965,0.5806451612903226,0.7688564476885645,0.5262543757292881,0.719029374201788,0.40476190476190477,0.32786885245901637,0.430939226519337,0.2916666666666667,0.22,0.636,0.2857142857142857,0.25,0.667,0.0,0.0,0.0,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.1,0.0,0.08333333333333333,0.3333333333333333,0.5190123456790123,0.2903225806451613
11477,21100990,Klay Thompson,0.4421052631578947,0.6220095693779903,0.656121045392022,0.29691211401425177,0.4358974358974359,0.4716981132075472,0.5483870967741935,0.46715328467153255,0.7946324387397901,0.3703703703703704,0.5476190476190477,0.5573770491803278,0.4881215469613259,0.25,0.32,0.375,0.14285714285714285,0.2916666666666667,0.286,0.12,0.10256410256410256,0.75,0.0,0.21739130434782608,0.16129032258064516,0.25,0.0,0.0,0.25,0.5,0.4444444444444444,0.27419354838709675
11478,21100970,Klay Thompson,0.23157894736842105,0.38516746411483244,0.5763411279229712,0.509501187648456,0.2564102564102564,0.37735849056603776,0.2903225806451613,0.4647201946472022,0.5484247374562427,0.5108556832694765,0.42857142857142855,0.3770491803278688,0.4560773480662983,0.2916666666666667,0.24,0.583,0.07142857142857142,0.125,0.3329999999999999,0.04,0.02564102564102564,1.0,0.0,0.13043478260869565,0.0967741935483871,0.0,0.1,0.0,0.16666666666666666,0.6666666666666666,0.5555555555555556,0.25806451612903225
11479,21100957,Klay Thompson,0.30526315789473685,0.26076555023923437,1.0,0.31947743467933476,0.2564102564102564,0.5471698113207547,0.3978494623655914,0.48661800486618007,0.5332555425904317,0.3997445721583653,0.3333333333333333,0.4098360655737705,0.7066298342541436,0.3333333333333333,0.42,0.381,0.0,0.25,0.0,0.04,0.02564102564102564,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.125,0.1,0.2,0.25,0.16666666666666666,0.5666666666666667,0.27419354838709675
11480,21100948,Klay Thompson,0.42105263157894735,0.5239234449760765,0.4497936726272352,0.4572446555819477,0.358974358974359,0.4339622641509434,0.43010752688172044,0.6009732360097323,0.8413068844807469,0.3997445721583653,0.30952380952380953,0.26229508196721313,0.7204419889502762,0.375,0.38,0.474,0.14285714285714285,0.20833333333333334,0.4,0.16,0.10256410256410256,1.0,0.0,0.17391304347826086,0.12903225806451613,0.125,0.1,0.0,0.25,0.5,0.43333333333333335,0.3870967741935484
11481,21100940,Klay Thompson,0.47368421052631576,0.5071770334928228,0.9477303988995873,0.1876484560570071,0.28205128205128205,0.660377358490566,0.40860215053763443,0.48661800486618007,0.4445740956826138,0.6053639846743295,0.4523809523809524,0.2459016393442623,0.6552486187845303,0.4583333333333333,0.44,0.5,0.21428571428571427,0.16666666666666666,0.75,0.04,0.05128205128205128,0.5,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.1,0.0,0.08333333333333333,0.5,0.4444444444444444,0.41935483870967744
11482,21100931,Klay Thompson,0.29473684210526313,0.39473684210526305,0.5873452544704263,0.25059382422802845,0.38461538461538464,0.4339622641509434,0.46236559139784944,0.5401459854014596,0.7082847141190198,0.31928480204342274,0.7142857142857143,0.5737704918032787,0.7143646408839779,0.2916666666666667,0.44,0.318,0.07142857142857142,0.3333333333333333,0.125,0.08,0.05128205128205128,1.0,0.0,0.17391304347826086,0.12903225806451613,0.20833333333333334,0.1,0.0,0.25,0.5,0.35555555555555557,0.27419354838709675
11483,21100912,Klay Thompson,0.42105263157894735,0.36363636363636354,0.8376891334250344,0.4750593824228028,0.41025641025641024,0.5660377358490566,0.6881720430107527,0.35279805352798055,0.809801633605601,0.5670498084291189,0.5476190476190477,0.5737704918032787,0.7071823204419889,0.5,0.44,0.545,0.14285714285714285,0.20833333333333334,0.4,0.12,0.10256410256410256,0.75,0.0,0.34782608695652173,0.25806451612903225,0.20833333333333334,0.2,0.0,0.25,0.6666666666666666,0.2111111111111111,0.46774193548387094
11484,21100886,Klay Thompson,0.5578947368421052,0.6842105263157893,0.2668500687757909,0.5403800475059382,0.358974358974359,0.4528301886792453,0.5161290322580645,0.5279805352798052,0.6662777129521588,0.6181353767560664,0.42857142857142855,0.3114754098360656,0.6986187845303867,0.375,0.34,0.529,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.08,0.05128205128205128,1.0,0.25,0.043478260869565216,0.12903225806451613,0.08333333333333333,0.4,0.0,0.25,0.5,0.37777777777777777,0.3870967741935484
11485,21100873,Klay Thompson,0.4631578947368421,0.5071770334928228,0.8211829436038515,0.46199524940617576,0.48717948717948717,0.5471698113207547,0.6021505376344086,0.6180048661800486,0.7082847141190198,0.47892720306513414,0.6190476190476191,0.36065573770491804,0.6588397790055248,0.3333333333333333,0.34,0.471,0.21428571428571427,0.25,0.5,0.2,0.1282051282051282,1.0,0.0,0.30434782608695654,0.22580645161290322,0.3333333333333333,0.2,0.1,0.16666666666666666,0.16666666666666666,0.4888888888888889,0.3870967741935484
11486,21100868,Klay Thompson,0.6210526315789474,0.5263157894736841,0.8033012379642366,0.516627078384798,0.23076923076923078,0.5283018867924528,0.5806451612903226,0.6715328467153284,0.6814469078179697,0.6385696040868455,0.5476190476190477,0.29508196721311475,0.5019337016574585,0.20833333333333334,0.18,0.556,0.14285714285714285,0.125,0.667,0.0,0.0,0.0,0.0,0.17391304347826086,0.12903225806451613,0.08333333333333333,0.0,0.1,0.08333333333333333,0.16666666666666666,0.2777777777777778,0.1935483870967742
11487,21100849,Klay Thompson,0.6736842105263158,0.6889952153110048,0.656121045392022,0.5938242280285035,0.6923076923076923,0.8113207547169812,0.3010752688172043,0.2992700729927007,0.6662777129521588,0.6130268199233717,0.40476190476190477,0.11475409836065574,0.47237569060773477,0.20833333333333334,0.26,0.385,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.12,0.07692307692307693,1.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.0,0.0,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.27419354838709675
11488,21100834,Klay Thompson,0.5578947368421052,0.6363636363636364,0.656121045392022,0.45249406175771967,0.4358974358974359,0.4528301886792453,0.44086021505376344,0.5279805352798052,0.7082847141190198,0.4086845466155811,0.42857142857142855,0.2459016393442623,0.368232044198895,0.25,0.22,0.545,0.14285714285714285,0.20833333333333334,0.4,0.04,0.05128205128205128,0.5,0.0,0.08695652173913043,0.06451612903225806,0.0,0.0,0.2,0.08333333333333333,0.3333333333333333,0.6222222222222222,0.24193548387096775
11489,21100824,Klay Thompson,0.47368421052631576,0.5358851674641147,0.8349381017881705,0.4453681710213776,0.38461538461538464,0.41509433962264153,0.45161290322580644,0.5036496350364961,0.9031505250875146,0.5223499361430396,0.42857142857142855,0.3442622950819672,0.5226519337016574,0.375,0.32,0.563,0.2857142857142857,0.20833333333333334,0.8,0.04,0.02564102564102564,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.041666666666666664,0.3,0.0,0.3333333333333333,0.3333333333333333,0.37777777777777777,0.3709677419354839
11490,21100806,Klay Thompson,0.3684210526315789,0.40191387559808606,0.5708390646492434,0.344418052256532,0.3076923076923077,0.6037735849056604,0.44086021505376344,0.5620437956204378,0.6359393232205367,0.31928480204342274,0.47619047619047616,0.2786885245901639,0.4121546961325967,0.25,0.32,0.375,0.07142857142857142,0.20833333333333334,0.2,0.0,0.0,0.0,0.0,0.17391304347826086,0.12903225806451613,0.0,0.1,0.0,0.16666666666666666,0.16666666666666666,0.5555555555555556,0.20967741935483872
11491,21100796,Klay Thompson,0.4105263157894737,0.4928229665071768,0.484181568088033,0.6282660332541568,0.3076923076923077,0.4528301886792453,0.40860215053763443,0.5279805352798052,0.6359393232205367,0.4968071519795658,0.3333333333333333,0.3442622950819672,0.38121546961325964,0.08333333333333333,0.16,0.25,0.0,0.08333333333333333,0.0,0.08,0.05128205128205128,1.0,0.0,0.043478260869565216,0.03225806451612903,0.08333333333333333,0.1,0.1,0.25,0.3333333333333333,0.5444444444444444,0.0967741935483871
11492,21100784,Klay Thompson,0.6421052631578947,0.6698564593301436,0.6011004126547455,0.6247030878859857,0.5897435897435898,0.6226415094339622,0.6021505376344086,0.5912408759124087,0.8448074679113186,0.6692209450830141,0.6428571428571429,0.14754098360655737,0.46215469613259663,0.3333333333333333,0.32,0.5,0.14285714285714285,0.3333333333333333,0.25,0.0,0.02564102564102564,0.0,0.0,0.08695652173913043,0.06451612903225806,0.125,0.1,0.0,0.0,0.8333333333333334,0.5222222222222223,0.2903225806451613
11493,21100768,Klay Thompson,0.43157894736842106,0.6435406698564593,0.7427785419532323,0.5546318289786223,0.46153846153846156,0.2830188679245283,0.4946236559139785,0.45255474452554767,0.7666277712952159,0.5108556832694765,0.5714285714285714,0.39344262295081966,0.44226519337016573,0.20833333333333334,0.26,0.385,0.2857142857142857,0.25,0.667,0.0,0.0,0.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.041666666666666664,0.0,0.0,0.0,0.6666666666666666,0.4777777777777778,0.22580645161290322
11494,21100752,Klay Thompson,0.29473684210526313,0.45215311004784686,0.6327372764786795,0.42399049881235146,0.28205128205128205,0.3018867924528302,0.4946236559139785,0.7250608272506083,0.5834305717619603,0.8122605363984675,0.5238095238095238,0.3114754098360656,0.4616022099447514,0.20833333333333334,0.2,0.5,0.14285714285714285,0.20833333333333334,0.4,0.04,0.05128205128205128,0.5,0.0,0.13043478260869565,0.0967741935483871,0.125,0.1,0.1,0.4166666666666667,0.3333333333333333,0.4444444444444444,0.20967741935483872
11495,21100742,Klay Thompson,0.4421052631578947,0.4114832535885167,0.9229711141678129,0.3752969121140142,0.358974358974359,0.33962264150943394,0.5161290322580645,0.42092457420924567,0.7596266044340724,0.31928480204342274,0.4523809523809524,0.5245901639344263,0.631767955801105,0.4166666666666667,0.5,0.4,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.16129032258064516,0.2916666666666667,0.2,0.0,0.08333333333333333,0.6666666666666666,0.4222222222222222,0.3225806451612903
11496,21100725,Klay Thompson,0.3263157894736842,0.25837320574162675,0.5419532324621733,0.39548693586698325,0.3076923076923077,0.4716981132075472,0.3333333333333333,0.45255474452554767,0.9311551925320887,0.40613026819923376,0.3333333333333333,0.39344262295081966,0.554696132596685,0.20833333333333334,0.22,0.455,0.14285714285714285,0.25,0.3329999999999999,0.16,0.10256410256410256,1.0,0.0,0.08695652173913043,0.06451612903225806,0.08333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.45555555555555555,0.25806451612903225
11497,21100718,Klay Thompson,0.5473684210526316,0.555023923444976,0.8033012379642366,0.39548693586698325,0.5641025641025641,0.41509433962264153,0.5591397849462365,0.5523114355231142,0.7409568261376897,0.0855683269476373,0.4523809523809524,0.4426229508196721,0.6933701657458564,0.4166666666666667,0.4,0.5,0.2857142857142857,0.375,0.444,0.28,0.1794871794871795,1.0,0.0,0.043478260869565216,0.03225806451612903,0.08333333333333333,0.2,0.2,0.16666666666666666,0.6666666666666666,0.5444444444444444,0.5
11498,21100696,Klay Thompson,0.5263157894736842,0.5119617224880382,0.796423658872077,0.41923990498812347,0.38461538461538464,0.5849056603773585,0.2903225806451613,0.4111922141119221,0.8833138856476079,0.47892720306513414,0.40476190476190477,0.19672131147540983,0.46325966850828726,0.16666666666666666,0.22,0.364,0.0,0.08333333333333333,0.0,0.08,0.05128205128205128,1.0,0.0,0.043478260869565216,0.03225806451612903,0.125,0.1,0.0,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.16129032258064516
11499,21100688,Klay Thompson,0.3473684210526316,0.5669856459330143,0.7056396148555707,0.39548693586698325,0.5897435897435898,0.5660377358490566,0.4838709677419355,0.46715328467153255,0.8833138856476079,0.6168582375478928,0.5476190476190477,0.21311475409836064,0.6751381215469613,0.4583333333333333,0.48,0.4579999999999999,0.2857142857142857,0.3333333333333333,0.5,0.04,0.02564102564102564,1.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.20833333333333334,0.1,0.0,0.25,0.5,0.5777777777777777,0.43548387096774194
11500,21100675,Klay Thompson,0.35789473684210527,0.40191387559808606,0.656121045392022,0.4572446555819477,0.358974358974359,0.3018867924528302,0.44086021505376344,0.5523114355231142,0.7467911318553091,0.5478927203065135,0.47619047619047616,0.45901639344262296,0.3787292817679558,0.2916666666666667,0.36,0.389,0.21428571428571427,0.25,0.5,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.1,0.1,0.08333333333333333,0.5,0.4888888888888889,0.27419354838709675
11501,21100661,Klay Thompson,0.42105263157894735,0.38038277511961716,0.7427785419532323,0.18289786223277907,0.3076923076923077,0.9056603773584906,0.3870967741935484,0.4063260340632603,0.7666277712952159,0.30651340996168586,0.23809523809523808,0.32786885245901637,0.641160220994475,0.25,0.32,0.375,0.14285714285714285,0.3333333333333333,0.25,0.12,0.07692307692307693,1.0,0.0,0.08695652173913043,0.06451612903225806,0.08333333333333333,0.3,0.1,0.25,0.3333333333333333,0.43333333333333335,0.27419354838709675
11502,21100653,Klay Thompson,0.4105263157894737,0.44497607655502364,0.8624484181568088,0.5403800475059382,0.38461538461538464,0.33962264150943394,0.6881720430107527,0.5790754257907542,0.8938156359393232,0.5810983397190295,0.6904761904761905,0.5573770491803278,0.5994475138121547,0.25,0.34,0.353,0.21428571428571427,0.20833333333333334,0.6,0.16,0.10256410256410256,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.16666666666666666,0.1,0.0,0.0,0.3333333333333333,0.25555555555555554,0.3064516129032258
11503,21100637,Klay Thompson,0.4631578947368421,0.6435406698564593,0.7826685006877581,0.28266033254156764,0.4358974358974359,0.3018867924528302,0.5268817204301075,0.6496350364963503,0.8891481913652276,0.5900383141762453,0.6666666666666666,0.2786885245901639,0.669060773480663,0.375,0.32,0.563,0.21428571428571427,0.2916666666666667,0.429,0.2,0.1282051282051282,1.0,0.08333333333333333,0.0,0.03225806451612903,0.16666666666666666,0.0,0.0,0.3333333333333333,0.8333333333333334,0.5222222222222223,0.41935483870967744
11504,21100625,Klay Thompson,0.3157894736842105,0.3468899521531101,0.672627235213205,0.4370546318289786,0.07692307692307693,0.5094339622641509,0.6344086021505376,0.6301703163017032,0.6884480746791132,0.6385696040868455,0.38095238095238093,0.4098360655737705,0.7055248618784531,0.25,0.38,0.316,0.0,0.20833333333333334,0.0,0.08,0.05128205128205128,1.0,0.0,0.17391304347826086,0.12903225806451613,0.20833333333333334,0.0,0.1,0.0,0.5,0.7444444444444445,0.22580645161290322
11505,21100610,Klay Thompson,0.35789473684210527,0.41387559808612434,0.3713892709766161,0.3752969121140142,0.3333333333333333,0.4716981132075472,0.44086021505376344,0.6520681265206812,0.7782963827304551,0.6807151979565772,0.42857142857142855,0.2786885245901639,0.311878453038674,0.125,0.18,0.3329999999999999,0.14285714285714285,0.125,0.667,0.12,0.10256410256410256,0.75,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.5,0.4,0.1774193548387097
11506,21100602,Klay Thompson,0.5473684210526316,0.6794258373205742,0.779917469050894,0.4750593824228028,0.38461538461538464,0.5094339622641509,0.3333333333333333,0.3090024330900243,0.7759626604434071,0.5555555555555556,0.38095238095238093,0.3114754098360656,0.3400552486187845,0.125,0.18,0.3329999999999999,0.07142857142857142,0.16666666666666666,0.25,0.24,0.20512820512820512,0.75,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.125,0.2,0.0,0.0,0.16666666666666666,0.6333333333333333,0.20967741935483872
11507,21100581,Klay Thompson,0.3473684210526316,0.44497607655502364,0.46217331499312236,0.5273159144893111,0.38461538461538464,0.41509433962264153,0.5806451612903226,0.6788321167883212,0.8891481913652276,0.4699872286079183,0.6904761904761905,0.4426229508196721,0.4395027624309392,0.25,0.22,0.545,0.21428571428571427,0.20833333333333334,0.6,0.04,0.02564102564102564,1.0,0.0,0.2608695652173913,0.1935483870967742,0.041666666666666664,0.0,0.0,0.08333333333333333,0.16666666666666666,0.45555555555555555,0.25806451612903225
11508,21100555,Klay Thompson,0.43157894736842106,0.3995215311004784,0.3892709766162311,0.43230403800475053,0.4358974358974359,0.5660377358490566,0.6881720430107527,0.7201946472019465,0.9276546091015169,0.8326947637292466,0.5476190476190477,0.4426229508196721,0.3342541436464088,0.2916666666666667,0.28,0.5,0.2857142857142857,0.20833333333333334,0.8,0.0,0.0,0.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.08333333333333333,0.0,0.0,0.16666666666666666,0.6666666666666666,0.5,0.2903225806451613
11509,21100548,Klay Thompson,0.25263157894736843,0.2751196172248806,0.828060522696011,0.4750593824228028,0.28205128205128205,0.6415094339622641,0.20430107526881722,0.2846715328467153,0.6312718786464411,0.2694763729246488,0.30952380952380953,0.3442622950819672,0.19834254143646407,0.08333333333333333,0.1,0.4,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.0,0.0,0.0,0.25,0.0,0.4444444444444444,0.08064516129032258
11510,21100532,Klay Thompson,0.4842105263157895,0.5143540669856458,0.7427785419532323,0.5593824228028502,0.3333333333333333,0.6415094339622641,0.2903225806451613,0.3795620437956205,0.8331388564760793,0.35504469987228615,0.3333333333333333,0.3114754098360656,0.35165745856353586,0.16666666666666666,0.22,0.364,0.07142857142857142,0.125,0.3329999999999999,0.0,0.0,0.0,0.0,0.17391304347826086,0.12903225806451613,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.32222222222222224,0.14516129032258066
11511,21100516,Klay Thompson,0.24210526315789474,0.19138755980861247,0.47042640990371387,0.26365795724465557,0.23076923076923078,0.6226415094339622,0.3118279569892473,0.39902676399026754,0.9311551925320887,0.10600255427841636,0.38095238095238093,0.5409836065573771,0.25027624309392266,0.125,0.1,0.6,0.0,0.0,0.0,0.08,0.05128205128205128,1.0,0.0,0.08695652173913043,0.06451612903225806,0.0,0.0,0.0,0.0,0.16666666666666666,0.6111111111111112,0.12903225806451613
11512,21100504,Klay Thompson,0.45263157894736844,0.4377990430622009,0.6134800550206329,0.5403800475059382,0.3333333333333333,0.6981132075471698,0.23655913978494625,0.23114355231143557,0.6592765460910152,0.173690932311622,0.2619047619047619,0.4098360655737705,0.35138121546961326,0.125,0.18,0.3329999999999999,0.07142857142857142,0.16666666666666666,0.25,0.08,0.10256410256410256,0.5,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.041666666666666664,0.2,0.0,0.16666666666666666,0.0,0.43333333333333335,0.14516129032258066
11513,21100496,Klay Thompson,0.47368421052631576,0.5287081339712918,0.5873452544704263,0.25059382422802845,0.38461538461538464,0.6415094339622641,0.5376344086021505,0.530413625304136,0.8413068844807469,0.574712643678161,0.35714285714285715,0.32786885245901637,0.17955801104972377,0.08333333333333333,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.35555555555555557,0.06451612903225806
11514,21100480,Klay Thompson,0.47368421052631576,0.4808612440191385,0.7138927097661624,0.4643705463182898,0.358974358974359,0.39622641509433965,0.44086021505376344,0.4452554744525547,0.6977829638273045,0.5402298850574713,0.23809523809523808,0.4262295081967213,0.18563535911602208,0.0,0.04,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.08333333333333333,0.16666666666666666,0.3888888888888889,0.0
11515,21100458,Klay Thompson,0.47368421052631576,0.5980861244019138,0.5653370013755159,0.4750593824228028,0.20512820512820512,0.5283018867924528,0.5053763440860215,0.4403892944038932,0.7409568261376897,0.5900383141762453,0.3333333333333333,0.18032786885245902,0.17265193370165743,0.041666666666666664,0.1,0.2,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.5777777777777777,0.03225806451612903
11516,21100453,Klay Thompson,0.5368421052631579,0.6459330143540669,0.7455295735900962,0.4952494061757719,0.41025641025641024,0.5094339622641509,0.3333333333333333,0.24817518248175174,0.8331388564760793,0.3882503192848021,0.3333333333333333,0.3770491803278688,0.3756906077348066,0.20833333333333334,0.22,0.455,0.0,0.08333333333333333,0.0,0.04,0.05128205128205128,0.5,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.1,0.0,0.25,0.5,0.32222222222222224,0.1774193548387097
11517,21100440,Klay Thompson,0.3368421052631579,0.5191387559808611,0.656121045392022,0.4370546318289786,0.41025641025641024,0.41509433962264153,0.3978494623655914,0.38686131386861317,0.8623103850641773,0.5810983397190295,0.4523809523809524,0.3442622950819672,0.34447513812154695,0.08333333333333333,0.16,0.25,0.07142857142857142,0.20833333333333334,0.2,0.08,0.05128205128205128,1.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.1,0.0,0.08333333333333333,0.3333333333333333,0.4,0.11290322580645161
11518,21100419,Klay Thompson,0.45263157894736844,0.4688995215311002,0.7386519944979368,0.46199524940617576,0.23076923076923078,0.5094339622641509,0.43010752688172044,0.5279805352798052,0.7537922987164528,0.25542784163473825,0.5952380952380952,0.36065573770491804,0.33066298342541434,0.16666666666666666,0.12,0.667,0.14285714285714285,0.125,0.667,0.0,0.0,0.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.041666666666666664,0.1,0.0,0.08333333333333333,0.16666666666666666,0.5222222222222223,0.16129032258064516
11519,21100412,Klay Thompson,0.49473684210526314,0.5956937799043062,0.6176066024759285,0.6437054631828979,0.41025641025641024,0.33962264150943394,0.44086021505376344,0.4063260340632603,0.6814469078179697,0.48403575989782893,0.42857142857142855,0.4426229508196721,0.3574585635359116,0.20833333333333334,0.2,0.5,0.2857142857142857,0.25,0.667,0.0,0.0,0.0,0.0,0.17391304347826086,0.12903225806451613,0.125,0.0,0.1,0.0,0.3333333333333333,0.5444444444444444,0.22580645161290322
11520,21100385,Klay Thompson,0.4421052631578947,0.4258373205741626,0.5419532324621733,0.4453681710213776,0.5128205128205128,0.41509433962264153,0.5698924731182796,0.6642335766423357,0.5752625437572929,0.6641123882503194,0.42857142857142855,0.3442622950819672,0.2900552486187845,0.3333333333333333,0.22,0.727,0.21428571428571427,0.16666666666666666,0.75,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.1,0.0,0.08333333333333333,0.6666666666666666,0.5,0.3064516129032258
