,GAME_ID,PLAYER_NAME,PTS_home_KevinDurant,FG_PCT_home_KevinDurant,FT_PCT_home_KevinDurant,FG3_PCT_home_KevinDurant,AST_home_KevinDurant,REB_home_KevinDurant,PTS_away_KevinDurant,FG_PCT_away_KevinDurant,FT_PCT_away_KevinDurant,FG3_PCT_away_KevinDurant,AST_away_KevinDurant,REB_away_KevinDurant,MIN_KevinDurant,FGM_KevinDurant,FGA_KevinDurant,FG_PCT_KevinDurant,FG3M_KevinDurant,FG3A_KevinDurant,FG3_PCT_KevinDurant,FTM_KevinDurant,FTA_KevinDurant,FT_PCT_KevinDurant,OREB_KevinDurant,DREB_KevinDurant,REB_KevinDurant,AST_KevinDurant,STL_KevinDurant,BLK_KevinDurant,TO_KevinDurant,PF_KevinDurant,PLUS_MINUS_KevinDurant,PTS_KevinDurant
1636,41300232,Kevin Durant,0.5578947368421052,0.5956937799043062,0.624484181568088,0.4133016627078384,0.38461538461538464,0.660377358490566,0.4838709677419355,0.48661800486618007,0.7467911318553091,0.425287356321839,0.4523809523809524,0.26229508196721313,0.7179558011049724,0.4166666666666667,0.44,0.455,0.21428571428571427,0.375,0.3329999999999999,0.36,0.28205128205128205,0.818,0.25,0.391304347826087,0.3870967741935484,0.375,0.2,0.0,0.3333333333333333,0.6666666666666666,0.6333333333333333,0.5161290322580645
1637,41300231,Kevin Durant,0.4842105263157895,0.48325358851674616,0.701513067400275,0.3812351543942993,0.23076923076923078,0.5660377358490566,0.7096774193548387,0.7372262773722625,0.4947491248541424,0.6602809706257983,0.5238095238095238,0.18032786885245902,0.5765193370165745,0.375,0.38,0.474,0.14285714285714285,0.20833333333333334,0.4,0.2,0.20512820512820512,0.625,0.0,0.17391304347826086,0.12903225806451613,0.16666666666666666,0.1,0.1,0.25,0.3333333333333333,0.18888888888888888,0.4032258064516129
1638,41300157,Kevin Durant,0.6421052631578947,0.8421052631578946,0.7702888583218707,0.687648456057007,0.358974358974359,0.3018867924528302,0.5698924731182796,0.48661800486618007,0.8623103850641773,0.37547892720306514,0.42857142857142855,0.14754098360655737,0.7027624309392265,0.5,0.36,0.667,0.35714285714285715,0.20833333333333334,1.0,0.16,0.15384615384615385,0.667,0.0,0.34782608695652173,0.25806451612903225,0.08333333333333333,0.0,0.1,0.4166666666666667,0.5,0.7,0.532258064516129
1639,41300156,Kevin Durant,0.2631578947368421,0.277511961722488,0.5584594222833563,0.2541567695961995,0.28205128205128205,0.3584905660377358,0.5161290322580645,0.6009732360097323,0.9066511085180864,0.425287356321839,0.2619047619047619,0.4426229508196721,0.7046961325966851,0.4583333333333333,0.46,0.478,0.0,0.25,0.0,0.56,0.38461538461538464,0.933,0.16666666666666666,0.34782608695652173,0.3225806451612903,0.08333333333333333,0.1,0.1,0.25,0.5,0.7777777777777778,0.5806451612903226
1640,41300155,Kevin Durant,0.42105263157894735,0.32057416267942584,0.7097661623108666,0.45961995249406173,0.41025641025641024,0.6415094339622641,0.4731182795698925,0.4355231143552311,0.6861143523920653,0.4699872286079183,0.40476190476190477,0.4918032786885246,0.8577348066298343,0.4166666666666667,0.48,0.417,0.21428571428571427,0.3333333333333333,0.375,0.12,0.15384615384615385,0.5,0.25,0.21739130434782608,0.25806451612903225,0.08333333333333333,0.0,0.0,0.5,0.16666666666666666,0.4888888888888889,0.41935483870967744
1641,41300154,Kevin Durant,0.3157894736842105,0.2751196172248806,0.4016506189821182,0.3562945368171021,0.28205128205128205,0.6037735849056604,0.3870967741935484,0.2944038929440392,0.8833138856476079,0.3652618135376756,0.23809523809523808,0.6229508196721312,0.8168508287292817,0.20833333333333334,0.42,0.238,0.07142857142857142,0.2916666666666667,0.143,0.16,0.15384615384615385,0.667,0.08333333333333333,0.5217391304347826,0.41935483870967744,0.16666666666666666,0.2,0.2,0.4166666666666667,0.3333333333333333,0.4777777777777778,0.24193548387096775
1642,41300153,Kevin Durant,0.4105263157894737,0.45215311004784686,0.7248968363136177,0.29691211401425177,0.3333333333333333,0.5660377358490566,0.41935483870967744,0.35279805352798055,0.6884480746791132,0.22860791826309068,0.21428571428571427,0.45901639344262296,0.8193370165745856,0.4166666666666667,0.54,0.37,0.0,0.3333333333333333,0.0,0.4,0.3333333333333333,0.769,0.25,0.2608695652173913,0.2903225806451613,0.125,0.2,0.5,0.4166666666666667,0.16666666666666666,0.4666666666666667,0.4838709677419355
1643,41300152,Kevin Durant,0.4842105263157895,0.3373205741626792,0.8349381017881705,0.3562945368171021,0.3076923076923077,0.6037735849056604,0.5913978494623656,0.6034063260340632,0.8541423570595099,0.5108556832694765,0.6190476190476191,0.4426229508196721,0.7522099447513811,0.5,0.56,0.429,0.35714285714285715,0.5,0.417,0.28,0.20512820512820512,0.875,0.16666666666666666,0.391304347826087,0.3548387096774194,0.16666666666666666,0.0,0.2,0.08333333333333333,0.5,0.4,0.5806451612903226
1644,41300151,Kevin Durant,0.43157894736842106,0.45454545454545453,0.828060522696011,0.29691211401425177,0.358974358974359,0.6415094339622641,0.3225806451612903,0.2846715328467153,0.5110851808634772,0.23243933588761176,0.38095238095238093,0.3442622950819672,0.7151933701657458,0.5416666666666666,0.5,0.52,0.21428571428571427,0.2916666666666667,0.429,0.16,0.15384615384615385,0.667,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.2916666666666667,0.1,0.0,0.25,0.16666666666666666,0.5888888888888889,0.532258064516129
1645,21301220,Kevin Durant,0.5578947368421052,0.44258373205741625,0.6643741403026133,0.2577197149643705,0.38461538461538464,0.6037735849056604,0.5913978494623656,0.6326034063260341,0.5484247374562427,0.5376756066411239,0.38095238095238093,0.3442622950819672,0.7477900552486187,0.5833333333333334,0.6,0.467,0.07142857142857142,0.20833333333333334,0.2,0.52,0.38461538461538464,0.867,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.25,0.0,0.0,0.25,0.5,0.5111111111111111,0.6774193548387096
1646,21301210,Kevin Durant,0.4421052631578947,0.44497607655502364,0.6327372764786795,0.36817102137767216,0.28205128205128205,0.41509433962264153,0.3548387096774194,0.3819951338199511,0.7876312718786463,0.3588761174968072,0.40476190476190477,0.3770491803278688,0.7107734806629834,0.375,0.46,0.391,0.21428571428571427,0.375,0.3329999999999999,0.16,0.15384615384615385,0.667,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.25,0.1,0.1,0.5833333333333334,0.16666666666666666,0.3111111111111111,0.4032258064516129
1647,21301200,Kevin Durant,0.45263157894736844,0.6483253588516746,0.6409903713892711,0.5344418052256532,0.38461538461538464,0.5471698113207547,0.44086021505376344,0.4452554744525547,0.9381563593932322,0.31928480204342274,0.40476190476190477,0.19672131147540983,0.6966850828729281,0.5416666666666666,0.54,0.481,0.14285714285714285,0.4583333333333333,0.182,0.4,0.2564102564102564,1.0,0.0,0.17391304347826086,0.12903225806451613,0.041666666666666664,0.1,0.0,0.08333333333333333,0.16666666666666666,0.5111111111111111,0.6129032258064516
1648,21301184,Kevin Durant,0.6,0.6698564593301436,0.796423658872077,0.4572446555819477,0.5128205128205128,0.5660377358490566,0.40860215053763443,0.39172749391727485,0.7537922987164528,0.6385696040868455,0.47619047619047616,0.2459016393442623,0.5022099447513813,0.4166666666666667,0.36,0.556,0.0,0.08333333333333333,0.0,0.28,0.23076923076923078,0.778,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.20833333333333334,0.1,0.2,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.43548387096774194
1649,21301173,Kevin Durant,0.4421052631578947,0.3875598086124401,0.4745529573590096,0.35154394299287406,0.38461538461538464,0.660377358490566,0.5483870967741935,0.42822384428223836,0.7817969661610268,0.30395913154533843,0.3333333333333333,0.39344262295081966,0.6814917127071823,0.3333333333333333,0.52,0.308,0.07142857142857142,0.2916666666666667,0.143,0.4,0.28205128205128205,0.909,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.16666666666666666,0.2,0.0,0.16666666666666666,0.5,0.5333333333333333,0.43548387096774194
1650,21301160,Kevin Durant,0.3473684210526316,0.3779904306220095,0.656121045392022,0.2541567695961995,0.1282051282051282,0.5094339622641509,0.5483870967741935,0.557177615571776,0.6546091015169195,0.6960408684546617,0.4523809523809524,0.3114754098360656,0.5165745856353591,0.3333333333333333,0.26,0.615,0.14285714285714285,0.16666666666666666,0.5,0.2,0.1282051282051282,1.0,0.0,0.17391304347826086,0.12903225806451613,0.16666666666666666,0.0,0.0,0.25,0.16666666666666666,0.6,0.3709677419354839
1651,21301156,Kevin Durant,0.6631578947368421,0.7822966507177032,0.5557083906464925,0.5676959619952493,0.23076923076923078,0.3584905660377358,0.6344086021505376,0.5596107055961069,0.7817969661610268,0.3588761174968072,0.30952380952380953,0.29508196721311475,0.7151933701657458,0.5416666666666666,0.56,0.4639999999999999,0.2857142857142857,0.625,0.267,0.32,0.2564102564102564,0.8,0.16666666666666666,0.391304347826087,0.3548387096774194,0.125,0.2,0.0,0.25,0.0,0.43333333333333335,0.6129032258064516
