,GAME_ID,PLAYER_NAME,PTS_home_CarmeloAnthony,FG_PCT_home_CarmeloAnthony,FT_PCT_home_CarmeloAnthony,FG3_PCT_home_CarmeloAnthony,AST_home_CarmeloAnthony,REB_home_CarmeloAnthony,PTS_away_CarmeloAnthony,FG_PCT_away_CarmeloAnthony,FT_PCT_away_CarmeloAnthony,FG3_PCT_away_CarmeloAnthony,AST_away_CarmeloAnthony,REB_away_CarmeloAnthony,MIN_CarmeloAnthony,FGM_CarmeloAnthony,FGA_CarmeloAnthony,FG_PCT_CarmeloAnthony,FG3M_CarmeloAnthony,FG3A_CarmeloAnthony,FG3_PCT_CarmeloAnthony,FTM_CarmeloAnthony,FTA_CarmeloAnthony,FT_PCT_CarmeloAnthony,OREB_CarmeloAnthony,DREB_CarmeloAnthony,REB_CarmeloAnthony,AST_CarmeloAnthony,STL_CarmeloAnthony,BLK_CarmeloAnthony,TO_CarmeloAnthony,PF_CarmeloAnthony,PLUS_MINUS_CarmeloAnthony,PTS_CarmeloAnthony
13961,21200643,Carmelo Anthony,0.4,0.5980861244019138,0.562585969738652,0.3752969121140142,0.20512820512820512,0.32075471698113206,0.25806451612903225,0.24330900243308995,0.8483080513418904,0.18901660280970628,0.30952380952380953,0.4426229508196721,0.6392265193370166,0.375,0.56,0.321,0.0,0.25,0.0,0.28,0.20512820512820512,0.875,0.4166666666666667,0.17391304347826086,0.2903225806451613,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.24444444444444444,0.4032258064516129
13962,21200630,Carmelo Anthony,0.28421052631578947,0.36124401913875587,0.656121045392022,0.19833729216152005,0.2564102564102564,0.5471698113207547,0.3548387096774194,0.34063260340632606,0.8249708284714119,0.3652618135376756,0.19047619047619047,0.47540983606557374,0.6792817679558011,0.4583333333333333,0.56,0.3929999999999999,0.07142857142857142,0.25,0.1669999999999999,0.2,0.15384615384615385,0.833,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.125,0.2,0.0,0.16666666666666666,0.6666666666666666,0.5111111111111111,0.45161290322580644
13963,21200609,Carmelo Anthony,0.2736842105263158,0.35406698564593303,0.5144429160935351,0.339667458432304,0.15384615384615385,0.37735849056603776,0.34408602150537637,0.42092457420924567,0.6499416569428238,0.6385696040868455,0.4523809523809524,0.5245901639344263,0.7439226519337017,0.4583333333333333,0.58,0.379,0.07142857142857142,0.08333333333333333,0.5,0.24,0.15384615384615385,1.0,0.0,0.13043478260869565,0.0967741935483871,0.2916666666666667,0.0,0.1,0.16666666666666666,0.6666666666666666,0.4666666666666667,0.46774193548387094
13964,21200580,Carmelo Anthony,0.29473684210526313,0.44497607655502364,0.312242090784044,0.41923990498812347,0.358974358974359,0.3584905660377358,0.4946236559139785,0.5158150851581506,0.7736289381563594,0.4533844189016603,0.30952380952380953,0.39344262295081966,0.6679558011049723,0.3333333333333333,0.38,0.421,0.21428571428571427,0.3333333333333333,0.375,0.28,0.23076923076923078,0.778,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.0,0.2,0.4166666666666667,0.6666666666666666,0.6333333333333333,0.41935483870967744
13965,21200549,Carmelo Anthony,0.43157894736842106,0.4186602870813399,0.6698762035763411,0.4358669833729217,0.41025641025641024,0.5283018867924528,0.3333333333333333,0.3795620437956205,0.73512252042007,0.22222222222222224,0.23809523809523808,0.4426229508196721,0.6629834254143646,0.375,0.5,0.36,0.14285714285714285,0.3333333333333333,0.25,0.28,0.20512820512820512,0.875,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.125,0.1,0.1,0.16666666666666666,0.3333333333333333,0.5,0.43548387096774194
13966,21200534,Carmelo Anthony,0.4421052631578947,0.3684210526315788,0.5818431911966987,0.5938242280285035,0.23076923076923078,0.4528301886792453,0.5591397849462365,0.7980535279805351,0.690781796966161,0.5810983397190295,0.5238095238095238,0.3114754098360656,0.7527624309392265,0.5833333333333334,0.64,0.4379999999999999,0.2857142857142857,0.375,0.444,0.28,0.23076923076923078,0.778,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.20833333333333334,0.1,0.1,0.25,0.5,0.45555555555555555,0.6290322580645161
13967,21200505,Carmelo Anthony,0.3894736842105263,0.36124401913875587,0.6822558459422283,0.520190023752969,0.28205128205128205,0.4716981132075472,0.4946236559139785,0.683698296836983,0.8833138856476079,0.425287356321839,0.5238095238095238,0.26229508196721313,0.6107734806629834,0.25,0.52,0.231,0.2857142857142857,0.5,0.3329999999999999,0.16,0.1794871794871795,0.5710000000000001,0.0,0.13043478260869565,0.0967741935483871,0.20833333333333334,0.1,0.0,0.16666666666666666,0.8333333333333334,0.4777777777777778,0.3225806451612903
13968,21200490,Carmelo Anthony,0.49473684210526314,0.5382775119617224,0.6946354883081156,0.4572446555819477,0.38461538461538464,0.5283018867924528,0.6236559139784946,0.5620437956204378,0.7876312718786463,0.4648786717752235,0.47619047619047616,0.32786885245901637,0.7461325966850828,0.5833333333333334,0.58,0.483,0.2857142857142857,0.375,0.444,0.32,0.23076923076923078,0.889,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.25,0.1,0.0,0.08333333333333333,0.5,0.5555555555555556,0.6451612903225806
13969,21200476,Carmelo Anthony,0.43157894736842106,0.5239234449760765,0.484181568088033,0.5273159144893111,0.46153846153846156,0.5849056603773585,0.2903225806451613,0.2871046228710462,0.8331388564760793,0.33844189016602816,0.23809523809523808,0.2459016393442623,0.593646408839779,0.375,0.4,0.45,0.14285714285714285,0.20833333333333334,0.4,0.12,0.10256410256410256,0.75,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.125,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6555555555555556,0.3709677419354839
13970,21200459,Carmelo Anthony,0.43157894736842106,0.4114832535885167,0.656121045392022,0.32066508313539194,0.2564102564102564,0.37735849056603776,0.5268817204301075,0.6326034063260341,0.6114352392065344,0.425287356321839,0.42857142857142855,0.4426229508196721,0.6828729281767956,0.5833333333333334,0.48,0.583,0.35714285714285715,0.4583333333333333,0.455,0.48,0.358974358974359,0.857,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.16666666666666666,0.1,0.0,0.16666666666666666,0.5,0.4888888888888889,0.7258064516129032
13971,21200406,Carmelo Anthony,0.43157894736842106,0.5358851674641147,0.5557083906464925,0.28266033254156764,0.358974358974359,0.4716981132075472,0.40860215053763443,0.4403892944038932,0.4900816802800466,0.44189016602809705,0.38095238095238093,0.32786885245901637,0.717403314917127,0.5416666666666666,0.46,0.565,0.21428571428571427,0.3333333333333333,0.375,0.2,0.15384615384615385,0.833,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.125,0.0,0.0,0.25,0.6666666666666666,0.4,0.5483870967741935
13972,21200400,Carmelo Anthony,0.3684210526315789,0.4473684210526315,0.8033012379642366,0.2743467933491686,0.23076923076923078,0.33962264150943394,0.3763440860215054,0.38686131386861317,0.8704784130688448,0.40613026819923376,0.38095238095238093,0.4426229508196721,0.7251381215469613,0.4166666666666667,0.5,0.4,0.21428571428571427,0.4166666666666667,0.3,0.4,0.28205128205128205,0.909,0.0,0.30434782608695654,0.22580645161290322,0.08333333333333333,0.1,0.1,0.3333333333333333,0.8333333333333334,0.4666666666666667,0.532258064516129
13973,21200383,Carmelo Anthony,0.49473684210526314,0.38516746411483244,0.8349381017881705,0.36579572446555814,0.15384615384615385,0.4339622641509434,0.5806451612903226,0.48661800486618007,0.822637106184364,0.5670498084291189,0.42857142857142855,0.5081967213114754,0.6099447513812154,0.4166666666666667,0.5,0.4,0.07142857142857142,0.20833333333333334,0.2,0.32,0.20512820512820512,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.041666666666666664,0.3,0.1,0.08333333333333333,0.6666666666666666,0.32222222222222224,0.46774193548387094
