,GAME_ID,PLAYER_NAME,PTS_home_PauGasol,FG_PCT_home_PauGasol,FT_PCT_home_PauGasol,FG3_PCT_home_PauGasol,AST_home_PauGasol,REB_home_PauGasol,PTS_away_PauGasol,FG_PCT_away_PauGasol,FT_PCT_away_PauGasol,FG3_PCT_away_PauGasol,AST_away_PauGasol,REB_away_PauGasol,MIN_PauGasol,FGM_PauGasol,FGA_PauGasol,FG_PCT_PauGasol,FG3M_PauGasol,FG3A_PauGasol,FG3_PCT_PauGasol,FTM_PauGasol,FTA_PauGasol,FT_PCT_PauGasol,OREB_PauGasol,DREB_PauGasol,REB_PauGasol,AST_PauGasol,STL_PauGasol,BLK_PauGasol,TO_PauGasol,PF_PauGasol,PLUS_MINUS_PauGasol,PTS_PauGasol
13067,21700722,Pau Gasol,0.2,0.34210526315789475,0.7702888583218707,0.14845605700712589,0.3076923076923077,0.3584905660377358,0.44086021505376344,0.5717761557177615,0.6114352392065344,0.5478927203065135,0.4523809523809524,0.4918032786885246,0.29806629834254145,0.125,0.18,0.3329999999999999,0.0,0.041666666666666664,0.0,0.2,0.15384615384615385,0.833,0.0,0.17391304347826086,0.12903225806451613,0.0,0.0,0.0,0.0,0.16666666666666666,0.2777777777777778,0.1774193548387097
13068,21700707,Pau Gasol,0.2736842105263158,0.42344497607655496,0.7056396148555707,0.13182897862232779,0.28205128205128205,0.4528301886792453,0.5591397849462365,0.5279805352798052,0.8599766627771295,0.5325670498084292,0.5952380952380952,0.4098360655737705,0.5549723756906078,0.16666666666666666,0.18,0.444,0.0,0.0,0.0,0.24,0.20512820512820512,0.75,0.3333333333333333,0.4782608695652174,0.4838709677419355,0.375,0.0,0.0,0.16666666666666666,0.5,0.6555555555555556,0.22580645161290322
13069,21700686,Pau Gasol,0.28421052631578947,0.4066985645933016,0.42640990371389265,0.3147268408551069,0.41025641025641024,0.5471698113207547,0.40860215053763443,0.4720194647201946,0.9311551925320887,0.2694763729246488,0.23809523809523808,0.3442622950819672,0.5149171270718231,0.25,0.16,0.75,0.0,0.08333333333333333,0.0,0.08,0.07692307692307693,0.667,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.16666666666666666,0.0,0.3,0.16666666666666666,0.3333333333333333,0.45555555555555555,0.22580645161290322
13070,21700667,Pau Gasol,0.28421052631578947,0.34210526315789475,0.5089408528198074,0.4109263657957244,0.20512820512820512,0.6226415094339622,0.2903225806451613,0.23114355231143557,0.7666277712952159,0.31928480204342274,0.3333333333333333,0.5901639344262295,0.5646408839779006,0.25,0.22,0.545,0.0,0.0,0.0,0.12,0.10256410256410256,0.75,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.125,0.1,0.0,0.16666666666666666,0.3333333333333333,0.37777777777777777,0.24193548387096775
13071,21700655,Pau Gasol,0.37894736842105264,0.39473684210526305,0.5419532324621733,0.4287410926365795,0.38461538461538464,0.5660377358490566,0.4731182795698925,0.4111922141119221,0.6989498249708285,0.6053639846743295,0.47619047619047616,0.36065573770491804,0.4900552486187845,0.20833333333333334,0.16,0.625,0.07142857142857142,0.041666666666666664,1.0,0.08,0.10256410256410256,0.5,0.08333333333333333,0.4782608695652174,0.3870967741935484,0.2916666666666667,0.0,0.0,0.08333333333333333,0.16666666666666666,0.43333333333333335,0.20967741935483872
13072,21700641,Pau Gasol,0.45263157894736844,0.49760765550239233,0.9023383768913343,0.4275534441805225,0.38461538461538464,0.6226415094339622,0.46236559139784944,0.4355231143552311,0.8249708284714119,0.4648786717752235,0.47619047619047616,0.2786885245901639,0.3511049723756906,0.08333333333333333,0.12,0.3329999999999999,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.16666666666666666,0.0,0.2,0.25,0.16666666666666666,0.5222222222222223,0.0967741935483871
13073,21700633,Pau Gasol,0.5578947368421052,0.6267942583732057,0.8473177441540578,0.6163895486935866,0.38461538461538464,0.49056603773584906,0.25806451612903225,0.25060827250608264,0.8623103850641773,0.31928480204342274,0.3333333333333333,0.3442622950819672,0.3361878453038674,0.125,0.18,0.3329999999999999,0.07142857142857142,0.041666666666666664,1.0,0.08,0.05128205128205128,1.0,0.0,0.21739130434782608,0.16129032258064516,0.041666666666666664,0.1,0.0,0.08333333333333333,0.3333333333333333,0.6111111111111112,0.14516129032258066
13074,21700617,Pau Gasol,0.35789473684210527,0.3755980861244018,0.40990371389270985,0.4061757719714964,0.358974358974359,0.5660377358490566,0.26881720430107525,0.39416058394160575,0.6884480746791132,0.5108556832694765,0.40476190476190477,0.4098360655737705,0.6088397790055249,0.16666666666666666,0.28,0.286,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.43478260869565216,0.3870967741935484,0.20833333333333334,0.0,0.3,0.25,0.3333333333333333,0.2777777777777778,0.14516129032258066
13075,21700596,Pau Gasol,0.43157894736842106,0.5526315789473684,0.656121045392022,0.4133016627078384,0.28205128205128205,0.5283018867924528,0.5483870967741935,0.5912408759124087,0.5507584597432905,0.5402298850574713,0.4523809523809524,0.2786885245901639,0.3980662983425414,0.041666666666666664,0.16,0.125,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.2903225806451613,0.08333333333333333,0.1,0.0,0.0,0.3333333333333333,0.5333333333333333,0.03225806451612903
13076,21700589,Pau Gasol,0.5473684210526316,0.6339712918660286,0.5873452544704263,0.4133016627078384,0.28205128205128205,0.39622641509433965,0.5806451612903226,0.6034063260340632,0.6861143523920653,0.6104725415070243,0.5238095238095238,0.36065573770491804,0.46519337016574586,0.25,0.22,0.545,0.07142857142857142,0.08333333333333333,0.5,0.12,0.1282051282051282,0.6,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.20833333333333334,0.0,0.2,0.16666666666666666,0.0,0.5222222222222223,0.25806451612903225
