,GAME_ID,PLAYER_NAME,PTS_home_KyrieIrving,FG_PCT_home_KyrieIrving,FT_PCT_home_KyrieIrving,FG3_PCT_home_KyrieIrving,AST_home_KyrieIrving,REB_home_KyrieIrving,PTS_away_KyrieIrving,FG_PCT_away_KyrieIrving,FT_PCT_away_KyrieIrving,FG3_PCT_away_KyrieIrving,AST_away_KyrieIrving,REB_away_KyrieIrving,MIN_KyrieIrving,FGM_KyrieIrving,FGA_KyrieIrving,FG_PCT_KyrieIrving,FG3M_KyrieIrving,FG3A_KyrieIrving,FG3_PCT_KyrieIrving,FTM_KyrieIrving,FTA_KyrieIrving,FT_PCT_KyrieIrving,OREB_KyrieIrving,DREB_KyrieIrving,REB_KyrieIrving,AST_KyrieIrving,STL_KyrieIrving,BLK_KyrieIrving,TO_KyrieIrving,PF_KyrieIrving,PLUS_MINUS_KyrieIrving,PTS_KyrieIrving
9374,21400766,Kyrie Irving,0.6421052631578947,0.6985645933014352,0.4497936726272352,0.6472684085510688,0.5897435897435898,0.5471698113207547,0.5268817204301075,0.39902676399026754,0.8156359393232206,0.3882503192848021,0.42857142857142855,0.4262295081967213,0.5281767955801104,0.4166666666666667,0.28,0.7140000000000001,0.35714285714285715,0.3333333333333333,0.625,0.12,0.10256410256410256,0.75,0.0,0.17391304347826086,0.12903225806451613,0.4166666666666667,0.1,0.0,0.08333333333333333,0.6666666666666666,0.7555555555555555,0.45161290322580644
9375,21400747,Kyrie Irving,0.4631578947368421,0.504784688995215,0.7359009628610728,0.45249406175771967,0.46153846153846156,0.4528301886792453,0.46236559139784944,0.49391727493917276,0.6114352392065344,0.40102171136653897,0.3333333333333333,0.3770491803278688,0.651657458563536,0.5416666666666666,0.52,0.5,0.21428571428571427,0.375,0.3329999999999999,0.0,0.0,0.0,0.25,0.043478260869565216,0.12903225806451613,0.20833333333333334,0.1,0.0,0.16666666666666666,0.8333333333333334,0.4222222222222222,0.46774193548387094
9376,21400743,Kyrie Irving,0.4842105263157895,0.416267942583732,0.7180192572214581,0.3171021377672209,0.38461538461538464,0.660377358490566,0.40860215053763443,0.4184914841849148,0.5915985997666278,0.28991060025542775,0.47619047619047616,0.3770491803278688,0.5298342541436464,0.041666666666666664,0.1,0.2,0.07142857142857142,0.125,0.3329999999999999,0.28,0.1794871794871795,1.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.16666666666666666,0.0,0.0,0.08333333333333333,0.5,0.7666666666666667,0.16129032258064516
9377,21400718,Kyrie Irving,0.4,0.4593301435406698,0.562585969738652,0.5273159144893111,0.358974358974359,0.49056603773584906,0.3010752688172043,0.367396593673966,0.6662777129521588,0.4648786717752235,0.4523809523809524,0.2786885245901639,0.6461325966850828,0.375,0.32,0.563,0.21428571428571427,0.3333333333333333,0.375,0.12,0.10256410256410256,0.75,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.20833333333333334,0.0,0.0,0.4166666666666667,0.16666666666666666,0.7222222222222222,0.3870967741935484
9378,21400711,Kyrie Irving,0.3263157894736842,0.3779904306220095,0.672627235213205,0.5486935866983372,0.28205128205128205,0.33962264150943394,0.5376344086021505,0.5766423357664233,0.5705950991831972,0.3997445721583653,0.2857142857142857,0.5245901639344263,0.5400552486187845,0.16666666666666666,0.32,0.25,0.14285714285714285,0.3333333333333333,0.25,0.08,0.07692307692307693,0.667,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.16666666666666666,0.2,0.0,0.25,0.3333333333333333,0.5555555555555556,0.1935483870967742
9379,21400700,Kyrie Irving,0.4421052631578947,0.5215311004784687,0.49931224209078406,0.4216152019002375,0.358974358974359,0.5094339622641509,0.3655913978494624,0.2700729927007299,0.8179696616102685,0.2132822477650063,0.2619047619047619,0.4918032786885246,0.525414364640884,0.3333333333333333,0.26,0.615,0.21428571428571427,0.25,0.5,0.08,0.10256410256410256,0.5,0.0,0.13043478260869565,0.0967741935483871,0.25,0.0,0.0,0.25,0.0,0.7,0.3387096774193548
9380,21400681,Kyrie Irving,0.42105263157894735,0.34210526315789475,0.8473177441540578,0.4809976247030879,0.20512820512820512,0.5471698113207547,0.40860215053763443,0.46715328467153255,0.7946324387397901,0.41251596424010206,0.3333333333333333,0.3114754098360656,0.6395027624309393,0.7083333333333334,0.72,0.472,0.7857142857142857,0.7916666666666666,0.579,0.4,0.2564102564102564,1.0,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.20833333333333334,0.2,0.0,0.25,0.0,0.6111111111111112,0.8870967741935484
9381,21400676,Kyrie Irving,0.37894736842105264,0.39473684210526305,0.6409903713892711,0.39548693586698325,0.3333333333333333,0.6415094339622641,0.5053763440860215,0.42092457420924567,0.9311551925320887,0.33844189016602816,0.35714285714285715,0.4426229508196721,0.6947513812154695,0.5416666666666666,0.46,0.565,0.42857142857142855,0.4166666666666667,0.6,0.24,0.15384615384615385,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.25,0.3,0.1,0.25,0.3333333333333333,0.5666666666666667,0.6129032258064516
9382,21400658,Kyrie Irving,0.5157894736842106,0.43540669856459324,0.5735900962861072,0.5273159144893111,0.23076923076923078,0.5849056603773585,0.45161290322580644,0.36009732360097296,0.7409568261376897,0.425287356321839,0.5238095238095238,0.36065573770491804,0.6845303867403314,0.375,0.42,0.429,0.21428571428571427,0.2916666666666667,0.429,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.25,0.2,0.0,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.3387096774193548
9383,21400643,Kyrie Irving,0.7368421052631579,0.6220095693779903,0.7056396148555707,0.6365795724465558,0.5384615384615384,0.7358490566037735,0.3655913978494624,0.384428223844282,0.6114352392065344,0.15964240102171137,0.5476190476190477,0.36065573770491804,0.4607734806629834,0.2916666666666667,0.24,0.583,0.21428571428571427,0.16666666666666666,0.75,0.04,0.05128205128205128,0.5,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.08333333333333333,0.1,0.1,0.08333333333333333,0.3333333333333333,0.8,0.2903225806451613
9384,21400626,Kyrie Irving,0.49473684210526314,0.6267942583732057,0.5598349381017882,0.24703087885985744,0.41025641025641024,0.5283018867924528,0.3870967741935484,0.4160583941605839,0.7409568261376897,0.4648786717752235,0.47619047619047616,0.36065573770491804,0.6093922651933701,0.3333333333333333,0.26,0.615,0.14285714285714285,0.125,0.667,0.0,0.02564102564102564,0.0,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.6555555555555556,0.2903225806451613
9385,21400620,Kyrie Irving,0.5157894736842106,0.47607655502392343,0.6148555708390646,0.5273159144893111,0.3076923076923077,0.6981132075471698,0.40860215053763443,0.31386861313868614,0.7817969661610268,0.6385696040868455,0.19047619047619047,0.32786885245901637,0.6723756906077348,0.2916666666666667,0.32,0.4379999999999999,0.07142857142857142,0.08333333333333333,0.5,0.12,0.10256410256410256,0.75,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.5,0.0,0.2,0.08333333333333333,0.16666666666666666,0.6444444444444445,0.2903225806451613
9386,21400599,Kyrie Irving,0.6526315789473685,0.5167464114832535,0.5790921595598351,0.4097387173396674,0.46153846153846156,0.49056603773584906,0.7526881720430108,0.749391727493917,0.7362893815635939,0.5555555555555556,0.4523809523809524,0.39344262295081966,0.680939226519337,0.5,0.36,0.667,0.35714285714285715,0.2916666666666667,0.7140000000000001,0.32,0.23076923076923078,0.889,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.20833333333333334,0.3,0.1,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.5967741935483871
9387,21400586,Kyrie Irving,0.45263157894736844,0.6124401913875598,0.5818431911966987,0.39548693586698325,0.46153846153846156,0.33962264150943394,0.5698924731182796,0.5547445255474451,0.67561260210035,0.3831417624521073,0.23809523809523808,0.29508196721311475,0.6154696132596684,0.375,0.32,0.563,0.0,0.16666666666666666,0.0,0.16,0.10256410256410256,1.0,0.16666666666666666,0.0,0.06451612903225806,0.125,0.2,0.0,0.4166666666666667,0.3333333333333333,0.45555555555555555,0.3548387096774194
9388,21400570,Kyrie Irving,0.5052631578947369,0.6435406698564593,0.6437414030261348,0.41567695961995244,0.38461538461538464,0.32075471698113206,0.4731182795698925,0.46958637469586373,0.7082847141190198,0.47381864623243936,0.2857142857142857,0.36065573770491804,0.7298342541436463,0.16666666666666666,0.28,0.286,0.07142857142857142,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.25,0.1,0.0,0.6666666666666666,0.16666666666666666,0.4,0.14516129032258066
9389,21400561,Kyrie Irving,0.4631578947368421,0.5526315789473684,0.6767537826685007,0.41923990498812347,0.3076923076923077,0.5283018867924528,0.3010752688172043,0.43065693430656926,0.5134189031505251,0.4393358876117497,0.3333333333333333,0.3442622950819672,0.5972375690607734,0.2916666666666667,0.36,0.389,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.12,0.10256410256410256,0.75,0.0,0.13043478260869565,0.0967741935483871,0.2916666666666667,0.0,0.1,0.25,0.5,0.2777777777777778,0.3387096774193548
9390,21400547,Kyrie Irving,0.5578947368421052,0.5813397129186603,0.9188445667125171,0.39548693586698325,0.6923076923076923,0.5094339622641509,0.40860215053763443,0.39172749391727485,0.6954492415402568,0.3882503192848021,0.21428571428571427,0.4098360655737705,0.6726519337016574,0.375,0.46,0.391,0.14285714285714285,0.16666666666666666,0.5,0.12,0.10256410256410256,0.75,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.20833333333333334,0.3,0.0,0.16666666666666666,0.16666666666666666,0.4111111111111111,0.3709677419354839
9391,21400523,Kyrie Irving,0.35789473684210527,0.3779904306220095,0.7097661623108666,0.4097387173396674,0.20512820512820512,0.37735849056603776,0.5268817204301075,0.5036496350364961,0.5624270711785297,0.45083014048531295,0.5238095238095238,0.4918032786885246,0.6812154696132596,0.625,0.52,0.5770000000000001,0.2857142857142857,0.3333333333333333,0.5,0.16,0.10256410256410256,1.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.125,0.1,0.0,0.3333333333333333,0.16666666666666666,0.36666666666666664,0.6129032258064516
