,GAME_ID,PLAYER_NAME,PTS_home_TimDuncan,FG_PCT_home_TimDuncan,FT_PCT_home_TimDuncan,FG3_PCT_home_TimDuncan,AST_home_TimDuncan,REB_home_TimDuncan,PTS_away_TimDuncan,FG_PCT_away_TimDuncan,FT_PCT_away_TimDuncan,FG3_PCT_away_TimDuncan,AST_away_TimDuncan,REB_away_TimDuncan,MIN_TimDuncan,FGM_TimDuncan,FGA_TimDuncan,FG_PCT_TimDuncan,FG3M_TimDuncan,FG3A_TimDuncan,FG3_PCT_TimDuncan,FTM_TimDuncan,FTA_TimDuncan,FT_PCT_TimDuncan,OREB_TimDuncan,DREB_TimDuncan,REB_TimDuncan,AST_TimDuncan,STL_TimDuncan,BLK_TimDuncan,TO_TimDuncan,PF_TimDuncan,PLUS_MINUS_TimDuncan,PTS_TimDuncan
6215,21300715,Tim Duncan,0.37894736842105264,0.47607655502392343,0.7936726272352131,0.509501187648456,0.20512820512820512,0.5094339622641509,0.4946236559139785,0.5425790754257906,0.8133022170361727,0.35504469987228615,0.38095238095238093,0.22950819672131148,0.4781767955801105,0.4166666666666667,0.4,0.5,0.0,0.0,0.0,0.04,0.07692307692307693,0.3329999999999999,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.08333333333333333,0.1,0.6,0.3333333333333333,0.3333333333333333,0.36666666666666664,0.3387096774193548
6216,21300704,Tim Duncan,0.37894736842105264,0.533492822966507,0.5240715268225585,0.3242280285035629,0.38461538461538464,0.4716981132075472,0.3978494623655914,0.39902676399026754,0.7666277712952159,0.4559386973180077,0.2619047619047619,0.3770491803278688,0.5453038674033148,0.3333333333333333,0.26,0.615,0.0,0.0,0.0,0.28,0.3076923076923077,0.583,0.3333333333333333,0.5652173913043478,0.5483870967741935,0.20833333333333334,0.0,0.2,0.08333333333333333,0.0,0.5222222222222223,0.3709677419354839
6217,21300683,Tim Duncan,0.28421052631578947,0.49760765550239233,0.9147180192572214,0.4572446555819477,0.20512820512820512,0.2641509433962264,0.43010752688172044,0.48661800486618007,0.7467911318553091,0.425287356321839,0.40476190476190477,0.3114754098360656,0.5870165745856353,0.2916666666666667,0.28,0.5,0.0,0.0,0.0,0.12,0.10256410256410256,0.75,0.25,0.391304347826087,0.3870967741935484,0.041666666666666664,0.1,0.1,0.3333333333333333,0.16666666666666666,0.24444444444444444,0.27419354838709675
6218,21300671,Tim Duncan,0.4,0.4377990430622009,0.3851444291609352,0.33016627078384797,0.2564102564102564,0.7169811320754716,0.3655913978494624,0.4403892944038932,0.6114352392065344,0.33333333333333337,0.4523809523809524,0.3114754098360656,0.5011049723756906,0.25,0.2,0.6,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.5,0.34782608695652173,0.45161290322580644,0.08333333333333333,0.1,0.4,0.25,0.8333333333333334,0.5,0.1935483870967742
6219,21300654,Tim Duncan,0.5684210526315789,0.7751196172248802,0.9312242090784043,0.49999999999999994,0.5128205128205128,0.37735849056603776,0.4838709677419355,0.6180048661800486,0.7969661610268377,0.3486590038314177,0.47619047619047616,0.13114754098360656,0.4046961325966851,0.375,0.26,0.6920000000000001,0.0,0.041666666666666664,0.0,0.2,0.1282051282051282,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.0,0.2,0.1,0.08333333333333333,0.5,0.25555555555555554,0.3709677419354839
6220,21300635,Tim Duncan,0.21052631578947367,0.2990430622009569,0.5928473177441541,0.18289786223277907,0.2564102564102564,0.3584905660377358,0.5268817204301075,0.5888077858880778,0.6569428238039673,0.7803320561941253,0.5238095238095238,0.5573770491803278,0.4472375690607735,0.2916666666666667,0.28,0.5,0.0,0.0,0.0,0.12,0.15384615384615385,0.5,0.3333333333333333,0.5217391304347826,0.5161290322580645,0.08333333333333333,0.0,0.4,0.25,0.16666666666666666,0.7111111111111111,0.27419354838709675
6221,21300630,Tim Duncan,0.4842105263157895,0.6602870813397127,0.562585969738652,0.5403800475059382,0.4358974358974359,0.24528301886792453,0.5913978494623656,0.7201946472019465,0.6359393232205367,0.7100893997445723,0.40476190476190477,0.29508196721311475,0.5519337016574585,0.25,0.2,0.6,0.0,0.0,0.0,0.08,0.15384615384615385,0.3329999999999999,0.25,0.43478260869565216,0.41935483870967744,0.125,0.2,0.1,0.16666666666666666,0.0,0.36666666666666664,0.22580645161290322
6222,21300604,Tim Duncan,0.5368421052631579,0.7392344497607656,0.4759284731774415,0.7256532066508312,0.5128205128205128,0.7169811320754716,0.27956989247311825,0.31386861313868614,0.5192532088681446,0.3652618135376756,0.35714285714285715,0.2786885245901639,0.45994475138121543,0.16666666666666666,0.14,0.5710000000000001,0.0,0.0,0.0,0.12,0.1794871794871795,0.429,0.08333333333333333,0.5217391304347826,0.41935483870967744,0.08333333333333333,0.0,0.3,0.0,0.16666666666666666,0.6333333333333333,0.1774193548387097
6223,21300589,Tim Duncan,0.43157894736842106,0.4665071770334928,0.7248968363136177,0.4750593824228028,0.3333333333333333,0.4528301886792453,0.5698924731182796,0.5620437956204378,0.941656942823804,0.6385696040868455,0.40476190476190477,0.4426229508196721,0.593646408839779,0.25,0.32,0.375,0.0,0.0,0.0,0.04,0.07692307692307693,0.3329999999999999,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.125,0.0,0.2,0.25,0.3333333333333333,0.4,0.20967741935483872
6224,21300573,Tim Duncan,0.5263157894736842,0.672248803827751,0.8473177441540578,0.520190023752969,0.5384615384615384,0.32075471698113206,0.5268817204301075,0.6034063260340632,0.6312718786464411,0.6385696040868455,0.4523809523809524,0.3770491803278688,0.39364640883977897,0.2916666666666667,0.2,0.7,0.0,0.0,0.0,0.04,0.02564102564102564,1.0,0.0,0.34782608695652173,0.25806451612903225,0.16666666666666666,0.0,0.3,0.08333333333333333,0.16666666666666666,0.6777777777777778,0.24193548387096775
6225,21300559,Tim Duncan,0.37894736842105264,0.4306220095693782,0.5955983493810179,0.7553444180522565,0.28205128205128205,0.4528301886792453,0.4838709677419355,0.6715328467153284,0.8121353558926488,0.5325670498084292,0.35714285714285715,0.3442622950819672,0.4325966850828729,0.2916666666666667,0.28,0.5,0.0,0.0,0.0,0.16,0.1794871794871795,0.5710000000000001,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.08333333333333333,0.0,0.0,0.25,1.0,0.5444444444444444,0.2903225806451613
6226,21300554,Tim Duncan,0.47368421052631576,0.7440191387559807,0.7056396148555707,0.8218527315914489,0.5897435897435898,0.5471698113207547,0.3225806451612903,0.2652068126520681,0.8051341890315052,0.37547892720306514,0.30952380952380953,0.32786885245901637,0.4607734806629834,0.20833333333333334,0.18,0.556,0.0,0.0,0.0,0.2,0.15384615384615385,0.833,0.0,0.34782608695652173,0.25806451612903225,0.20833333333333334,0.0,0.4,0.25,0.0,0.6666666666666666,0.24193548387096775
