,GAME_ID,PLAYER_NAME,PTS_home_JimmyButler,FG_PCT_home_JimmyButler,FT_PCT_home_JimmyButler,FG3_PCT_home_JimmyButler,AST_home_JimmyButler,REB_home_JimmyButler,PTS_away_JimmyButler,FG_PCT_away_JimmyButler,FT_PCT_away_JimmyButler,FG3_PCT_away_JimmyButler,AST_away_JimmyButler,REB_away_JimmyButler,MIN_JimmyButler,FGM_JimmyButler,FGA_JimmyButler,FG_PCT_JimmyButler,FG3M_JimmyButler,FG3A_JimmyButler,FG3_PCT_JimmyButler,FTM_JimmyButler,FTA_JimmyButler,FT_PCT_JimmyButler,OREB_JimmyButler,DREB_JimmyButler,REB_JimmyButler,AST_JimmyButler,STL_JimmyButler,BLK_JimmyButler,TO_JimmyButler,PF_JimmyButler,PLUS_MINUS_JimmyButler,PTS_JimmyButler
10760,21201174,Jimmy Butler,0.6210526315789474,0.4569377990430619,0.7400275103163686,0.4394299287410926,0.38461538461538464,0.6792452830188679,0.5913978494623656,0.384428223844282,0.73512252042007,0.425287356321839,0.3333333333333333,0.5245901639344263,0.8334254143646408,0.375,0.3,0.6,0.14285714285714285,0.125,0.667,0.08,0.1282051282051282,0.4,0.5833333333333334,0.30434782608695654,0.45161290322580644,0.08333333333333333,0.3,0.3,0.0,0.6666666666666666,0.4888888888888889,0.3548387096774194
10761,21201158,Jimmy Butler,0.4105263157894737,0.41387559808612434,0.5873452544704263,0.6983372921615201,0.41025641025641024,0.4339622641509434,0.4838709677419355,0.6520681265206812,0.8051341890315052,0.4968071519795658,0.42857142857142855,0.21311475409836064,0.7955801104972375,0.4166666666666667,0.24,0.833,0.21428571428571427,0.125,1.0,0.2,0.15384615384615385,0.833,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.08333333333333333,0.2,0.0,0.16666666666666666,0.5,0.4444444444444444,0.45161290322580644
10762,21201150,Jimmy Butler,0.42105263157894735,0.6626794258373205,0.5955983493810179,0.5938242280285035,0.4358974358974359,0.4339622641509434,0.3118279569892473,0.5012165450121655,0.5799299883313885,0.25542784163473825,0.38095238095238093,0.21311475409836064,0.7444751381215469,0.20833333333333334,0.16,0.625,0.14285714285714285,0.08333333333333333,1.0,0.08,0.10256410256410256,0.5,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.08333333333333333,0.1,0.1,0.08333333333333333,0.0,0.32222222222222224,0.22580645161290322
10763,21201131,Jimmy Butler,0.29473684210526313,0.3468899521531101,0.9023383768913343,0.4750593824228028,0.28205128205128205,0.37735849056603776,0.3225806451612903,0.4355231143552311,0.7946324387397901,0.5108556832694765,0.3333333333333333,0.4098360655737705,0.7069060773480662,0.20833333333333334,0.26,0.385,0.0,0.08333333333333333,0.0,0.08,0.05128205128205128,1.0,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.041666666666666664,0.2,0.0,0.0,0.0,0.43333333333333335,0.1935483870967742
10764,21201123,Jimmy Butler,0.3263157894736842,0.44497607655502364,0.6795048143053645,0.4572446555819477,0.23076923076923078,0.24528301886792453,0.3870967741935484,0.5279805352798052,0.5705950991831972,0.4648786717752235,0.40476190476190477,0.4262295081967213,0.7132596685082873,0.2916666666666667,0.3,0.467,0.07142857142857142,0.08333333333333333,0.5,0.04,0.05128205128205128,0.5,0.16666666666666666,0.34782608695652173,0.3225806451612903,0.125,0.2,0.1,0.4166666666666667,0.3333333333333333,0.5555555555555556,0.25806451612903225
10765,21201108,Jimmy Butler,0.3263157894736842,0.3971291866028707,0.5763411279229712,0.5486935866983372,0.358974358974359,0.6415094339622641,0.3225806451612903,0.35766423357664207,0.6359393232205367,0.277139208173691,0.40476190476190477,0.4098360655737705,0.6922651933701657,0.16666666666666666,0.26,0.308,0.14285714285714285,0.25,0.3329999999999999,0.12,0.15384615384615385,0.5,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.16666666666666666,0.2,0.1,0.08333333333333333,0.3333333333333333,0.43333333333333335,0.20967741935483872
10766,21201097,Jimmy Butler,0.37894736842105264,0.33014354066985646,0.5529573590096286,0.4133016627078384,0.28205128205128205,0.37735849056603776,0.40860215053763443,0.6180048661800486,0.6289381563593933,0.5593869731800766,0.42857142857142855,0.4098360655737705,0.6414364640883978,0.16666666666666666,0.14,0.5710000000000001,0.07142857142857142,0.08333333333333333,0.5,0.28,0.23076923076923078,0.778,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.041666666666666664,0.5,0.1,0.08333333333333333,0.6666666666666666,0.4444444444444444,0.25806451612903225
10767,21201085,Jimmy Butler,0.43157894736842106,0.5956937799043062,0.6946354883081156,0.39548693586698325,0.41025641025641024,0.41509433962264153,0.45161290322580644,0.557177615571776,0.4819136522753793,0.7292464878671777,0.47619047619047616,0.3114754098360656,0.7350828729281768,0.041666666666666664,0.16,0.125,0.0,0.125,0.0,0.08,0.10256410256410256,0.5,0.25,0.13043478260869565,0.1935483870967742,0.20833333333333334,0.0,0.1,0.16666666666666666,0.16666666666666666,0.4,0.06451612903225806
10768,21201062,Jimmy Butler,0.4421052631578947,0.5119617224880382,0.6176066024759285,0.43230403800475053,0.48717948717948717,0.49056603773584906,0.44086021505376344,0.5717761557177615,0.6452742123687281,0.44699872286079184,0.2619047619047619,0.18032786885245902,0.719060773480663,0.25,0.2,0.6,0.14285714285714285,0.16666666666666666,0.5,0.12,0.1282051282051282,0.6,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.16666666666666666,0.2,0.0,0.4166666666666667,0.5,0.5444444444444444,0.27419354838709675
10769,21201044,Jimmy Butler,0.4,0.5813397129186603,0.5653370013755159,0.5938242280285035,0.48717948717948717,0.2830188679245283,0.5161290322580645,0.5231143552311436,0.6569428238039673,0.4916985951468711,0.5,0.5245901639344263,0.7256906077348065,0.20833333333333334,0.22,0.455,0.14285714285714285,0.08333333333333333,1.0,0.32,0.23076923076923078,0.889,0.25,0.2608695652173913,0.2903225806451613,0.08333333333333333,0.3,0.1,0.0,0.3333333333333333,0.5555555555555556,0.3225806451612903
10770,21201035,Jimmy Butler,0.29473684210526313,0.4186602870813399,0.49931224209078406,0.3242280285035629,0.3333333333333333,0.5471698113207547,0.3010752688172043,0.33819951338199516,0.7572928821470245,0.4559386973180077,0.21428571428571427,0.3770491803278688,0.3378453038674033,0.041666666666666664,0.08,0.25,0.07142857142857142,0.041666666666666664,1.0,0.0,0.0,0.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.041666666666666664,0.0,0.1,0.08333333333333333,0.16666666666666666,0.5,0.04838709677419355
10771,21201019,Jimmy Butler,0.3157894736842105,0.43301435406698535,0.49931224209078406,0.339667458432304,0.5641025641025641,0.4528301886792453,0.46236559139784944,0.5888077858880778,0.6499416569428238,0.6079182630906769,0.35714285714285715,0.4098360655737705,0.4522099447513812,0.16666666666666666,0.14,0.5710000000000001,0.07142857142857142,0.08333333333333333,0.5,0.12,0.1282051282051282,0.6,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.08333333333333333,0.1,0.1,0.0,0.3333333333333333,0.4777777777777778,0.1935483870967742
10772,21200999,Jimmy Butler,0.6210526315789474,0.5574162679425837,0.7826685006877581,0.45249406175771967,0.5384615384615384,0.4716981132075472,0.6774193548387096,0.5206812652068127,0.6977829638273045,0.44699872286079184,0.5238095238095238,0.5409836065573771,0.5372928176795579,0.16666666666666666,0.14,0.5710000000000001,0.07142857142857142,0.08333333333333333,0.5,0.24,0.20512820512820512,0.75,0.3333333333333333,0.13043478260869565,0.22580645161290322,0.16666666666666666,0.1,0.3,0.0,0.3333333333333333,0.4777777777777778,0.24193548387096775
10773,21200978,Jimmy Butler,0.37894736842105264,0.45454545454545453,0.7248968363136177,0.2541567695961995,0.20512820512820512,0.32075471698113206,0.6129032258064516,0.6618004866180048,0.8413068844807469,0.6385696040868455,0.5714285714285714,0.3770491803278688,0.5146408839779005,0.125,0.14,0.429,0.0,0.0,0.0,0.12,0.07692307692307693,1.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.45555555555555555,0.14516129032258066
10774,21200963,Jimmy Butler,0.6526315789473685,0.6818181818181819,0.7881705639614855,0.4643705463182898,0.23076923076923078,0.4339622641509434,0.24731182795698925,0.34063260340632606,0.8448074679113186,0.12132822477650065,0.35714285714285715,0.3114754098360656,0.3792817679558011,0.08333333333333333,0.2,0.2,0.0,0.125,0.0,0.08,0.05128205128205128,1.0,0.16666666666666666,0.0,0.06451612903225806,0.041666666666666664,0.0,0.0,0.0,0.0,0.34444444444444444,0.0967741935483871
10775,21200935,Jimmy Butler,0.3263157894736842,0.4688995215311002,0.312242090784044,0.22802850356294535,0.3333333333333333,0.6226415094339622,0.26881720430107525,0.3041362530413625,0.9031505250875146,0.31928480204342274,0.30952380952380953,0.4262295081967213,0.3961325966850828,0.08333333333333333,0.16,0.25,0.07142857142857142,0.125,0.3329999999999999,0.0,0.0,0.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.041666666666666664,0.0,0.0,0.0,0.0,0.5,0.08064516129032258
10776,21200922,Jimmy Butler,0.3157894736842105,0.27033492822966504,0.7702888583218707,0.2790973871733966,0.28205128205128205,0.6226415094339622,0.34408602150537637,0.51338199513382,0.6114352392065344,0.25542784163473825,0.3333333333333333,0.4262295081967213,0.3610497237569061,0.0,0.04,0.0,0.0,0.041666666666666664,0.0,0.04,0.05128205128205128,0.5,0.0,0.13043478260869565,0.0967741935483871,0.08333333333333333,0.1,0.0,0.0,0.16666666666666666,0.4444444444444444,0.016129032258064516
10777,21200909,Jimmy Butler,0.4421052631578947,0.6794258373205742,0.6176066024759285,0.6781472684085511,0.358974358974359,0.5660377358490566,0.2903225806451613,0.2944038929440392,1.0,0.574712643678161,0.4523809523809524,0.3442622950819672,0.43453038674033145,0.041666666666666664,0.08,0.25,0.07142857142857142,0.08333333333333333,0.5,0.08,0.05128205128205128,1.0,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.08333333333333333,0.3,0.0,0.0,0.16666666666666666,0.4222222222222222,0.08064516129032258
10778,21200887,Jimmy Butler,0.4,0.49760765550239233,0.6671251719394773,0.5486935866983372,0.28205128205128205,0.4716981132075472,0.3870967741935484,0.45255474452554767,0.7409568261376897,0.5376756066411239,0.5,0.22950819672131148,0.5165745856353591,0.25,0.22,0.545,0.21428571428571427,0.20833333333333334,0.6,0.2,0.15384615384615385,0.833,0.25,0.043478260869565216,0.12903225806451613,0.041666666666666664,0.2,0.0,0.08333333333333333,0.3333333333333333,0.5222222222222223,0.3225806451612903
10779,21200877,Jimmy Butler,0.3894736842105263,0.631578947368421,1.0,0.4750593824228028,0.4358974358974359,0.32075471698113206,0.3118279569892473,0.4817518248175182,0.6452742123687281,0.425287356321839,0.35714285714285715,0.22950819672131148,0.3787292817679558,0.16666666666666666,0.14,0.5710000000000001,0.0,0.041666666666666664,0.0,0.2,0.1282051282051282,1.0,0.0,0.08695652173913043,0.06451612903225806,0.08333333333333333,0.1,0.0,0.0,0.0,0.6777777777777778,0.20967741935483872
10780,21200862,Jimmy Butler,0.35789473684210527,0.30861244019138756,0.7083906464924346,0.2541567695961995,0.28205128205128205,0.6792452830188679,0.27956989247311825,0.3454987834549876,0.4994165694282381,0.4648786717752235,0.2857142857142857,0.4426229508196721,0.3552486187845304,0.08333333333333333,0.1,0.4,0.0,0.041666666666666664,0.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.041666666666666664,0.1,0.0,0.08333333333333333,0.0,0.4666666666666667,0.08064516129032258
10781,21200846,Jimmy Butler,0.4105263157894737,0.5813397129186603,0.6327372764786795,0.509501187648456,0.6410256410256411,0.32075471698113206,0.4838709677419355,0.6034063260340632,0.8156359393232206,0.37547892720306514,0.3333333333333333,0.3114754098360656,0.43867403314917125,0.041666666666666664,0.06,0.3329999999999999,0.07142857142857142,0.041666666666666664,1.0,0.12,0.07692307692307693,1.0,0.25,0.0,0.0967741935483871,0.125,0.1,0.1,0.0,0.16666666666666666,0.4777777777777778,0.0967741935483871
10782,21200838,Jimmy Butler,0.45263157894736844,0.47607655502392343,0.8473177441540578,0.41923990498812347,0.23076923076923078,0.660377358490566,0.17204301075268819,0.10948905109489046,0.7082847141190198,0.28352490421455945,0.23809523809523808,0.39344262295081966,0.2988950276243094,0.041666666666666664,0.06,0.3329999999999999,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.041666666666666664,0.1,0.0,0.16666666666666666,0.5,0.35555555555555557,0.03225806451612903
10783,21200813,Jimmy Butler,0.16842105263157894,0.18181818181818157,0.4497936726272352,0.29691211401425177,0.1282051282051282,0.5283018867924528,0.5268817204301075,0.6326034063260341,0.7666277712952159,0.4559386973180077,0.7857142857142857,0.4262295081967213,0.38259668508287287,0.16666666666666666,0.1,0.8,0.0,0.0,0.0,0.16,0.10256410256410256,1.0,0.25,0.043478260869565216,0.12903225806451613,0.16666666666666666,0.2,0.0,0.0,0.16666666666666666,0.6666666666666666,0.1935483870967742
10784,21200809,Jimmy Butler,0.08421052631578947,0.277511961722488,0.7496561210453919,0.2375296912114014,0.3076923076923077,0.41509433962264153,0.3225806451612903,0.635036496350365,0.5834305717619603,0.29501915708812265,0.38095238095238093,0.26229508196721313,0.35441988950276243,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.0,0.0,0.1,0.08333333333333333,0.0,0.3111111111111111,0.0
10785,21200793,Jimmy Butler,0.29473684210526313,0.38277511961722477,0.5185694635488308,0.2790973871733966,0.38461538461538464,0.41509433962264153,0.43010752688172044,0.530413625304136,0.7257876312718786,0.4916985951468711,0.6190476190476191,0.4426229508196721,0.39116022099447517,0.16666666666666666,0.16,0.5,0.07142857142857142,0.08333333333333333,0.5,0.0,0.05128205128205128,0.0,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.041666666666666664,0.0,0.1,0.08333333333333333,0.16666666666666666,0.5111111111111111,0.14516129032258066
10786,21200778,Jimmy Butler,0.12631578947368421,0.2655502392344497,0.7702888583218707,0.39548693586698325,0.2564102564102564,0.41509433962264153,0.13978494623655913,0.2895377128953771,0.6569428238039673,0.2247765006385696,0.2619047619047619,0.47540983606557374,0.4265193370165746,0.16666666666666666,0.22,0.364,0.0,0.08333333333333333,0.0,0.12,0.10256410256410256,0.75,0.3333333333333333,0.08695652173913043,0.1935483870967742,0.0,0.1,0.1,0.3333333333333333,0.16666666666666666,0.43333333333333335,0.1774193548387097
10787,21200766,Jimmy Butler,0.3157894736842105,0.5191387559808611,0.5185694635488308,0.19833729216152005,0.2564102564102564,0.6037735849056604,0.5053763440860215,0.6666666666666666,0.8249708284714119,0.6385696040868455,0.40476190476190477,0.09836065573770492,0.3466850828729282,0.08333333333333333,0.1,0.4,0.0,0.041666666666666664,0.0,0.2,0.15384615384615385,0.833,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.34444444444444444,0.14516129032258066
10788,21200746,Jimmy Butler,0.3157894736842105,0.5191387559808611,0.5144429160935351,0.29691211401425177,0.3333333333333333,0.37735849056603776,0.3978494623655914,0.5109489051094891,0.8704784130688448,0.5325670498084292,0.5,0.3442622950819672,0.22265193370165745,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,0.0
10789,21200734,Jimmy Butler,0.7263157894736842,0.7751196172248802,0.7606602475928472,0.5629453681710213,0.5384615384615384,0.5471698113207547,0.43010752688172044,0.4184914841849148,0.6662777129521588,0.4725415070242657,0.5238095238095238,0.22950819672131148,0.5323204419889502,0.08333333333333333,0.12,0.3329999999999999,0.14285714285714285,0.16666666666666666,0.5,0.12,0.07692307692307693,1.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.125,0.1,0.1,0.08333333333333333,0.5,0.34444444444444444,0.14516129032258066
10790,21200413,Jimmy Butler,0.5473684210526316,0.6459330143540669,0.7166437414030262,0.509501187648456,0.38461538461538464,0.5660377358490566,0.4838709677419355,0.47931873479318704,0.8413068844807469,0.31928480204342274,0.3333333333333333,0.2459016393442623,0.4881215469613259,0.125,0.16,0.375,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.0,0.3,0.0,0.0,0.16666666666666666,0.5444444444444444,0.16129032258064516
10791,21200696,Jimmy Butler,0.17894736842105263,0.32296650717703346,0.35763411279229695,0.3752969121140142,0.23076923076923078,0.5283018867924528,0.3978494623655914,0.39659367396593664,0.6406067677946325,0.5108556832694765,0.5238095238095238,0.5409836065573771,0.7560773480662983,0.25,0.32,0.375,0.07142857142857142,0.125,0.3329999999999999,0.12,0.07692307692307693,1.0,0.25,0.30434782608695654,0.3225806451612903,0.08333333333333333,0.3,0.0,0.25,0.3333333333333333,0.6222222222222222,0.25806451612903225
10792,21200687,Jimmy Butler,0.35789473684210527,0.6291866028708134,0.312242090784044,0.5403800475059382,0.28205128205128205,0.4339622641509434,0.3548387096774194,0.46228710462287104,0.8938156359393232,0.09067688378033206,0.4523809523809524,0.14754098360655737,0.6646408839779006,0.20833333333333334,0.2,0.5,0.0,0.08333333333333333,0.0,0.08,0.05128205128205128,1.0,0.3333333333333333,0.08695652173913043,0.1935483870967742,0.125,0.2,0.0,0.08333333333333333,0.3333333333333333,0.5333333333333333,0.1935483870967742
10793,21200676,Jimmy Butler,0.30526315789473685,0.3779904306220095,0.6382393397524071,0.509501187648456,0.23076923076923078,0.4528301886792453,0.5161290322580645,0.6058394160583941,0.7304550758459744,0.39335887611749687,0.5476190476190477,0.4098360655737705,0.4538674033149171,0.3333333333333333,0.24,0.667,0.07142857142857142,0.08333333333333333,0.5,0.04,0.05128205128205128,0.5,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.0,0.2,0.0,0.0,0.5,0.6888888888888889,0.2903225806451613
10794,21200663,Jimmy Butler,0.35789473684210527,0.4593301435406698,0.5048143053645117,0.46199524940617576,0.358974358974359,0.5849056603773585,0.3118279569892473,0.36253041362530414,0.6662777129521588,0.6385696040868455,0.19047619047619047,0.3442622950819672,0.5176795580110497,0.2916666666666667,0.2,0.7,0.0,0.041666666666666664,0.0,0.2,0.1794871794871795,0.7140000000000001,0.25,0.13043478260869565,0.1935483870967742,0.08333333333333333,0.0,0.1,0.08333333333333333,0.3333333333333333,0.6111111111111112,0.3064516129032258
10795,21200644,Jimmy Butler,0.28421052631578947,0.41387559808612434,0.7097661623108666,0.3562945368171021,0.3076923076923077,0.4716981132075472,0.1827956989247312,0.39416058394160575,0.9031505250875146,0.3409961685823755,0.35714285714285715,0.3442622950819672,0.7453038674033149,0.125,0.14,0.429,0.07142857142857142,0.08333333333333333,0.5,0.08,0.05128205128205128,1.0,0.0,0.2608695652173913,0.1935483870967742,0.0,0.1,0.0,0.0,0.0,0.3888888888888889,0.14516129032258066
10796,21200636,Jimmy Butler,0.4631578947368421,0.5,0.5419532324621733,0.5344418052256532,0.358974358974359,0.7358490566037735,0.3333333333333333,0.24330900243308995,0.8588098016336057,0.2694763729246488,0.19047619047619047,0.2786885245901639,0.7209944751381215,0.25,0.2,0.6,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.3333333333333333,0.34782608695652173,0.3870967741935484,0.08333333333333333,0.0,0.1,0.16666666666666666,0.16666666666666666,0.6777777777777778,0.25806451612903225
10797,21200620,Jimmy Butler,0.2736842105263158,0.4306220095693782,0.6822558459422283,0.2541567695961995,0.3333333333333333,0.49056603773584906,0.27956989247311825,0.4111922141119221,0.6662777129521588,0.39335887611749687,0.38095238095238093,0.2786885245901639,0.7704419889502763,0.25,0.28,0.429,0.07142857142857142,0.16666666666666666,0.25,0.2,0.15384615384615385,0.833,0.4166666666666667,0.17391304347826086,0.2903225806451613,0.16666666666666666,0.1,0.1,0.08333333333333333,0.0,0.5333333333333333,0.2903225806451613
10798,21200612,Jimmy Butler,0.37894736842105264,0.3875598086124401,0.5419532324621733,0.6282660332541568,0.4358974358974359,0.4339622641509434,0.2903225806451613,0.36253041362530414,0.6452742123687281,0.2247765006385696,0.2619047619047619,0.4918032786885246,0.7207182320441989,0.16666666666666666,0.2,0.4,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.25,0.21739130434782608,0.25806451612903225,0.16666666666666666,0.1,0.0,0.0,0.3333333333333333,0.6666666666666666,0.16129032258064516
10799,21200595,Jimmy Butler,0.24210526315789474,0.25837320574162675,0.7386519944979368,0.2541567695961995,0.358974358974359,0.6226415094339622,0.3118279569892473,0.38686131386861317,0.5414235705950992,0.0,0.2619047619047619,0.45901639344262296,0.7908839779005525,0.20833333333333334,0.26,0.385,0.0,0.041666666666666664,0.0,0.32,0.20512820512820512,1.0,0.3333333333333333,0.17391304347826086,0.25806451612903225,0.125,0.3,0.0,0.08333333333333333,0.3333333333333333,0.45555555555555555,0.2903225806451613
10800,21200584,Jimmy Butler,0.42105263157894735,0.38516746411483244,0.6066024759284733,0.2541567695961995,0.1794871794871795,0.4716981132075472,0.4731182795698925,0.5693430656934306,0.6721120186697784,0.425287356321839,0.40476190476190477,0.3770491803278688,0.4220994475138121,0.16666666666666666,0.1,0.8,0.07142857142857142,0.08333333333333333,0.5,0.16,0.10256410256410256,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.0,0.0,0.0,0.16666666666666666,0.0,0.36666666666666664,0.20967741935483872
10801,21200570,Jimmy Butler,0.4842105263157895,0.45454545454545453,0.6134800550206329,0.4453681710213776,0.3076923076923077,0.49056603773584906,0.5483870967741935,0.5036496350364961,0.67561260210035,0.3486590038314177,0.5238095238095238,0.4262295081967213,0.10193370165745856,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.3111111111111111,0.0
10802,21200558,Jimmy Butler,0.4,0.38516746411483244,0.6671251719394773,0.509501187648456,0.2564102564102564,0.7924528301886793,0.021505376344086023,0.11435523114355227,0.7666277712952159,0.1826309067688378,0.2619047619047619,0.3114754098360656,0.2549723756906077,0.08333333333333333,0.1,0.4,0.07142857142857142,0.041666666666666664,1.0,0.12,0.10256410256410256,0.75,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.041666666666666664,0.0,0.0,0.0,0.0,0.6777777777777778,0.12903225806451613
10803,21200546,Jimmy Butler,0.23157894736842105,0.2559808612440191,0.6066024759284733,0.21615201900237527,0.2564102564102564,0.4716981132075472,0.44086021505376344,0.6009732360097323,0.7199533255542591,0.5478927203065135,0.4523809523809524,0.4262295081967213,0.36574585635359114,0.20833333333333334,0.14,0.7140000000000001,0.0,0.0,0.0,0.12,0.07692307692307693,1.0,0.16666666666666666,0.0,0.06451612903225806,0.0,0.1,0.1,0.0,0.0,0.37777777777777777,0.20967741935483872
10804,21200534,Jimmy Butler,0.4421052631578947,0.3684210526315788,0.5818431911966987,0.5938242280285035,0.23076923076923078,0.4528301886792453,0.5591397849462365,0.7980535279805351,0.690781796966161,0.5810983397190295,0.5238095238095238,0.3114754098360656,0.2005524861878453,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.041666666666666664,0.0,0.0,0.0,0.0,0.4666666666666667,0.0
10805,21200520,Jimmy Butler,0.3894736842105263,0.3684210526315788,0.5873452544704263,0.4750593824228028,0.38461538461538464,0.5283018867924528,0.5161290322580645,0.530413625304136,0.7222870478413069,0.5810983397190295,0.40476190476190477,0.45901639344262296,0.22486187845303865,0.08333333333333333,0.08,0.5,0.0,0.0,0.0,0.08,0.05128205128205128,1.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.4888888888888889,0.0967741935483871
10806,21200506,Jimmy Butler,0.6210526315789474,0.6698564593301436,0.7702888583218707,0.8479809976247031,0.6666666666666666,0.5660377358490566,0.3870967741935484,0.43065693430656926,0.7969661610268377,0.6385696040868455,0.35714285714285715,0.18032786885245902,0.16657458563535912,0.041666666666666664,0.04,0.5,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.041666666666666664,0.1,0.1,0.08333333333333333,0.16666666666666666,0.5444444444444444,0.04838709677419355
10807,21200481,Jimmy Butler,0.3157894736842105,0.4904306220095694,0.6891334250343879,0.29691211401425177,0.23076923076923078,0.20754716981132076,0.43010752688172044,0.49635036496350365,0.7572928821470245,0.4559386973180077,0.42857142857142855,0.45901639344262296,0.29254143646408837,0.08333333333333333,0.12,0.3329999999999999,0.0,0.0,0.0,0.16,0.1282051282051282,0.8,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.08333333333333333,0.0,0.0,0.0,0.5,0.5555555555555556,0.12903225806451613
10808,21200465,Jimmy Butler,0.3684210526315789,0.5191387559808611,0.7056396148555707,0.4453681710213776,0.20512820512820512,0.3584905660377358,0.43010752688172044,0.5401459854014596,0.7199533255542591,0.5325670498084292,0.5476190476190477,0.2459016393442623,0.14917127071823205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0967741935483871,0.041666666666666664,0.0,0.0,0.0,0.0,0.5111111111111111,0.0
10809,21200453,Jimmy Butler,0.23157894736842105,0.22488038277511954,0.4649243466299862,0.29691211401425177,0.41025641025641024,0.6037735849056604,0.3763440860215054,0.5474452554744524,0.4784130688448074,0.5108556832694765,0.23809523809523808,0.5245901639344263,0.22900552486187845,0.0,0.04,0.0,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.1,0.16666666666666666,0.0,0.5555555555555556,0.03225806451612903
10810,21200441,Jimmy Butler,0.29473684210526313,0.32057416267942584,0.5419532324621733,0.520190023752969,0.41025641025641024,0.6037735849056604,0.22580645161290322,0.2895377128953771,0.6114352392065344,0.3831417624521073,0.35714285714285715,0.5901639344262295,0.1748618784530387,0.041666666666666664,0.04,0.5,0.0,0.041666666666666664,0.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.0,0.03225806451612903,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.6,0.04838709677419355
10811,21200408,Jimmy Butler,0.4,0.45215311004784686,0.7936726272352131,0.3562945368171021,0.358974358974359,0.2641509433962264,0.6881720430107527,0.7664233576642336,0.8051341890315052,0.5108556832694765,0.5,0.4098360655737705,0.38756906077348063,0.125,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.0,0.1,0.0,0.0,0.16666666666666666,0.3888888888888889,0.0967741935483871
10812,21200391,Jimmy Butler,0.3473684210526316,0.5669856459330143,0.8624484181568088,0.4370546318289786,0.41025641025641024,0.5283018867924528,0.20430107526881722,0.42579075425790747,0.7082847141190198,0.4559386973180077,0.38095238095238093,0.18032786885245902,0.4604972375690608,0.16666666666666666,0.1,0.8,0.07142857142857142,0.041666666666666664,1.0,0.0,0.0,0.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.08333333333333333,0.1,0.0,0.0,0.16666666666666666,0.5222222222222223,0.14516129032258066
