,GAME_ID,PLAYER_NAME,PTS_home_RussellWestbrook,FG_PCT_home_RussellWestbrook,FT_PCT_home_RussellWestbrook,FG3_PCT_home_RussellWestbrook,AST_home_RussellWestbrook,REB_home_RussellWestbrook,PTS_away_RussellWestbrook,FG_PCT_away_RussellWestbrook,FT_PCT_away_RussellWestbrook,FG3_PCT_away_RussellWestbrook,AST_away_RussellWestbrook,REB_away_RussellWestbrook,MIN_RussellWestbrook,FGM_RussellWestbrook,FGA_RussellWestbrook,FG_PCT_RussellWestbrook,FG3M_RussellWestbrook,FG3A_RussellWestbrook,FG3_PCT_RussellWestbrook,FTM_RussellWestbrook,FTA_RussellWestbrook,FT_PCT_RussellWestbrook,OREB_RussellWestbrook,DREB_RussellWestbrook,REB_RussellWestbrook,AST_RussellWestbrook,STL_RussellWestbrook,BLK_RussellWestbrook,TO_RussellWestbrook,PF_RussellWestbrook,PLUS_MINUS_RussellWestbrook,PTS_RussellWestbrook
8026,41500236,Russell Westbrook,0.5684210526315789,0.5119617224880382,0.8225584594222833,0.3242280285035629,0.3333333333333333,0.6226415094339622,0.46236559139784944,0.4476885644768856,0.7817969661610268,0.45083014048531295,0.35714285714285715,0.32786885245901637,0.6378453038674033,0.4166666666666667,0.42,0.476,0.14285714285714285,0.25,0.3329999999999999,0.24,0.15384615384615385,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.5,0.2,0.0,0.5,0.5,0.6333333333333333,0.45161290322580644
8027,41500235,Russell Westbrook,0.3368421052631579,0.3373205741626792,0.6767537826685007,0.5273159144893111,0.28205128205128205,0.3584905660377358,0.41935483870967744,0.46228710462287104,0.7304550758459744,0.44699872286079184,0.3333333333333333,0.5573770491803278,0.6433701657458564,0.5,0.54,0.444,0.21428571428571427,0.2916666666666667,0.429,0.32,0.20512820512820512,1.0,0.3333333333333333,0.30434782608695654,0.3548387096774194,0.375,0.2,0.0,0.6666666666666666,0.6666666666666666,0.43333333333333335,0.5645161290322581
8028,41500234,Russell Westbrook,0.5473684210526316,0.5956937799043062,0.6685006877579092,0.4643705463182898,0.38461538461538464,0.4339622641509434,0.44086021505376344,0.5474452554744524,0.9276546091015169,0.2132822477650063,0.19047619047619047,0.22950819672131148,0.6223756906077348,0.20833333333333334,0.36,0.278,0.07142857142857142,0.125,0.3329999999999999,0.12,0.10256410256410256,0.75,0.25,0.17391304347826086,0.22580645161290322,0.625,0.3,0.0,0.25,0.3333333333333333,0.6777777777777778,0.22580645161290322
8029,41500233,Russell Westbrook,0.3894736842105263,0.3779904306220095,0.8624484181568088,0.39548693586698325,0.15384615384615385,0.4716981132075472,0.4731182795698925,0.4574209245742092,0.6569428238039673,0.6717752234993616,0.35714285714285715,0.2786885245901639,0.6425414364640883,0.4166666666666667,0.62,0.3229999999999999,0.21428571428571427,0.4166666666666667,0.3,0.32,0.20512820512820512,1.0,0.3333333333333333,0.21739130434782608,0.2903225806451613,0.3333333333333333,0.1,0.0,0.4166666666666667,0.5,0.4222222222222222,0.5
8030,41500232,Russell Westbrook,0.4,0.4043062200956937,0.7881705639614855,0.30997624703087884,0.28205128205128205,0.37735849056603776,0.45161290322580644,0.5717761557177615,0.7782963827304551,0.3358876117496808,0.2857142857142857,0.45901639344262296,0.6193370165745856,0.4583333333333333,0.5,0.44,0.07142857142857142,0.25,0.1669999999999999,0.24,0.20512820512820512,0.75,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.4166666666666667,0.2,0.1,0.25,0.5,0.5888888888888889,0.46774193548387094
8031,41500231,Russell Westbrook,0.6842105263157895,0.8373205741626792,0.6176066024759285,0.7125890736342042,0.7948717948717948,0.49056603773584906,0.3870967741935484,0.40389294403892934,0.7222870478413069,0.33333333333333337,0.4523809523809524,0.29508196721311475,0.49198895027624306,0.20833333333333334,0.38,0.263,0.0,0.125,0.0,0.16,0.10256410256410256,1.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.375,0.2,0.0,0.16666666666666666,0.16666666666666666,0.15555555555555556,0.22580645161290322
8032,41500165,Russell Westbrook,0.6210526315789474,0.5956937799043062,0.7427785419532323,0.39548693586698325,0.28205128205128205,0.4716981132075472,0.5161290322580645,0.5425790754257906,0.8051341890315052,0.425287356321839,0.47619047619047616,0.2459016393442623,0.6375690607734806,0.5416666666666666,0.46,0.565,0.21428571428571427,0.3333333333333333,0.375,0.28,0.20512820512820512,0.875,0.25,0.391304347826087,0.3870967741935484,0.375,0.1,0.0,0.25,0.16666666666666666,0.7444444444444445,0.5806451612903226
8033,41500164,Russell Westbrook,0.5157894736842106,0.6244019138755981,0.7579092159559836,0.4133016627078384,0.4358974358974359,0.3018867924528302,0.6774193548387096,0.6909975669099757,0.6569428238039673,0.5593869731800766,0.5238095238095238,0.36065573770491804,0.643646408839779,0.2916666666666667,0.38,0.368,0.21428571428571427,0.20833333333333334,0.6,0.32,0.3076923076923077,0.667,0.25,0.08695652173913043,0.16129032258064516,0.625,0.2,0.0,0.16666666666666666,0.0,0.5222222222222223,0.4032258064516129
8034,41500163,Russell Westbrook,0.45263157894736844,0.5191387559808611,0.5680880330123795,0.30997624703087884,0.41025641025641024,0.22641509433962265,0.8064516129032258,0.8053527980535281,0.7001166861143524,0.7100893997445723,0.5714285714285714,0.36065573770491804,0.5687845303867404,0.375,0.32,0.563,0.14285714285714285,0.125,0.667,0.24,0.23076923076923078,0.667,0.0,0.0,0.0,0.625,0.2,0.1,0.5,0.6666666666666666,0.8,0.41935483870967744
8035,41500162,Russell Westbrook,0.2631578947368421,0.19138755980861247,0.7702888583218707,0.2600950118764844,0.07692307692307693,0.6981132075471698,0.3118279569892473,0.4403892944038932,0.4469078179696616,0.3358876117496808,0.23809523809523808,0.4098360655737705,0.6342541436464088,0.3333333333333333,0.44,0.364,0.07142857142857142,0.25,0.1669999999999999,0.08,0.10256410256410256,0.5,0.5,0.34782608695652173,0.45161290322580644,0.25,0.2,0.0,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.3064516129032258
8036,41500161,Russell Westbrook,0.5157894736842106,0.4617224880382775,0.8033012379642366,0.4073634204275533,0.38461538461538464,0.7358490566037735,0.15053763440860216,0.12652068126520677,0.5507584597432905,0.28352490421455945,0.2857142857142857,0.21311475409836064,0.4933701657458563,0.2916666666666667,0.3,0.467,0.14285714285714285,0.2916666666666667,0.286,0.32,0.20512820512820512,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.4583333333333333,0.1,0.0,0.4166666666666667,0.16666666666666666,0.9111111111111111,0.3870967741935484
8037,21501209,Russell Westbrook,0.5578947368421052,0.43301435406698535,0.44016506189821175,0.38479809976247026,0.48717948717948717,0.7547169811320755,0.24731182795698925,0.09245742092457415,0.8448074679113186,0.2886334610472542,0.2619047619047619,0.45901639344262296,0.4582872928176795,0.20833333333333334,0.26,0.385,0.0,0.20833333333333334,0.0,0.12,0.1282051282051282,0.6,0.0,0.43478260869565216,0.3225806451612903,0.5833333333333334,0.1,0.0,0.25,0.3333333333333333,0.7777777777777778,0.20967741935483872
8038,21501193,Russell Westbrook,0.5789473684210527,0.5311004784688994,0.38101788170563966,0.4821852731591449,0.358974358974359,0.4339622641509434,0.6021505376344086,0.5717761557177615,0.7082847141190198,0.5185185185185186,0.47619047619047616,0.39344262295081966,0.5585635359116022,0.2916666666666667,0.3,0.467,0.07142857142857142,0.20833333333333334,0.2,0.36,0.2564102564102564,0.9,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.4166666666666667,0.1,0.0,0.6666666666666666,0.8333333333333334,0.5111111111111111,0.3870967741935484
8039,21501160,Russell Westbrook,0.45263157894736844,0.3899521531100478,0.5419532324621733,0.39548693586698325,0.5128205128205128,0.39622641509433965,0.7311827956989247,0.6885644768856448,0.6592765460910152,0.5810983397190295,0.6666666666666666,0.5737704918032787,0.44226519337016573,0.16666666666666666,0.18,0.444,0.14285714285714285,0.16666666666666666,0.5,0.12,0.1282051282051282,0.6,0.25,0.4782608695652174,0.45161290322580644,0.5,0.2,0.0,0.4166666666666667,0.16666666666666666,0.7666666666666667,0.20967741935483872
8040,21501145,Russell Westbrook,0.6210526315789474,0.3468899521531101,0.8418156808803301,0.36817102137767216,0.41025641025641024,0.5283018867924528,0.5806451612903226,0.5279805352798052,0.8179696616102685,0.330779054916986,0.40476190476190477,0.4918032786885246,0.6198895027624309,0.3333333333333333,0.3,0.5329999999999999,0.07142857142857142,0.16666666666666666,0.25,0.24,0.1794871794871795,0.857,0.25,0.43478260869565216,0.41935483870967744,0.375,0.2,0.0,0.6666666666666666,0.5,0.4111111111111111,0.3709677419354839
8041,21501126,Russell Westbrook,0.631578947368421,0.6220095693779903,0.7138927097661624,0.3717339667458432,0.4358974358974359,0.5471698113207547,0.6559139784946236,0.7469586374695861,0.73512252042007,0.7049808429118776,0.42857142857142855,0.09836065573770492,0.593646408839779,0.3333333333333333,0.36,0.444,0.21428571428571427,0.2916666666666667,0.429,0.28,0.1794871794871795,1.0,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.4583333333333333,0.4,0.0,0.4166666666666667,0.0,0.43333333333333335,0.41935483870967744
8042,21501110,Russell Westbrook,0.30526315789473685,0.29186602870813394,0.8624484181568088,0.25059382422802845,0.3076923076923077,0.6792452830188679,0.27956989247311825,0.32116788321167855,0.5752625437572929,0.3652618135376756,0.2857142857142857,0.4098360655737705,0.5751381215469613,0.3333333333333333,0.56,0.286,0.14285714285714285,0.3333333333333333,0.25,0.24,0.23076923076923078,0.667,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.25,0.1,0.0,0.25,0.6666666666666666,0.25555555555555554,0.3870967741935484
